,temp,rh,pressure,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2019-11-23,7.091666666666666,99.83333333333331,969.1166666666668,157.25,0.475,1.5416666666666667,7.0,11.173913043478262,21.13043478260869,20.0,29.454166666666666,34.800000000000004,917.5,2,1022.6,1003.5,965.0,964.3,327,0,0,0,1
2019-11-24,6.3500000000000005,100.0,969.2625,151.5,0.3374999999999999,1.2791666666666666,7.0,5.739130434782608,16.956521739130434,13.391304347826088,26.5625,29.454166666666666,696.5,1,917.5,1022.6,1003.5,965.0,328,0,0,0,1
2019-11-25,5.775,100.0,968.5041666666666,133.29166666666666,0.3791666666666666,1.35,6.0,19.47826086956522,25.695652173913043,29.13043478260869,21.22083333333333,26.5625,758.9,1,696.5,917.5,1022.6,1003.5,329,0,0,0,0
2019-11-26,5.329166666666667,97.91666666666669,968.4291666666668,194.125,0.35,1.3666666666666665,9.0,21.39130434782609,25.82608695652174,30.782608695652176,31.2875,21.22083333333333,983.5999999999999,2,758.9,696.5,917.5,1022.6,330,0,0,0,0
2019-11-27,5.904166666666666,97.75,961.4958333333334,187.7083333333333,0.3458333333333334,1.4666666666666668,8.0,29.347826086956523,24.47826086956522,36.30434782608695,30.7875,31.2875,987.3,2,983.5999999999999,758.9,696.5,917.5,331,0,0,0,0
2019-11-28,8.1,100.0,959.8583333333332,200.0833333333333,0.325,1.1958333333333333,9.0,47.40909090909091,30.63636363636364,54.04545454545455,18.870833333333334,30.7875,986.3,2,987.3,983.5999999999999,758.9,696.5,332,0,0,0,0
2019-11-29,6.770833333333333,96.16666666666669,963.45,183.5,0.3083333333333333,1.4375,8.0,53.130434782608695,32.04347826086956,59.30434782608695,33.045833333333334,18.870833333333334,1042.1,2,986.3,987.3,983.5999999999999,758.9,333,0,0,0,0
2019-11-30,5.345833333333334,57.29166666666666,975.9,218.66666666666663,0.7625000000000001,3.1166666666666667,10.0,8.217391304347826,23.82608695652174,19.0,17.141666666666666,33.045833333333334,951.3,2,1042.1,986.3,987.3,983.5999999999999,334,0,0,0,1
2019-12-01,2.7125,75.91666666666667,977.6666666666666,145.16666666666666,0.4583333333333333,1.625,6.0,5.173913043478261,22.65217391304348,15.956521739130435,20.054166666666667,17.141666666666666,715.5,1,951.3,1042.1,986.3,987.3,335,0,0,0,1
2019-12-02,2.6875,95.625,974.9875,151.33333333333334,0.3958333333333333,1.3666666666666665,7.0,20.695652173913043,30.60869565217392,32.34782608695652,21.5375,20.054166666666667,800.3,2,715.5,951.3,1042.1,986.3,336,0,0,0,0
2019-12-03,-0.15,95.20833333333331,982.5708333333332,189.41666666666663,0.2916666666666667,1.3375,8.0,73.0,45.78260869565217,82.43478260869566,48.84583333333333,21.5375,999.4000000000001,2,800.3,715.5,951.3,1042.1,337,0,0,0,0
2019-12-04,-1.1416666666666668,91.54166666666669,983.6416666666668,206.79166666666663,0.3416666666666666,1.2666666666666668,9.0,60.21739130434783,41.65217391304348,70.17391304347827,45.57916666666667,48.84583333333333,1006.2,2,999.4000000000001,800.3,715.5,951.3,338,0,0,0,0
2019-12-05,-1.0791666666666666,90.5,982.1541666666668,191.54166666666663,0.4291666666666667,1.7208333333333332,8.0,16.08695652173913,29.217391304347824,28.08695652173913,40.92083333333333,45.57916666666667,1022.3,2,1006.2,999.4000000000001,800.3,715.5,339,0,0,0,0
2019-12-06,-0.4125,91.83333333333331,977.4625,181.91666666666663,0.3916666666666666,1.5,8.0,35.391304347826086,33.130434782608695,45.52173913043478,45.708333333333336,40.92083333333333,1043.1999999999998,2,1022.3,1006.2,999.4000000000001,800.3,340,0,0,0,0
2019-12-07,0.2208333333333333,94.125,973.5166666666668,223.25,0.4333333333333333,1.5541666666666665,10.0,51.21739130434783,34.17391304347826,59.04347826086956,38.19583333333333,45.708333333333336,951.5999999999999,2,1043.1999999999998,1022.3,1006.2,999.4000000000001,341,0,0,1,1
2019-12-08,1.6583333333333332,93.45833333333331,971.575,161.04166666666666,0.2458333333333333,1.0166666666666666,7.0,71.6086956521739,31.695652173913043,73.91304347826087,37.80833333333333,38.19583333333333,693.2,1,951.5999999999999,1043.1999999999998,1022.3,1006.2,342,1,0,0,1
2019-12-09,2.3583333333333334,90.875,964.475,184.625,0.3041666666666666,1.3916666666666666,8.0,82.04347826086956,43.52173913043478,88.52173913043478,42.04166666666666,37.80833333333333,793.2,1,693.2,951.5999999999999,1043.1999999999998,1022.3,343,0,1,0,0
2019-12-10,2.8041666666666667,77.41666666666667,974.4583333333334,190.125,0.5666666666666667,2.466666666666667,8.0,49.78260869565217,36.82608695652174,59.08695652173913,30.775,42.04166666666666,1001.6,2,793.2,693.2,951.5999999999999,1043.1999999999998,344,0,0,0,0
2019-12-11,-1.8,79.58333333333333,974.3625,205.16666666666663,0.3333333333333333,1.2333333333333332,9.0,74.56521739130434,50.08695652173913,86.04347826086956,45.770833333333336,30.775,1023.5,2,1001.6,793.2,693.2,951.5999999999999,345,0,0,0,0
2019-12-12,-1.9916666666666665,80.0,963.1833333333334,255.29166666666663,0.3625,1.2291666666666667,11.0,58.26086956521739,48.52173913043478,71.95652173913044,50.17916666666667,45.770833333333336,1044.4,2,1023.5,1001.6,793.2,693.2,346,0,0,0,0
2019-12-13,-0.375,96.08333333333331,949.9375,196.25,0.3875,1.475,9.0,31.30434782608696,40.56521739130435,46.26086956521739,29.704166666666666,50.17916666666667,1050.0,2,1044.4,1023.5,1001.6,793.2,347,0,0,0,0
2019-12-14,1.1958333333333333,98.16666666666669,956.9791666666666,192.75,0.2625,1.4041666666666668,9.0,54.72727272727273,36.54545454545455,63.04545454545455,23.23333333333333,29.704166666666666,928.1999999999999,2,1050.0,1044.4,1023.5,1001.6,348,0,0,0,1
2019-12-15,0.3458333333333334,95.33333333333331,968.25,185.75,0.2375,1.2083333333333333,8.0,45.34782608695652,33.73913043478261,54.0,22.42083333333333,23.23333333333333,723.6,1,928.1999999999999,1050.0,1044.4,1023.5,349,0,0,0,1
2019-12-16,3.525,90.91666666666669,972.15,185.04166666666663,0.2791666666666667,1.825,8.0,106.38095238095238,49.42857142857143,111.14285714285714,25.84583333333333,22.42083333333333,808.1,2,723.6,928.1999999999999,1050.0,1044.4,350,0,0,0,0
2019-12-17,11.029166666666669,71.79166666666667,971.9041666666668,144.91666666666666,0.4833333333333333,2.795833333333333,6.0,55.95652173913044,53.73913043478261,72.73913043478261,27.183333333333334,25.84583333333333,1015.0999999999999,2,808.1,723.6,928.1999999999999,1050.0,351,0,0,0,0
2019-12-18,11.241666666666667,79.875,976.3583333333332,195.875,0.4875,1.8166666666666669,9.0,61.47826086956522,49.78260869565217,75.08695652173913,41.79166666666666,27.183333333333334,1041.3,2,1015.0999999999999,808.1,723.6,928.1999999999999,352,0,0,0,0
2019-12-19,8.666666666666666,92.58333333333331,977.3208333333332,255.04166666666663,0.3416666666666666,1.3166666666666669,11.0,70.34782608695652,45.52173913043478,80.1304347826087,27.3,41.79166666666666,1073.7,2,1041.3,1015.0999999999999,808.1,723.6,353,0,0,0,0
2019-12-20,9.2875,83.70833333333333,964.3958333333334,223.5833333333333,0.5958333333333333,2.1666666666666665,10.0,23.43478260869565,29.39130434782609,34.130434782608695,33.375,27.3,1072.1999999999998,2,1073.7,1041.3,1015.0999999999999,808.1,354,0,0,0,0
2019-12-21,9.133333333333333,95.79166666666669,952.2916666666666,134.45833333333334,0.7625000000000001,2.333333333333333,6.0,5.260869565217392,23.91304347826087,16.608695652173914,10.279166666666669,33.375,908.0,2,1072.1999999999998,1073.7,1041.3,1015.0999999999999,355,0,0,0,1
2019-12-22,3.8791666666666655,99.625,947.7208333333332,154.625,0.3625,1.5041666666666669,7.0,12.869565217391305,29.043478260869566,25.43478260869565,12.625,10.279166666666669,637.9,1,908.0,1072.1999999999998,1073.7,1041.3,356,0,0,0,1
2019-12-23,7.379166666666666,73.58333333333333,956.2583333333332,222.91666666666663,0.4375,2.6750000000000003,10.0,10.0,26.695652173913043,21.82608695652174,17.275000000000002,12.625,690.8,1,637.9,908.0,1072.1999999999998,1073.7,357,0,0,0,0
2019-12-24,7.35,59.66666666666666,969.2833333333332,225.4583333333333,0.3625,2.1333333333333333,10.0,9.26086956521739,27.26086956521739,21.39130434782609,22.9875,17.275000000000002,564.3,1,690.8,637.9,908.0,1072.1999999999998,358,0,0,1,0
2019-12-25,4.004166666666666,83.625,970.0125,181.5,0.3666666666666667,1.7,8.0,9.347826086956522,32.95652173913044,24.65217391304348,17.704166666666666,22.9875,383.6,1,564.3,690.8,637.9,908.0,359,1,0,1,0
2019-12-26,3.991666666666666,74.58333333333333,977.9125,171.66666666666666,0.3708333333333333,1.8125,8.0,8.782608695652174,27.217391304347824,20.869565217391305,17.025000000000002,17.704166666666666,450.3,1,383.6,564.3,690.8,637.9,360,1,1,0,0
2019-12-27,1.5916666666666668,87.58333333333333,980.1416666666668,189.16666666666663,0.3666666666666667,1.375,8.0,20.869565217391305,31.65217391304348,33.17391304347826,19.225,17.025000000000002,733.9000000000001,1,450.3,383.6,564.3,690.8,361,0,1,0,0
2019-12-28,2.1333333333333333,58.91666666666666,987.5541666666668,261.9583333333333,0.9,4.241666666666666,12.0,2.217391304347826,14.217391304347826,9.130434782608695,15.683333333333332,19.225,662.3,1,733.9000000000001,450.3,383.6,564.3,362,0,0,0,1
2019-12-29,-1.1166666666666667,63.458333333333336,991.3833333333332,204.04166666666663,0.5,2.0083333333333333,9.0,9.08695652173913,24.65217391304348,19.95652173913044,17.3625,15.683333333333332,514.4000000000001,1,662.3,733.9000000000001,450.3,383.6,363,0,0,0,1
2019-12-30,-2.591666666666667,77.29166666666667,991.7416666666668,220.04166666666663,0.3166666666666667,1.1916666666666669,10.0,23.13043478260869,42.56521739130435,40.73913043478261,36.10416666666666,17.3625,584.3,1,514.4000000000001,662.3,733.9000000000001,450.3,364,0,0,0,0
2019-12-31,1.9791666666666667,75.16666666666667,984.3166666666666,184.5,0.2166666666666666,1.1833333333333331,8.0,42.04347826086956,45.869565217391305,57.69565217391305,52.69583333333333,36.10416666666666,570.9,1,584.3,514.4000000000001,662.3,733.9000000000001,365,0,0,1,0
2020-01-04,1.5208333333333333,84.45833333333333,978.9666666666668,220.91666666666663,0.325,1.8583333333333327,10.0,57.30434782608695,41.34782608695652,67.6086956521739,36.50833333333333,36.85416666666666,786.4000000000001,1,570.9,584.3,514.4000000000001,662.3,4,0,0,0,1
2020-01-05,2.845833333333333,63.708333333333336,985.1333333333332,153.125,0.8666666666666667,3.0583333333333336,7.0,3.739130434782609,22.13043478260869,14.304347826086955,16.391666666666666,36.50833333333333,718.3,1,786.4000000000001,570.9,584.3,514.4000000000001,5,0,0,1,1
2020-01-06,-1.875,74.83333333333333,987.2,221.41666666666663,0.3208333333333333,1.2541666666666669,10.0,16.565217391304348,37.91304347826087,32.95652173913044,30.554166666666664,16.391666666666666,517.3,1,718.3,786.4000000000001,570.9,584.3,6,1,0,0,0
2020-01-07,-1.4916666666666665,81.5,982.9208333333332,221.25,0.3416666666666666,1.1583333333333334,10.0,75.08695652173913,49.130434782608695,85.8695652173913,53.5125,30.554166666666664,733.2,1,517.3,718.3,786.4000000000001,570.9,7,0,1,0,0
2020-01-08,-0.7521739130434781,83.04347826086956,986.3608695652174,230.34782608695653,0.2608695652173913,0.9695652173913044,10.0,85.04347826086956,50.82608695652174,94.69565217391305,46.52916666666667,53.5125,958.3,2,733.2,517.3,718.3,786.4000000000001,8,0,0,0,0
2020-01-09,2.8041666666666667,78.41666666666667,980.5125,227.375,0.3374999999999999,1.0708333333333333,10.0,97.56521739130434,54.91304347826087,107.08695652173913,73.75833333333334,46.52916666666667,962.1,2,958.3,733.2,517.3,718.3,9,0,0,0,0
2020-01-10,1.1874999999999998,87.70833333333333,977.1916666666666,218.4583333333333,0.3125,1.0833333333333333,10.0,68.95652173913044,48.391304347826086,80.69565217391305,51.10416666666666,73.75833333333334,987.4,2,962.1,958.3,733.2,517.3,10,0,0,0,0
2020-01-11,3.4625,79.375,984.7,220.16666666666663,0.4624999999999999,1.8625,10.0,40.08695652173913,37.69565217391305,51.82608695652174,41.375,51.10416666666666,1012.2,2,987.4,962.1,958.3,733.2,11,0,0,0,1
2020-01-12,0.25,89.79166666666667,985.3416666666668,250.54166666666663,0.3208333333333333,1.1708333333333334,11.0,22.52173913043478,35.08695652173913,36.391304347826086,28.695833333333336,41.375,878.1999999999999,2,1012.2,987.4,962.1,958.3,12,0,0,0,1
2020-01-13,-0.4291666666666666,86.16666666666667,980.8041666666668,196.04166666666663,0.2749999999999999,0.95,9.0,83.17391304347827,50.130434782608695,92.8695652173913,60.58095238095238,28.695833333333336,616.8,1,878.1999999999999,1012.2,987.4,962.1,13,0,0,0,0
2020-01-14,-2.1333333333333333,97.375,978.725,226.3333333333333,0.5833333333333334,1.7083333333333333,10.0,27.91304347826087,44.69565217391305,45.78260869565217,49.59583333333333,60.58095238095238,751.2,1,616.8,878.1999999999999,1012.2,987.4,14,0,0,0,0
2020-01-15,-2.6375,96.41666666666669,981.025,204.79166666666663,0.5333333333333333,1.6166666666666665,9.0,33.869565217391305,46.82608695652174,51.56521739130435,49.8125,49.59583333333333,972.2,2,751.2,616.8,878.1999999999999,1012.2,15,0,0,0,0
2020-01-16,0.925,84.04166666666667,986.1,189.04166666666663,0.375,1.1916666666666669,8.0,78.73913043478261,55.08695652173913,91.78260869565216,87.54166666666667,49.8125,999.4,2,972.2,751.2,616.8,878.1999999999999,16,0,0,0,0
2020-01-17,0.6791666666666667,96.5,982.225,218.4583333333333,0.3791666666666666,1.4708333333333332,10.0,38.52173913043478,37.43478260869565,50.391304347826086,38.7,87.54166666666667,1027.6999999999998,2,999.4,972.2,751.2,616.8,17,0,0,0,0
2020-01-18,0.0208333333333333,100.0,979.9875,223.16666666666663,0.3916666666666666,1.3958333333333333,10.0,11.173913043478262,31.695652173913043,25.52173913043478,32.92916666666667,38.7,1060.3,2,1027.6999999999998,999.4,972.2,751.2,18,0,0,0,1
2020-01-19,2.120833333333333,83.04166666666667,984.7791666666668,243.04166666666663,0.4875,1.7000000000000002,11.0,14.217391304347826,26.73913043478261,25.47826086956522,36.6,32.92916666666667,914.7,2,1060.3,1027.6999999999998,999.4,972.2,19,0,0,0,1
2020-01-20,1.1083333333333332,80.375,997.8333333333334,198.2083333333333,0.4291666666666667,1.4083333333333332,9.0,33.91304347826087,41.47826086956522,48.91304347826087,35.233333333333334,36.6,683.3,1,914.7,1060.3,1027.6999999999998,999.4,20,0,0,0,0
2020-01-21,-0.5833333333333334,88.75,997.0166666666668,193.2083333333333,0.2458333333333333,1.125,9.0,56.69565217391305,46.130434782608695,69.69565217391305,43.00833333333333,35.233333333333334,802.4000000000001,2,683.3,914.7,1060.3,1027.6999999999998,21,0,0,0,0
2020-01-22,-2.9916666666666667,92.91666666666669,987.4083333333332,210.5,0.4375,1.4291666666666665,9.0,40.30434782608695,37.17391304347826,51.73913043478261,33.020833333333336,43.00833333333333,986.8,2,802.4000000000001,683.3,914.7,1060.3,22,0,0,0,0
2020-01-23,-1.4583333333333333,91.375,989.125,200.3333333333333,0.3041666666666666,1.2458333333333331,9.0,61.73913043478261,47.82608695652174,74.56521739130434,49.86666666666667,33.020833333333336,964.5,2,986.8,802.4000000000001,683.3,914.7,23,0,0,0,0
2020-01-24,-3.4166666666666665,98.91666666666669,981.5416666666666,234.04166666666663,0.4291666666666667,1.3625,10.0,24.869565217391305,39.91304347826087,40.82608695652174,36.829166666666666,49.86666666666667,1004.2,2,964.5,986.8,802.4000000000001,683.3,24,0,0,0,0
2020-01-25,-1.8541666666666667,96.875,978.3541666666666,251.91666666666663,0.4958333333333333,1.4166666666666667,11.0,32.56521739130435,40.130434782608695,47.08695652173913,49.86666666666667,36.829166666666666,1019.5,2,1004.2,964.5,986.8,802.4000000000001,25,0,0,0,1
2020-01-26,-1.7666666666666666,100.0,976.8958333333334,209.04166666666663,0.475,1.5541666666666665,9.0,19.217391304347824,30.65217391304348,31.39130434782609,41.38333333333333,49.86666666666667,881.9,2,1019.5,1004.2,964.5,986.8,26,0,0,0,1
2020-01-27,0.0458333333333333,94.45833333333331,973.4541666666668,236.54166666666663,0.4624999999999999,1.5291666666666668,10.0,47.26086956521739,38.34782608695652,58.08695652173913,45.30833333333334,41.38333333333333,636.5,1,881.9,1019.5,1004.2,964.5,27,0,0,0,0
2020-01-28,2.8083333333333336,91.625,961.6666666666666,222.875,0.35,1.9,10.0,28.39130434782609,41.47826086956522,44.43478260869565,36.87083333333333,45.30833333333334,739.9000000000001,1,636.5,881.9,1019.5,1004.2,28,0,0,0,0
2020-01-29,2.091666666666667,81.83333333333333,965.0208333333334,181.875,0.3999999999999999,2.2333333333333334,8.0,22.363636363636363,37.95454545454545,37.59090909090909,43.4625,36.87083333333333,961.3,2,739.9000000000001,636.5,881.9,1019.5,29,0,0,0,0
2020-01-30,2.5791666666666666,75.5,972.5,186.16666666666663,0.2749999999999999,1.6416666666666666,8.0,49.81818181818182,45.77272727272727,63.72727272727273,65.02083333333333,43.4625,971.3,2,961.3,739.9000000000001,636.5,881.9,30,0,0,0,0
2020-01-31,6.045833333333333,65.91666666666667,968.3625,186.2083333333333,0.3083333333333333,1.5041666666666669,8.0,81.91304347826087,57.869565217391305,95.82608695652172,110.89583333333331,65.02083333333333,993.9000000000001,2,971.3,961.3,739.9000000000001,636.5,31,0,0,0,0
2020-02-01,6.916666666666667,75.79166666666667,968.6041666666666,189.04166666666663,0.4083333333333334,1.7625,8.0,31.695652173913043,38.82608695652174,45.82608695652174,39.9625,110.89583333333331,1003.3,2,993.9000000000001,971.3,961.3,739.9000000000001,32,0,0,0,1
2020-02-02,8.612499999999999,73.91666666666667,969.4708333333332,159.25,0.35,1.8541666666666667,7.0,13.608695652173912,28.65217391304348,25.82608695652174,31.475,39.9625,864.4,2,1003.3,993.9000000000001,971.3,961.3,33,0,0,0,1
2020-02-03,8.362499999999999,70.58333333333333,969.6916666666666,251.16666666666663,0.5791666666666667,2.279166666666667,11.0,24.565217391304348,26.17391304347826,33.391304347826086,29.379166666666663,31.475,627.6,1,864.4,1003.3,993.9000000000001,971.3,34,0,0,0,0
2020-02-04,5.616666666666667,72.5,961.8708333333334,282.0,0.7916666666666666,3.033333333333333,13.0,8.0,22.565217391304348,18.13043478260869,21.354166666666668,29.379166666666663,764.3,1,627.6,864.4,1003.3,993.9000000000001,35,0,0,0,0
2020-02-05,3.4916666666666667,59.375,973.5583333333334,255.4583333333333,1.15,5.291666666666667,11.0,3.608695652173913,8.956521739130435,7.434782608695652,11.195833333333333,21.354166666666668,986.2,2,764.3,627.6,864.4,1003.3,36,0,0,0,0
2020-02-06,3.4291666666666667,38.125,983.4708333333332,233.2083333333333,0.7666666666666666,3.0375,10.0,18.65217391304348,28.47826086956522,29.695652173913043,25.879166666666663,11.195833333333333,999.0,2,986.2,764.3,627.6,864.4,37,0,0,0,0
2020-02-07,1.7708333333333333,59.91666666666666,983.2708333333334,206.79166666666663,0.35,1.3208333333333333,9.0,32.82608695652174,40.56521739130435,47.391304347826086,42.9,25.879166666666663,943.8,2,999.0,986.2,764.3,627.6,38,0,0,0,0
2020-02-08,0.9041666666666668,75.75,984.0291666666668,252.875,0.4458333333333333,1.3833333333333335,11.0,15.434782608695652,32.869565217391305,29.52173913043478,33.125,42.9,992.5,2,943.8,999.0,986.2,764.3,39,0,0,0,1
2020-02-09,1.820833333333333,77.25,980.0416666666666,206.54166666666663,0.3166666666666667,1.3166666666666669,9.0,16.608695652173914,33.869565217391305,30.91304347826087,38.49583333333333,33.125,884.9,2,992.5,943.8,999.0,986.2,40,0,0,0,1
2020-02-10,9.091666666666669,60.16666666666666,965.0625,230.4583333333333,1.1041666666666667,3.8125,10.0,11.521739130434783,30.47826086956522,25.17391304347826,33.94285714285714,38.49583333333333,654.9000000000001,1,884.9,992.5,943.8,999.0,41,0,0,0,0
2020-02-11,7.270833333333333,55.375,963.675,274.6666666666667,1.1291666666666669,4.3,12.0,3.347826086956522,15.304347826086955,10.608695652173912,19.1,33.94285714285714,767.7,1,654.9000000000001,884.9,992.5,943.8,42,0,0,0,0
2020-02-12,4.829166666666667,49.54166666666666,972.625,186.25,0.5791666666666667,2.3583333333333334,8.0,31.782608695652176,37.73913043478261,45.04347826086956,31.1875,19.1,956.2,2,767.7,654.9000000000001,884.9,992.5,43,0,0,0,0
2020-02-13,2.629166666666667,69.04166666666667,974.0958333333332,224.875,0.4375,1.5666666666666669,10.0,18.82608695652174,41.17391304347826,36.52173913043478,33.59583333333334,31.1875,951.2,2,956.2,767.7,654.9000000000001,884.9,44,0,0,0,0
2020-02-14,6.429166666666667,61.875,972.2708333333334,225.5833333333333,0.6708333333333334,2.645833333333333,10.0,25.17391304347826,33.47826086956522,37.869565217391305,32.93333333333333,33.59583333333334,1038.4,2,951.2,956.2,767.7,654.9000000000001,45,0,0,0,0
2020-02-15,4.9750000000000005,70.0,982.9875,217.4583333333333,0.3916666666666666,1.7333333333333334,10.0,10.478260869565217,32.65217391304348,25.47826086956522,23.554166666666664,32.93333333333333,1046.3000000000002,2,1038.4,951.2,956.2,767.7,46,0,0,0,1
2020-02-16,4.416666666666667,77.41666666666667,980.8458333333332,238.04166666666663,0.4041666666666666,1.4333333333333331,11.0,9.478260869565217,28.43478260869565,22.52173913043478,27.054166666666664,23.554166666666664,872.0,2,1046.3000000000002,1038.4,951.2,956.2,47,0,0,0,1
2020-02-17,7.408333333333334,70.45833333333333,974.6,183.625,0.3625,1.4833333333333334,8.0,30.043478260869566,39.26086956521739,44.56521739130435,39.3,27.054166666666664,605.0999999999999,1,872.0,1046.3000000000002,1038.4,951.2,48,0,0,0,0
2020-02-18,8.733333333333333,63.41666666666666,979.1791666666668,225.125,0.4791666666666667,2.0166666666666666,10.0,20.565217391304348,34.43478260869565,34.391304347826086,36.65833333333333,39.3,677.5,1,605.0999999999999,872.0,1046.3000000000002,1038.4,49,0,0,0,0
2020-02-19,5.104166666666667,83.0,977.5791666666668,207.41666666666663,0.4958333333333333,1.9125,9.0,9.826086956521738,25.217391304347824,20.869565217391305,20.254166666666663,36.65833333333333,870.4,2,677.5,605.0999999999999,872.0,1046.3000000000002,50,0,0,0,0
2020-02-20,4.070833333333334,63.79166666666666,978.8416666666668,198.8333333333333,0.4458333333333333,1.825,9.0,16.0,32.130434782608695,29.695652173913043,29.625,20.254166666666663,830.1,2,870.4,677.5,605.0999999999999,872.0,51,0,0,0,0
2020-02-21,4.629166666666666,52.125,979.3791666666666,212.66666666666663,0.9166666666666666,3.466666666666667,9.0,12.0,24.869565217391305,22.695652173913043,20.53333333333333,29.625,874.5,2,830.1,870.4,677.5,605.0999999999999,52,0,0,0,0
2020-02-22,4.895833333333333,51.79166666666666,984.4875,255.625,0.3583333333333333,1.4166666666666667,11.0,10.521739130434783,31.26086956521739,24.65217391304348,21.154166666666665,20.53333333333333,845.4,2,874.5,830.1,870.4,677.5,53,0,0,0,1
2020-02-23,7.458333333333333,56.5,975.4166666666666,197.75,0.3,1.5333333333333332,9.0,12.0,36.56521739130435,28.869565217391305,23.995833333333334,21.154166666666665,743.7,1,845.4,874.5,830.1,870.4,54,0,0,0,1
2020-02-24,9.875,56.375,973.775,230.29166666666663,0.8541666666666666,3.670833333333333,10.0,8.73913043478261,26.73913043478261,20.869565217391305,21.633333333333336,23.995833333333334,585.6,1,743.7,845.4,874.5,830.1,55,0,0,0,0
2020-02-25,7.620833333333334,71.79166666666667,963.1083333333332,235.79166666666663,0.4708333333333332,1.870833333333333,10.0,21.13043478260869,26.91304347826087,31.043478260869566,26.45833333333333,21.633333333333336,755.3,1,585.6,743.7,845.4,874.5,56,0,0,0,0
2020-02-26,4.854166666666667,88.125,956.2458333333334,210.9583333333333,0.5208333333333334,2.3208333333333333,9.0,8.782608695652174,30.695652173913043,23.08695652173913,17.654166666666665,26.45833333333333,963.5,2,755.3,585.6,743.7,845.4,57,0,0,0,0
2020-02-27,3.420833333333334,70.54166666666667,960.9916666666668,196.7083333333333,0.5291666666666667,2.5875,9.0,10.0,23.08695652173913,20.13043478260869,19.8875,17.654166666666665,974.9,2,963.5,755.3,585.6,743.7,58,0,0,0,0
2020-02-28,4.658333333333333,50.79166666666666,967.2666666666668,259.0416666666667,1.2375,4.591666666666667,12.0,4.826086956521739,17.08695652173913,12.652173913043478,13.125,19.8875,1015.9000000000001,2,974.9,963.5,755.3,585.6,59,0,0,0,0
2020-02-29,3.333333333333333,53.375,967.9583333333334,239.29166666666663,0.5416666666666666,2.0541666666666667,11.0,5.608695652173913,27.347826086956523,18.695652173913043,17.466666666666665,13.125,,1,1015.9000000000001,974.9,963.5,755.3,60,0,0,0,1
2020-03-01,8.920833333333333,64.54166666666667,961.0416666666666,232.41666666666663,0.7541666666666668,2.8666666666666667,10.0,2.391304347826087,14.565217391304348,9.391304347826088,12.870833333333332,17.466666666666665,1043.3,2,,1015.9000000000001,974.9,963.5,61,0,0,0,1
2020-03-02,9.354166666666666,75.91666666666667,955.4625,195.3333333333333,0.6291666666666667,2.558333333333333,9.0,9.347826086956522,21.08695652173913,18.30434782608696,16.779166666666665,12.870833333333332,903.5,2,1043.3,,1015.9000000000001,974.9,62,0,0,0,0
2020-03-03,8.512500000000001,77.375,955.7208333333332,256.7083333333333,0.7208333333333333,2.625,11.0,8.217391304347826,18.52173913043478,16.26086956521739,14.5875,16.779166666666665,674.5,1,903.5,1043.3,,1015.9000000000001,63,0,0,0,0
2020-03-04,6.545833333333333,48.583333333333336,967.0,295.5,0.9958333333333332,3.7916666666666665,13.0,4.391304347826087,16.17391304347826,11.956521739130435,16.099999999999998,14.5875,795.0,1,674.5,903.5,1043.3,,64,0,0,0,0
2020-03-05,4.4375,60.375,964.325,239.41666666666663,0.5583333333333333,2.216666666666667,11.0,14.73913043478261,23.43478260869565,24.08695652173913,20.229166666666668,16.099999999999998,943.8,2,795.0,674.5,903.5,1043.3,65,0,0,0,0
2020-03-06,5.2625,84.5,956.6708333333332,163.54166666666666,0.4416666666666666,1.6083333333333334,7.0,11.478260869565217,31.26086956521739,25.52173913043478,13.966666666666669,20.229166666666668,969.4000000000001,2,943.8,795.0,674.5,903.5,66,0,0,0,0
2020-03-07,5.4875,72.58333333333333,968.1166666666668,209.0833333333333,0.5583333333333333,2.283333333333333,9.0,7.826086956521739,19.782608695652176,16.73913043478261,18.8625,13.966666666666669,998.3,2,969.4000000000001,943.8,795.0,674.5,67,0,0,0,1
2020-03-08,4.6000000000000005,65.29166666666667,976.0041666666666,162.29166666666666,0.4291666666666667,1.725,7.0,4.304347826086956,21.82608695652174,14.91304347826087,17.525000000000002,18.8625,1043.3,2,998.3,969.4000000000001,943.8,795.0,68,0,0,0,1
2020-03-09,5.575,64.45833333333333,970.4166666666666,250.3333333333333,0.4375,1.4416666666666669,11.0,17.782608695652176,36.52173913043478,33.391304347826086,31.9625,17.525000000000002,930.9000000000001,2,1043.3,998.3,969.4000000000001,943.8,69,0,0,0,0
2020-03-10,7.991666666666667,61.29166666666666,971.5958333333332,207.5,0.6291666666666667,1.9833333333333327,9.0,17.17391304347826,32.52173913043478,30.73913043478261,26.2,31.9625,694.7,1,930.9000000000001,1043.3,998.3,969.4000000000001,70,0,0,0,0
2020-03-11,12.0625,56.833333333333336,971.5208333333334,246.4583333333333,0.5416666666666666,2.1,11.0,17.043478260869566,29.30434782608696,29.08695652173913,22.60833333333333,26.2,807.0,2,694.7,930.9000000000001,1043.3,998.3,71,0,0,0,0
