,temp,rh,pressure,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2020-03-14,5.79583333333333,75.5,977.416666666667,176.166666666667,0.645833333333333,1.99166666666667,8,4.52173913043478,14.2608695652174,11.1304347826087,18.5,20.2291666666667,1029.6,2,1013.4,997.3,807,694.7,74,0,0,0,1
2020-03-15,4.33333333333333,45.9166666666667,982.541666666667,178.75,0.5,2.27916666666667,8,1.26086956521739,10.1739130434783,6.21739130434783,14.7208333333333,18.5,1057.6,2,1029.6,1013.4,997.3,807,75,0,0,0,1
2020-03-16,4.76666666666667,54.0416666666667,981.854166666667,252.375,0.4375,1.675,11,11.3478260869565,25.1304347826087,22.2608695652174,24.4083333333333,14.7208333333333,935.3,2,1057.6,1029.6,1013.4,997.3,76,0,0,0,0
2020-03-17,9.88333333333333,56,983.925,180.875,0.508333333333333,1.77083333333333,8,10.0454545454545,28,22.5,26.252380952381,24.4083333333333,711,1,935.3,1057.6,1029.6,1013.4,77,0,0,0,0
2020-03-18,12.9625,62.4166666666667,984.720833333333,214.208333333333,0.483333333333333,1.91666666666667,10,4.56521739130435,19.1304347826087,13.5217391304348,19.4583333333333,26.252380952381,779.6,1,711,935.3,1057.6,1029.6,78,0,0,0,0
2020-03-19,11.9916666666667,66.0416666666667,980.833333333333,222.208333333333,0.430434782608696,1.60434782608696,10,7.30434782608696,20.2608695652174,16.3913043478261,23.8583333333333,19.4583333333333,990.7,2,779.6,711,935.3,1057.6,79,0,0,0,0
2020-03-20,13.2958333333333,58.4166666666667,975.95,205.5,0.5,1.87916666666667,9,7.08695652173913,21.304347826087,16.695652173913,27.7416666666667,23.8583333333333,1025.2,2,990.7,779.6,711,935.3,80,0,0,0,0
2020-03-21,9.02916666666667,76.9583333333333,973.15,223.833333333333,0.679166666666667,2.12916666666667,10,1.30434782608696,11.2173913043478,6.73913043478261,21.9625,27.7416666666667,1028.6,2,1025.2,990.7,779.6,711,81,0,0,0,1
2020-03-22,2.75416666666667,61.1666666666667,981.883333333333,162.208333333333,1.12083333333333,3.475,7,0.217391304347826,2.65217391304348,1.34782608695652,10.2,21.9625,1055.1,2,1028.6,1025.2,990.7,779.6,82,0,0,0,1
2020-03-23,0.704166666666667,41.0833333333333,985.183333333333,112.458333333333,1.15833333333333,4.72916666666667,5,1.26086956521739,3.65217391304348,2.73913043478261,12.175,10.2,913.9,2,1055.1,1028.6,1025.2,990.7,83,0,0,0,0
2020-03-24,1.96666666666667,42.625,983.695833333333,98.1666666666667,0.9,2.81666666666667,4,3.04347826086957,11.1739130434783,8.21739130434783,23.2166666666667,12.175,656.8,1,913.9,1055.1,1028.6,1025.2,84,0,0,0,0
2020-03-25,0.658333333333333,67.7083333333333,982.441666666667,86.6666666666667,1.70833333333333,4.09166666666667,4,1.56521739130435,7.39130434782609,5.1304347826087,20.1208333333333,23.2166666666667,980,2,656.8,913.9,1055.1,1028.6,85,0,0,0,0
2020-03-31,1.9875,51.3333333333333,979.916666666667,160.666666666667,0.670833333333333,2.70833333333333,7,2.73913043478261,11.0434782608696,7.95652173913044,14.275,13.7791666666667,608.2,1,980,656.8,913.9,1055.1,91,0,0,0,0
2020-04-01,2.775,51.375,977.220833333333,169.625,0.466666666666667,2.0625,8,2.8695652173913,14.695652173913,9.86956521739131,23.2125,14.275,732,1,608.2,980,656.8,913.9,92,0,0,0,0
2020-04-02,4.80833333333333,44.7083333333333,970.266666666667,232.416666666667,0.45,1.85833333333333,10,4.65217391304348,18.9565217391304,13.7391304347826,24.9625,23.2125,771.2,1,732,608.2,980,656.8,93,0,0,0,0
2020-04-03,8.80416666666667,41.4583333333333,969.7375,239.416666666667,0.6,2.20833333333333,11,3.47826086956522,18.8260869565217,12.5652173913043,24.0166666666667,24.9625,1017.4,2,771.2,732,608.2,980,94,0,0,0,0
2020-04-04,9.57916666666667,49.7083333333333,978.8,211.5,0.75,2.41666666666667,9,1.56521739130435,11.2608695652174,7.04347826086957,20.025,24.0166666666667,1048.1,2,1017.4,771.2,732,608.2,95,0,0,0,1
2020-04-05,9.8625,50.5833333333333,983.375,200.958333333333,0.7625,2.40416666666667,9,0.826086956521739,11.8260869565217,6.73913043478261,20.925,20.025,1059.9,2,1048.1,1017.4,771.2,732,96,0,0,0,1
2020-04-06,11.0375,46.1666666666667,984.925,209.583333333333,0.570833333333333,2.25,9,4.1304347826087,18.4347826086957,12.9130434782609,34.5166666666667,20.925,910.5,2,1059.9,1048.1,1017.4,771.2,97,0,0,0,0
2020-04-07,10.9,36.0416666666667,987.766666666667,252,0.658333333333333,2.1125,11,4.73913043478261,18.0869565217391,13.0434782608696,30.05,34.5166666666667,679,1,910.5,1059.9,1048.1,1017.4,98,0,0,0,0
2020-04-08,11.1666666666667,34.9583333333333,984.625,221.75,0.458333333333333,2.02916666666667,10,6.52173913043478,20.9565217391304,16.1304347826087,25.6291666666667,30.05,794.6,1,679,910.5,1059.9,1048.1,99,0,0,0,0
2020-04-09,13.7791666666667,39.75,978.5625,212.375,0.425,1.78333333333333,9,7.04347826086957,23.8260869565217,18.2173913043478,33.475,25.6291666666667,994.1,2,794.6,679,910.5,1059.9,100,0,0,0,0
2020-04-10,11.8714285714286,53.7142857142857,979.385714285714,242.571428571429,0.485714285714286,1.46428571428571,11,4.69565217391304,19.0434782608696,13.6521739130435,29.6125,33.475,1029.6,2,994.1,794.6,679,910.5,101,0,0,0,0
2020-04-11,15.3625,53.6666666666667,978.916666666667,177.125,0.85,2.59166666666667,8,1.60869565217391,10.304347826087,6.60869565217391,21.2916666666667,29.6125,1029.9,2,1029.6,994.1,794.6,679,102,0,0,0,1
2020-04-12,12.625,56.75,977.06875,255,0.325,1.5875,11,0.347826086956522,9.21739130434783,5.04347826086957,21.4291666666667,21.2916666666667,1061,2,1029.9,1029.6,994.1,794.6,103,0,0,1,1
2020-04-13,14.7588235294118,51.3529411764706,968.694117647059,224.823529411765,0.594117647058824,2.28823529411765,10,0.0869565217391304,8.30434782608696,4.21739130434783,18.6375,21.4291666666667,910.7,2,1061,1029.9,1029.6,994.1,104,1,0,0,0
2020-04-14,7.94166666666667,61.0833333333333,973.754166666667,183,1.04782608695652,3.77826086956522,8,1.82608695652174,5.65217391304348,4.34782608695652,12.7166666666667,18.6375,644.7,1,910.7,1061,1029.9,1029.6,105,0,1,0,0
2020-04-15,7.60833333333333,49.9166666666667,980.6,200.25,0.491666666666667,2.09583333333333,9,4.82608695652174,16.1739130434783,12.3478260869565,22.8208333333333,12.7166666666667,770.4,1,644.7,910.7,1061,1029.9,106,0,0,0,0
2020-04-16,7.63846153846154,63.2307692307692,977.615384615385,248,0.346153846153846,1.36923076923077,11,6.17391304347826,20.9565217391304,15.9565217391304,19.1166666666667,22.8208333333333,990.8,2,770.4,644.7,910.7,1061,107,0,0,0,0
2020-04-17,14.55,54.875,972.09375,188,0.48,1.57333333333333,8,7.39130434782609,19.0434782608696,15.8260869565217,25.6375,19.1166666666667,1003.3,2,990.8,770.4,644.7,910.7,108,0,0,0,0
2020-04-18,15.6777777777778,60.6111111111111,971.688888888889,223.222222222222,0.527777777777778,2.07222222222222,10,1.82608695652174,11.9565217391304,7.52173913043478,23.15,25.6375,1006.9,2,1003.3,990.8,770.4,644.7,109,0,0,0,1
2020-04-19,14.1083333333333,89.5,971.370833333333,179.041666666667,0.7875,2.55,8,0.434782608695652,6.39130434782609,3.73913043478261,13.8,23.15,961.8,2,1006.9,1003.3,990.8,770.4,110,0,0,0,1
2020-04-20,10.5208333333333,75.375,976.195833333333,215.875,0.570833333333333,2.04583333333333,10,3.1304347826087,11.5217391304348,8.47826086956522,22.8416666666667,13.8,816,2,961.8,1006.9,1003.3,990.8,111,0,0,0,0
2020-04-21,11.1708333333333,51.5833333333333,976.0625,162.375,1.00434782608696,2.86521739130435,7,3.1304347826087,10.1304347826087,7.82608695652174,18.8625,22.8416666666667,623,1,816,961.8,1006.9,1003.3,112,0,0,0,0
2020-04-22,11.8666666666667,49.375,977.475,205.458333333333,0.7125,2.4375,9,2.47826086956522,11.2173913043478,7.82608695652174,20.6166666666667,18.8625,584,1,623,816,961.8,1006.9,113,0,0,0,0
2020-04-23,12.6375,47.2916666666667,976.733333333333,206.416666666667,0.629166666666667,2.25,9,3.39130434782609,13.4782608695652,9.78260869565217,20.6666666666667,20.6166666666667,981.8,2,584,623,816,961.8,114,0,0,0,0
2020-04-24,14.6125,50.875,969.133333333333,251.5,0.466666666666667,1.89166666666667,11,4.39130434782609,18.3478260869565,12.9565217391304,24.8958333333333,20.6666666666667,1016.9,2,981.8,584,623,816,115,0,0,0,0
2020-04-25,16.75,48.625,963.583333333333,222.125,0.658333333333333,2.6625,10,2.1304347826087,10.0434782608696,6.95652173913044,20.7666666666667,24.8958333333333,1026.6,2,1016.9,981.8,584,623,116,0,0,0,1
2020-04-26,13.9458333333333,52.2083333333333,967.654166666667,149.708333333333,0.5375,2.33333333333333,7,0.173913043478261,4.82608695652174,2.73913043478261,16.2083333333333,20.7666666666667,1052.6,2,1026.6,1016.9,981.8,584,117,0,0,0,1
2020-04-27,14.7666666666667,68.0416666666667,967.7375,209.375,0.495833333333333,2.15416666666667,9,2.04347826086957,11.5217391304348,7.56521739130435,18.4458333333333,16.2083333333333,913.9,2,1052.6,1026.6,1016.9,981.8,118,0,0,0,0
2020-04-28,16.5,71.9583333333333,964.254166666667,197.916666666667,0.583333333333333,2.275,9,4.73913043478261,11.2173913043478,9.60869565217391,19.4958333333333,18.4458333333333,692.9,1,913.9,1052.6,1026.6,1016.9,119,0,0,0,0
2020-04-29,12.7333333333333,87.5833333333333,963.2,219.166666666667,0.479166666666667,1.7125,10,5.60869565217391,20.0869565217391,15.0434782608696,14.8916666666667,19.4958333333333,815.3,2,692.9,913.9,1052.6,1026.6,120,0,0,0,0
2020-04-30,15.3583333333333,74.5416666666667,965.633333333333,175.291666666667,0.5125,2.23333333333333,8,6.65217391304348,15.6521739130435,13.4347826086957,16.8416666666667,14.8916666666667,1017,2,815.3,692.9,913.9,1052.6,121,0,0,1,0
2020-05-01,14.2208333333333,77.4583333333333,963.154166666667,175.833333333333,0.7,2.56666666666667,8,0.565217391304348,4.73913043478261,3,8.89583333333333,16.8416666666667,587.3,1,1017,815.3,692.9,913.9,122,1,0,0,0
2020-05-02,14.8083333333333,68.2916666666667,964.504166666667,182.625,0.654166666666667,2.95416666666667,8,1.52173913043478,4.65217391304348,3.65217391304348,8.55416666666667,8.89583333333333,997.1,2,587.3,1017,815.3,692.9,123,0,1,0,1
2020-05-03,11.6875,69.4583333333333,972.4125,186.5,0.625,2.65,8,0.590909090909091,4.13636363636364,2.54545454545455,7.42083333333333,8.55416666666667,1023.6,2,997.1,587.3,1017,815.3,124,0,0,0,1
2020-05-04,13.6791666666667,56.7916666666667,973.933333333333,150.958333333333,0.516666666666667,2.13333333333333,7,4.86956521739131,13.9565217391304,11.0869565217391,14.1208333333333,7.42083333333333,899.4,2,1023.6,997.1,587.3,1017,125,0,0,0,0
2020-05-05,12.2333333333333,84.125,970.995833333333,163.666666666667,0.570833333333333,2.0125,7,7.1304347826087,16.0869565217391,14.1739130434783,14.275,14.1208333333333,649.9,1,899.4,1023.6,997.1,587.3,126,0,0,0,0
2020-05-06,11.5833333333333,60.2916666666667,975.225,173.916666666667,0.716666666666667,3.01666666666667,8,4.21739130434783,8.95652173913044,7.91304347826087,14.1625,14.275,803.5,2,649.9,899.4,1023.6,997.1,127,0,0,0,0
2020-05-07,15.6083333333333,43.9166666666667,977.004166666667,270.416666666667,0.604166666666667,2.66666666666667,12,3.56521739130435,12.6086956521739,9.30434782608696,13.8208333333333,14.1625,731.7,1,803.5,649.9,899.4,1023.6,128,0,0,0,0
2020-05-08,17.775,51.7916666666667,975.15,266.166666666667,0.666666666666667,2.225,12,3.82608695652174,14.9130434782609,10.695652173913,20.4125,13.8208333333333,706,1,731.7,803.5,649.9,899.4,129,0,0,0,0
2020-05-09,19.2708333333333,63.9166666666667,970.458333333333,191.375,0.3625,1.78333333333333,8,1.30434782608696,12.6086956521739,7.60869565217391,21.0333333333333,20.4125,1033.7,2,706,731.7,803.5,649.9,130,0,0,0,1
2020-05-10,18.4291666666667,68,965.258333333333,157.375,0.441666666666667,1.95416666666667,7,1.95652173913043,11.5217391304348,7.73913043478261,19.1875,21.0333333333333,738.1,1,1033.7,706,731.7,803.5,131,0,0,0,1
2020-05-11,16.8375,62.125,959.645833333333,210.958333333333,0.758333333333333,2.85833333333333,9,3.91304347826087,13.3913043478261,10.1739130434783,20.6291666666667,19.1875,802.2,2,738.1,1033.7,706,731.7,132,0,0,0,0
2020-05-12,10.625,72.4166666666667,969.333333333333,183.75,0.658333333333333,2.79166666666667,8,5.39130434782609,8.60869565217391,8.78260869565217,10.1625,20.6291666666667,652.2,1,802.2,738.1,1033.7,706,133,0,0,0,0
2020-05-13,13.975,70.5833333333333,968.395833333333,170.375,0.545833333333333,2.0875,8,5.21739130434783,10.7391304347826,9.78260869565217,19.1166666666667,10.1625,777.3,1,652.2,802.2,738.1,1033.7,134,0,0,0,0
2020-05-14,15.6583333333333,71.5,966.779166666667,126.75,1.39166666666667,3.55416666666667,6,4.65217391304348,10.3913043478261,9.17391304347826,21.7541666666667,19.1166666666667,995.8,2,777.3,652.2,802.2,738.1,135,0,0,0,0
2020-05-15,12.1041666666667,79.8333333333333,970.679166666667,198.875,0.5625,2.35,9,5,13.304347826087,11,17.5625,21.7541666666667,1006.3,2,995.8,777.3,652.2,802.2,136,0,0,0,0
2020-05-16,12.85,73.875,978.583333333333,192.75,0.5125,1.98333333333333,9,1.73913043478261,8.56521739130435,5.82608695652174,15.125,17.5625,967.5,2,1006.3,995.8,777.3,652.2,137,0,0,0,1
2020-05-17,15.125,80.9583333333333,977.004166666667,181.166666666667,0.441666666666667,1.98333333333333,8,2,8.82608695652174,6.21739130434783,18.5958333333333,15.125,955.9,2,967.5,1006.3,995.8,777.3,138,0,0,0,1
2020-05-18,18.4625,63.7916666666667,978.858333333333,188.333333333333,0.379166666666667,2.05833333333333,8,4.86956521739131,12.2173913043478,10.2173913043478,19.0791666666667,18.5958333333333,819.4,2,955.9,967.5,1006.3,995.8,139,0,0,0,0
2020-05-19,16.3208333333333,78.75,976.083333333333,266.416666666667,0.554166666666667,1.98333333333333,12,5.39130434782609,20.5652173913043,15.0434782608696,20.2791666666667,19.0791666666667,569.8,1,819.4,955.9,967.5,1006.3,140,0,0,0,0
2020-05-20,17.0541666666667,71.125,973.391666666667,99.7083333333333,0.6375,2.80833333333333,4,5.39130434782609,14.6086956521739,11.8695652173913,22.5541666666667,20.2791666666667,668.5,1,569.8,819.4,955.9,967.5,141,0,0,1,0
2020-05-21,16.35,57.5416666666667,977.070833333333,161.666666666667,0.570833333333333,2.13333333333333,7,1.08695652173913,7.69565217391304,4.86956521739131,13.8833333333333,22.5541666666667,682.1,1,668.5,569.8,819.4,955.9,142,1,0,0,0
2020-05-22,17.2583333333333,52.9166666666667,979.7,154.416666666667,0.3875,2.00833333333333,7,4.86956521739131,14.7391304347826,11.4782608695652,19.125,13.8833333333333,902.8,2,682.1,668.5,569.8,819.4,143,0,1,0,0
2020-05-23,19.1291666666667,65.8333333333333,978.270833333333,166.083333333333,0.804166666666667,3.0625,7,1.65217391304348,8.82608695652174,5.78260869565217,18.625,19.125,924.6,2,902.8,682.1,668.5,569.8,144,0,0,0,1
2020-05-24,16.6291666666667,44.1666666666667,982.379166666667,254,1.00833333333333,4.075,11,0.260869565217391,1.65217391304348,1.08695652173913,7.62083333333333,18.625,927.5,2,924.6,902.8,682.1,668.5,145,0,0,0,1
2020-05-25,15.0666666666667,56.7916666666667,982.779166666667,178.5,0.8125,3.19166666666667,8,3,8.56521739130435,6.73913043478261,10.2291666666667,7.62083333333333,823.5,2,927.5,924.6,902.8,682.1,146,0,0,0,0
2020-05-26,13.7916666666667,60.5416666666667,985.35,252.583333333333,0.841666666666667,3.5375,11,3.52173913043478,7.1304347826087,6.52173913043478,10.45,10.2291666666667,622.4,1,823.5,927.5,924.6,902.8,147,0,0,0,0
2020-05-27,16.2375,46.9166666666667,985.775,165.666666666667,0.720833333333333,3.24166666666667,7,2.8695652173913,8.39130434782609,6.52173913043478,11.6714285714286,10.45,706.8,1,622.4,823.5,927.5,924.6,148,0,0,0,0
2020-05-28,14.5041666666667,54.2916666666667,981.154166666667,282.833333333333,0.7875,3.1,13,3.30434782608696,11.0869565217391,8.43478260869565,15.4041666666667,11.6714285714286,914.7,2,706.8,622.4,823.5,927.5,149,0,0,0,0
2020-05-29,15.3208333333333,52.375,978.754166666667,240.125,0.8625,3.49583333333333,11,2.56521739130435,7.30434782608696,5.78260869565217,10.1291666666667,15.4041666666667,955.3,2,914.7,706.8,622.4,823.5,150,0,0,0,0
2020-05-30,13.5,55.75,975.570833333333,181.416666666667,0.704166666666667,2.575,8,1.30434782608696,6.47826086956522,4.26086956521739,11.775,10.1291666666667,736.5,1,955.3,914.7,706.8,622.4,151,0,0,0,1
2020-05-31,12.5,61.625,973.454166666667,231.708333333333,0.641666666666667,2.5125,10,0.521739130434783,6.34782608695652,3.65217391304348,8.79166666666667,11.775,616.3,1,736.5,955.3,914.7,706.8,152,0,0,1,1
2020-06-01,17.9375,53.5,974.254166666667,226.291666666667,0.7875,3.44166666666667,10,0.130434782608696,4.21739130434783,2.34782608695652,10.9291666666667,8.79166666666667,668.2,1,616.3,736.5,955.3,914.7,153,1,0,0,0
2020-06-02,18.1875,53.5,971.241666666667,214.25,0.745833333333333,3.425,10,3.47826086956522,9.04347826086957,7.47826086956522,16.6458333333333,10.9291666666667,534.5,1,668.2,616.3,736.5,955.3,154,0,1,0,0
2020-06-03,18.8041666666667,60.5833333333333,964.333333333333,209.416666666667,0.875,3.09166666666667,9,3.78260869565217,9.82608695652174,8.17391304347826,15.5208333333333,16.6458333333333,608.8,1,534.5,668.2,616.3,736.5,155,0,0,0,0
2020-06-04,17.5791666666667,75.25,957.816666666667,217.666666666667,0.65,2.7,10,3.1304347826087,10.5217391304348,8,15.2041666666667,15.5208333333333,893.5,2,608.8,534.5,668.2,616.3,156,0,0,0,0
2020-06-05,16.6083333333333,80.8333333333333,957.225,183.583333333333,0.5875,1.9875,8,4.08695652173913,12.2173913043478,9.60869565217391,11.3125,15.2041666666667,907.9,2,893.5,608.8,534.5,668.2,157,0,0,0,0
2020-06-06,18.85,74.7083333333333,964.125,150.833333333333,0.4625,2.17083333333333,7,1.34782608695652,6.78260869565217,4.60869565217391,12.5291666666667,11.3125,918.7,2,907.9,893.5,608.8,534.5,158,0,0,0,1
2020-06-07,21.8208333333333,65.4583333333333,963.041666666667,219.708333333333,0.716666666666667,3.0125,10,0.0869565217391304,3.73913043478261,1.8695652173913,11.4541666666667,12.5291666666667,930.2,2,918.7,907.9,893.5,608.8,159,0,0,0,1
2020-06-08,15.5583333333333,87.625,967.975,232.5,0.570833333333333,1.96666666666667,10,5.30434782608696,11.3478260869565,10,9.97083333333333,11.4541666666667,764.3,1,930.2,918.7,907.9,893.5,160,0,0,0,0
2020-06-09,16.3791666666667,88.4166666666667,968.166666666667,182.75,0.3625,1.4625,8,7,18.1304347826087,14.9130434782609,17.6166666666667,9.97083333333333,565.7,1,764.3,930.2,918.7,907.9,161,0,0,0,0
2020-06-10,16.2916666666667,95,966.1875,158.666666666667,0.683333333333333,1.92083333333333,7,8.82608695652174,15.9130434782609,15.4347826086957,15.3666666666667,17.6166666666667,487.7,1,565.7,764.3,930.2,918.7,162,0,0,1,0
2020-06-11,17.8916666666667,72.75,966.2,150.291666666667,0.4625,2.00416666666667,7,2,7.78260869565217,5.65217391304348,9.86666666666667,15.3666666666667,870.4,2,487.7,565.7,764.3,930.2,163,1,0,0,0
