,temp,rh,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2014-02-03,-1.3666666666666665,88.70833333333333,37.40909090909091,53.27272727272727,57.86363636363637,30.03333333333333,26.495833333333334,797.875,1,1018.375,1122.0,1085.0,1069.375,34,0,0,0,0
2014-02-04,-2.2625,88.29166666666667,23.17391304347826,43.65217391304348,41.30434782608695,41.766666666666666,30.03333333333333,882.5,2,797.875,1018.375,1122.0,1085.0,35,0,0,0,0
2014-02-05,-1.4666666666666668,95.29166666666669,44.04347826086956,53.73913043478261,63.56521739130435,74.34166666666667,41.766666666666666,1080.5,2,882.5,797.875,1018.375,1122.0,36,0,0,0,0
2014-02-06,0.5125,93.83333333333331,144.91304347826087,82.78260869565217,159.56521739130434,71.95,74.34166666666667,1093.25,2,1080.5,882.5,797.875,1018.375,37,0,0,0,0
2014-02-07,2.504166666666667,87.91666666666667,101.82608695652172,75.56521739130434,121.17391304347828,27.42083333333333,71.95,1035.0,2,1093.25,1080.5,882.5,797.875,38,0,0,0,0
2014-02-08,3.9375,92.29166666666669,35.91304347826087,53.0,56.56521739130435,21.065217391304348,27.42083333333333,1132.625,2,1035.0,1093.25,1080.5,882.5,39,0,0,0,1
2014-02-09,2.9625000000000004,91.91666666666669,36.95652173913044,48.21739130434783,54.91304347826087,18.441666666666663,21.065217391304348,1031.375,2,1132.625,1035.0,1093.25,1080.5,40,0,0,0,1
2014-02-10,2.025,89.66666666666667,95.04347826086956,72.65217391304348,114.1304347826087,34.24166666666667,18.441666666666663,811.625,2,1031.375,1132.625,1035.0,1093.25,41,0,0,0,0
2014-02-11,4.625,92.95833333333331,103.95652173913044,59.60869565217392,114.65217391304348,30.64583333333333,34.24166666666667,888.75,2,811.625,1031.375,1132.625,1035.0,42,0,0,0,0
2014-02-12,2.9125,92.66666666666669,98.43478260869566,63.08695652173913,112.0,27.079166666666666,30.64583333333333,1062.5,2,888.75,811.625,1031.375,1132.625,43,0,0,0,0
2014-02-13,1.5916666666666668,83.20833333333333,137.65217391304347,69.69565217391305,146.8695652173913,45.975,27.079166666666666,1063.125,2,1062.5,888.75,811.625,1031.375,44,0,0,0,0
2014-02-14,5.470833333333334,65.45833333333333,97.04347826086956,69.47826086956522,114.0,38.395833333333336,45.975,1124.0,2,1063.125,1062.5,888.75,811.625,45,0,0,0,0
2014-02-15,4.608333333333333,70.70833333333333,54.26086956521739,61.52173913043478,75.65217391304348,38.5125,38.395833333333336,1146.125,2,1124.0,1063.125,1062.5,888.75,46,0,0,0,1
2014-02-16,5.658333333333334,83.29166666666667,28.347826086956523,50.69565217391305,49.26086956521739,19.320833333333333,38.5125,1019.0,2,1146.125,1124.0,1063.125,1062.5,47,0,0,0,1
2014-02-17,2.35,93.83333333333331,77.91304347826087,63.34782608695652,95.6086956521739,18.925,19.320833333333333,780.25,1,1019.0,1146.125,1124.0,1063.125,48,0,0,0,0
2014-02-18,2.083333333333333,92.45833333333331,39.04347826086956,50.391304347826086,57.60869565217392,23.4625,18.925,831.0,2,780.25,1019.0,1146.125,1124.0,49,0,0,0,0
2014-02-19,5.479166666666667,88.91666666666667,98.6086956521739,60.43478260869565,110.91304347826087,39.19166666666667,23.4625,1018.125,2,831.0,780.25,1019.0,1146.125,50,0,0,0,0
2014-02-20,5.7375,88.54166666666667,80.3913043478261,60.130434782608695,95.8695652173913,34.36666666666667,39.19166666666667,992.25,2,1018.125,831.0,780.25,1019.0,51,0,0,0,0
2014-02-21,5.745833333333334,84.20833333333333,98.78260869565216,51.34782608695652,106.1304347826087,46.17916666666667,34.36666666666667,1044.375,2,992.25,1018.125,831.0,780.25,52,0,0,0,0
2014-02-22,5.95,82.875,36.17391304347826,43.78260869565217,51.82608695652174,25.1125,46.17916666666667,1013.125,2,1044.375,992.25,1018.125,831.0,53,0,0,0,1
2014-02-23,6.2875000000000005,52.66666666666666,47.17391304347826,53.391304347826086,65.78260869565217,27.004166666666663,25.1125,929.375,2,1013.125,1044.375,992.25,1018.125,54,0,0,0,1
2014-02-24,5.275,70.54166666666667,114.56521739130434,72.6086956521739,129.82608695652175,54.32083333333333,27.004166666666663,767.75,1,929.375,1013.125,1044.375,992.25,55,0,0,0,0
2014-02-25,4.258333333333334,81.66666666666667,104.47826086956522,62.26086956521739,116.2608695652174,56.4875,54.32083333333333,889.625,2,767.75,929.375,1013.125,1044.375,56,0,0,0,0
2014-02-26,6.220833333333334,72.83333333333333,53.69565217391305,58.17391304347826,73.43478260869566,48.17083333333333,56.4875,1091.75,2,889.625,767.75,929.375,1013.125,57,0,0,0,0
2014-02-27,6.65,72.375,85.17391304347827,67.65217391304348,103.6086956521739,47.875,48.17083333333333,1090.75,2,1091.75,889.625,767.75,929.375,58,0,0,0,0
2014-02-28,5.4375,73.75,64.43478260869566,64.21739130434783,85.34782608695652,40.88333333333333,47.875,1130.625,2,1090.75,1091.75,889.625,767.75,59,0,0,0,0
2014-03-01,5.375,75.375,37.869565217391305,54.869565217391305,59.04347826086956,28.7,40.88333333333333,1171.375,2,1130.625,1090.75,1091.75,889.625,60,0,0,0,1
2014-03-02,7.225,74.95833333333333,25.82608695652174,40.91304347826087,42.08695652173913,35.90833333333333,28.7,1064.0,2,1171.375,1130.625,1090.75,1091.75,61,0,0,0,1
2014-03-03,5.2375,85.95833333333333,60.56521739130435,55.69565217391305,77.78260869565217,42.5125,35.90833333333333,848.5,2,1064.0,1171.375,1130.625,1090.75,62,0,0,0,0
2014-03-04,5.483333333333333,89.70833333333333,57.56521739130435,49.30434782608695,71.82608695652173,23.97826086956522,42.5125,905.875,2,848.5,1064.0,1171.375,1130.625,63,0,0,0,0
2014-03-05,8.608333333333333,62.25,51.69565217391305,47.91304347826087,66.34782608695652,35.3625,23.97826086956522,1070.25,2,905.875,848.5,1064.0,1171.375,64,0,0,0,0
2014-03-06,9.65,50.208333333333336,25.13043478260869,28.869565217391305,35.43478260869565,27.52916666666667,35.3625,1090.25,2,1070.25,905.875,848.5,1064.0,65,0,0,0,0
2014-03-07,7.7375,64.45833333333333,38.391304347826086,39.17391304347826,51.391304347826086,45.333333333333336,27.52916666666667,1136.625,2,1090.25,1070.25,905.875,848.5,66,0,0,0,0
2014-03-08,7.345833333333334,66.5,27.565217391304348,46.91304347826087,46.69565217391305,48.77916666666667,45.333333333333336,1163.25,2,1136.625,1090.25,1070.25,905.875,67,0,0,0,1
2014-03-09,6.695833333333333,66.5,43.04347826086956,55.08695652173913,63.30434782608695,48.3375,48.77916666666667,1079.0,2,1163.25,1136.625,1090.25,1070.25,68,0,0,0,1
2014-03-10,7.274999999999999,63.458333333333336,51.43478260869565,62.391304347826086,74.0,47.43333333333334,48.3375,864.5,2,1079.0,1163.25,1136.625,1090.25,69,0,0,0,0
2014-03-11,7.983333333333333,55.333333333333336,49.91304347826087,63.56521739130435,73.26086956521739,41.54166666666666,47.43333333333334,924.375,2,864.5,1079.0,1163.25,1136.625,70,0,0,0,0
2014-03-12,8.262500000000001,59.083333333333336,110.3913043478261,81.95652173913044,131.3913043478261,72.71249999999999,41.54166666666666,1107.125,2,924.375,864.5,1079.0,1163.25,71,0,0,0,0
2014-03-13,8.666666666666666,61.91666666666666,47.391304347826086,70.26086956521739,74.73913043478261,58.075,72.71249999999999,1123.75,2,1107.125,924.375,864.5,1079.0,72,0,0,0,0
2014-03-14,10.3125,63.25,81.47826086956522,76.1304347826087,105.0,65.47500000000001,58.075,1126.125,2,1123.75,1107.125,924.375,864.5,73,0,0,0,0
2014-03-15,9.354166666666666,66.66666666666667,52.43478260869565,57.08695652173913,71.91304347826087,48.1,65.47500000000001,1150.5,2,1126.125,1123.75,1107.125,924.375,74,0,0,0,1
2014-03-16,12.895833333333334,52.708333333333336,10.91304347826087,24.60869565217392,21.65217391304348,9.291666666666666,48.1,1078.625,2,1150.5,1126.125,1123.75,1107.125,75,0,0,0,1
2014-03-17,15.620833333333332,46.083333333333336,44.869565217391305,52.21739130434783,63.34782608695652,20.5125,9.291666666666666,873.875,2,1078.625,1150.5,1126.125,1123.75,76,0,0,0,0
2014-03-18,12.691666666666668,65.625,47.30434782608695,63.52173913043478,71.1304347826087,36.954166666666666,20.5125,913.75,2,873.875,1078.625,1150.5,1126.125,77,0,0,0,0
2014-03-19,12.866666666666667,54.208333333333336,32.43478260869565,45.47826086956522,49.69565217391305,25.191666666666663,36.954166666666666,1083.625,2,913.75,873.875,1078.625,1150.5,78,0,0,0,0
2014-03-20,12.041666666666666,58.083333333333336,56.21739130434783,64.04347826086956,78.56521739130434,34.2,25.191666666666663,1109.5,2,1083.625,913.75,873.875,1078.625,79,0,0,0,0
2014-03-21,13.0875,60.91666666666666,35.0,58.78260869565217,58.69565217391305,33.02916666666667,34.2,1125.625,2,1109.5,1083.625,913.75,873.875,80,0,0,0,0
2014-03-22,14.479166666666666,56.66666666666666,9.043478260869565,26.65217391304348,21.26086956521739,25.70833333333333,33.02916666666667,1154.125,2,1125.625,1109.5,1083.625,913.75,81,0,0,0,1
2014-03-23,10.558333333333334,81.16666666666667,11.608695652173912,30.869565217391305,25.565217391304348,19.129166666666663,25.70833333333333,1058.875,2,1154.125,1125.625,1109.5,1083.625,82,0,0,0,1
2014-03-24,6.554166666666667,67.95833333333333,29.91304347826087,42.130434782608695,46.04347826086956,16.083333333333332,19.129166666666663,849.5,2,1058.875,1154.125,1125.625,1109.5,83,0,0,0,0
2014-03-25,4.2125,76.91666666666667,35.73913043478261,49.69565217391305,54.60869565217392,22.758333333333336,16.083333333333332,1072.0,2,849.5,1058.875,1154.125,1125.625,84,0,0,0,0
2014-03-26,6.4625,69.58333333333333,30.17391304347826,47.60869565217392,49.130434782608695,25.03333333333333,22.758333333333336,1117.25,2,1072.0,849.5,1058.875,1154.125,85,0,0,0,0
2014-03-27,9.129166666666666,65.125,45.73913043478261,60.95652173913044,68.56521739130434,31.44782608695652,25.03333333333333,1113.75,2,1117.25,1072.0,849.5,1058.875,86,0,0,0,0
2014-03-28,12.208333333333334,54.54166666666666,38.82608695652174,56.26086956521739,60.60869565217392,27.7125,31.44782608695652,1118.25,2,1113.75,1117.25,1072.0,849.5,87,0,0,0,0
2014-03-29,11.3875,59.16666666666666,40.56521739130435,53.65217391304348,60.60869565217392,33.37916666666667,27.7125,1151.375,2,1118.25,1113.75,1117.25,1072.0,88,0,0,0,1
2014-03-30,12.7625,58.625,19.782608695652176,49.56521739130435,41.73913043478261,36.06666666666667,33.37916666666667,1028.25,2,1151.375,1118.25,1113.75,1117.25,89,0,0,0,1
2014-03-31,13.904166666666669,55.833333333333336,70.21739130434783,68.69565217391305,92.21739130434784,48.57916666666667,36.06666666666667,819.0,2,1028.25,1151.375,1118.25,1113.75,90,0,0,0,0
2014-04-01,13.554166666666667,59.625,43.91304347826087,61.47826086956522,67.30434782608695,48.49166666666667,48.57916666666667,861.0,2,819.0,1028.25,1151.375,1118.25,91,0,0,0,0
2014-04-02,14.195833333333333,65.25,40.08695652173913,66.95652173913044,67.21739130434783,54.53333333333333,48.49166666666667,903.375,2,861.0,819.0,1028.25,1151.375,92,0,0,0,0
2014-04-03,13.795833333333334,66.625,63.869565217391305,70.69565217391305,88.17391304347827,55.07916666666667,54.53333333333333,1110.5,2,903.375,861.0,819.0,1028.25,93,0,0,0,0
2014-04-04,14.6125,68.29166666666667,72.91304347826087,63.04347826086956,91.47826086956522,53.74166666666667,55.07916666666667,1163.75,2,1110.5,903.375,861.0,819.0,94,0,0,0,0
2014-04-05,15.170833333333334,70.0,20.73913043478261,47.130434782608695,41.30434782608695,42.42083333333333,53.74166666666667,1172.5,2,1163.75,1110.5,903.375,861.0,95,0,0,0,1
2014-04-06,13.520833333333334,80.70833333333333,15.91304347826087,33.34782608695652,30.217391304347824,32.40833333333333,42.42083333333333,1069.875,2,1172.5,1163.75,1110.5,903.375,96,0,0,0,1
2014-04-07,14.7125,65.0,70.04347826086956,54.91304347826087,84.8695652173913,41.1875,32.40833333333333,855.0,2,1069.875,1172.5,1163.75,1110.5,97,0,0,0,0
2014-04-08,15.825,62.208333333333336,54.52173913043478,50.391304347826086,70.08695652173913,38.075,41.1875,945.125,2,855.0,1069.875,1172.5,1163.75,98,0,0,0,0
2014-04-09,10.829166666666666,53.208333333333336,30.545454545454547,34.31818181818182,42.45454545454545,13.370833333333332,38.075,1077.5,2,945.125,855.0,1069.875,1172.5,99,0,0,0,0
2014-04-10,8.533333333333333,66.04166666666667,51.0,53.43478260869565,68.95652173913044,24.258333333333336,13.370833333333332,1083.0,2,1077.5,945.125,855.0,1069.875,100,0,0,0,0
2014-04-11,10.295833333333333,65.0,27.347826086956523,38.26086956521739,41.95652173913044,19.879166666666663,24.258333333333336,1094.125,2,1083.0,1077.5,945.125,855.0,101,0,0,0,0
2014-04-12,11.766666666666666,60.5,22.08695652173913,40.04347826086956,38.60869565217392,22.02916666666667,19.879166666666663,1121.875,2,1094.125,1083.0,1077.5,945.125,102,0,0,0,1
2014-04-13,11.6375,64.95833333333333,17.608695652173914,37.95652173913044,34.0,21.195833333333333,22.02916666666667,1031.75,2,1121.875,1094.125,1083.0,1077.5,103,0,0,0,1
2014-04-14,11.0125,60.29166666666666,61.130434782608695,52.130434782608695,76.3913043478261,29.016666666666666,21.195833333333333,798.125,1,1031.75,1121.875,1094.125,1083.0,104,0,0,0,0
2014-04-15,8.279166666666667,47.41666666666666,22.30434782608696,31.47826086956522,34.21739130434783,10.85,29.016666666666666,892.5,2,798.125,1031.75,1121.875,1094.125,105,0,0,0,0
2014-04-16,7.325,57.625,29.347826086956523,34.65217391304348,41.73913043478261,14.182608695652174,10.85,1104.75,2,892.5,798.125,1031.75,1121.875,106,0,0,0,0
2014-04-17,9.4125,47.25,21.0,28.95652173913044,31.95652173913044,15.520833333333334,14.182608695652174,1110.25,2,1104.75,892.5,798.125,1031.75,107,0,0,0,0
2014-04-18,12.141666666666666,47.75,39.130434782608695,45.56521739130435,55.17391304347826,21.77916666666667,15.520833333333334,1091.5,2,1110.25,1104.75,892.5,798.125,108,0,0,0,0
2014-04-19,13.504166666666668,60.375,12.869565217391305,37.43478260869565,30.08695652173913,24.504166666666663,21.77916666666667,1075.5,2,1091.5,1110.25,1104.75,892.5,109,0,0,0,1
2014-04-20,10.133333333333333,90.08333333333331,8.652173913043478,25.43478260869565,20.347826086956523,15.06086956521739,24.504166666666663,941.5,2,1075.5,1091.5,1110.25,1104.75,110,0,0,1,1
2014-04-21,11.554166666666667,87.625,7.565217391304348,22.39130434782609,17.608695652173914,17.916666666666668,15.06086956521739,779.0,1,941.5,1075.5,1091.5,1110.25,111,1,0,0,0
2014-04-22,13.3875,81.58333333333333,38.56521739130435,44.82608695652174,54.43478260869565,20.466666666666665,17.916666666666668,745.5,1,779.0,941.5,1075.5,1091.5,112,0,1,0,0
2014-04-23,14.654166666666669,71.45833333333333,50.30434782608695,48.82608695652174,65.8695652173913,25.870833333333334,20.466666666666665,1057.0,2,745.5,779.0,941.5,1075.5,113,0,0,0,0
2014-04-24,16.1375,69.45833333333333,30.08695652173913,52.65217391304348,51.73913043478261,27.22083333333333,25.870833333333334,1084.125,2,1057.0,745.5,779.0,941.5,114,0,0,0,0
2014-04-25,14.520833333333334,81.58333333333333,48.08695652173913,53.60869565217392,66.6086956521739,29.6375,27.22083333333333,1049.375,2,1084.125,1057.0,745.5,779.0,115,0,0,0,0
2014-04-26,14.066666666666668,88.79166666666667,21.13043478260869,35.30434782608695,35.26086956521739,29.366666666666664,29.6375,1088.25,2,1049.375,1084.125,1057.0,745.5,116,0,0,0,1
2014-04-27,14.891666666666666,81.66666666666667,12.782608695652174,25.0,23.347826086956523,29.60833333333333,29.366666666666664,1035.0,2,1088.25,1049.375,1084.125,1057.0,117,0,0,0,1
2014-04-28,14.666666666666666,72.41666666666667,36.65217391304348,46.78260869565217,53.73913043478261,28.308333333333334,29.60833333333333,851.625,2,1035.0,1088.25,1049.375,1084.125,118,0,0,0,0
2014-04-29,14.104166666666666,77.83333333333333,37.56521739130435,43.60869565217392,52.82608695652174,23.8875,28.308333333333334,905.25,2,851.625,1035.0,1088.25,1049.375,119,0,0,0,0
2014-04-30,16.325,54.333333333333336,27.73913043478261,43.04347826086956,44.69565217391305,26.054166666666664,23.8875,1088.125,2,905.25,851.625,1035.0,1088.25,120,0,0,1,0
2014-05-01,15.166666666666666,65.91666666666667,10.217391304347826,35.78260869565217,26.869565217391305,22.756521739130434,26.054166666666664,687.375,1,1088.125,905.25,851.625,1035.0,121,1,0,0,0
2014-05-02,15.008333333333333,63.29166666666666,29.217391304347824,38.82608695652174,43.69565217391305,26.441666666666663,22.756521739130434,1058.875,2,687.375,1088.125,905.25,851.625,122,0,1,0,0
2014-05-03,11.991666666666667,72.08333333333333,13.521739130434783,33.47826086956522,28.52173913043478,13.875,26.441666666666663,1075.625,2,1058.875,687.375,1088.125,905.25,123,0,0,0,1
2014-05-04,11.170833333333334,40.79166666666666,6.565217391304348,14.043478260869565,12.826086956521738,11.666666666666666,13.875,988.0,2,1075.625,1058.875,687.375,1088.125,124,0,0,0,1
2014-05-05,10.641666666666667,58.875,28.347826086956523,42.60869565217392,45.08695652173913,23.916666666666668,11.666666666666666,798.625,1,988.0,1075.625,1058.875,687.375,125,0,0,0,0
2014-05-06,13.825,60.29166666666666,25.73913043478261,47.43478260869565,45.47826086956522,27.96666666666667,23.916666666666668,883.5,2,798.625,988.0,1075.625,1058.875,126,0,0,0,0
2014-05-07,14.479166666666666,71.79166666666667,32.30434782608695,47.43478260869565,50.73913043478261,38.9375,27.96666666666667,800.25,2,883.5,798.625,988.0,1075.625,127,0,0,0,0
2014-05-08,14.908333333333331,64.08333333333333,27.695652173913043,41.43478260869565,43.91304347826087,16.654166666666665,38.9375,738.5,1,800.25,883.5,798.625,988.0,128,0,0,0,0
2014-05-09,15.775,70.04166666666667,38.26086956521739,51.26086956521739,57.56521739130435,23.120833333333334,16.654166666666665,1112.0,2,738.5,800.25,883.5,798.625,129,0,0,0,0
2014-05-10,16.5125,73.45833333333333,11.173913043478262,27.65217391304348,23.47826086956522,10.908333333333331,23.120833333333334,838.0,2,1112.0,738.5,800.25,883.5,130,0,0,0,1
2014-05-11,12.341666666666669,90.29166666666669,10.956521739130435,25.0,21.82608695652174,13.6125,10.908333333333331,955.25,2,838.0,1112.0,738.5,800.25,131,0,0,0,1
2014-05-12,10.6625,72.79166666666667,26.26086956521739,38.65217391304348,41.26086956521739,14.120833333333332,13.6125,786.375,1,955.25,838.0,1112.0,738.5,132,0,0,0,0
2014-05-13,8.541666666666666,89.91666666666667,18.17391304347826,35.43478260869565,33.08695652173913,8.125,14.120833333333332,897.625,2,786.375,955.25,838.0,1112.0,133,0,0,0,0
2014-05-14,10.945833333333333,58.16666666666666,26.0,32.65217391304348,37.869565217391305,14.8625,8.125,1065.125,2,897.625,786.375,955.25,838.0,134,0,0,0,0
2014-05-15,11.225,41.75,12.826086956521738,18.82608695652174,20.26086956521739,10.941666666666668,14.8625,1065.875,2,1065.125,897.625,786.375,955.25,135,0,0,0,0
2014-05-16,11.733333333333334,49.375,13.347826086956522,19.60869565217392,21.08695652173913,6.4375,10.941666666666668,1059.875,2,1065.875,1065.125,897.625,786.375,136,0,0,0,0
2014-05-17,12.566666666666668,57.458333333333336,12.0,28.39130434782609,24.26086956521739,7.441666666666666,6.4375,1099.5,2,1059.875,1065.875,1065.125,897.625,137,0,0,0,1
2014-05-18,12.495833333333332,81.91666666666667,10.91304347826087,27.52173913043478,23.17391304347826,11.25,7.441666666666666,1015.5,2,1099.5,1059.875,1065.875,1065.125,138,0,0,0,1
2014-05-19,15.766666666666666,66.25,24.869565217391305,45.78260869565217,43.91304347826087,21.329166666666666,11.25,773.5,1,1015.5,1099.5,1059.875,1065.875,139,0,0,0,0
2014-05-20,17.587500000000002,56.125,27.347826086956523,48.30434782608695,47.21739130434783,22.925,21.329166666666666,832.25,2,773.5,1015.5,1099.5,1059.875,140,0,0,0,0
2014-05-21,18.95833333333333,63.0,23.17391304347826,47.91304347826087,43.56521739130435,27.691666666666663,22.925,833.625,2,832.25,773.5,1015.5,1099.5,141,0,0,0,0
2014-05-22,20.925,63.5,26.91304347826087,50.869565217391305,48.21739130434783,33.56666666666667,27.691666666666663,1063.75,2,833.625,832.25,773.5,1015.5,142,0,0,0,0
2014-05-23,22.225,62.125,24.82608695652174,41.60869565217392,41.65217391304348,49.44583333333333,33.56666666666667,1067.875,2,1063.75,833.625,832.25,773.5,143,0,0,0,0
2014-05-24,21.3875,61.41666666666666,8.652173913043478,23.782608695652176,19.347826086956523,30.5875,49.44583333333333,1084.0,2,1067.875,1063.75,833.625,832.25,144,0,0,0,1
2014-05-25,20.891666666666666,62.375,5.391304347826087,24.30434782608696,17.08695652173913,18.57916666666667,30.5875,997.75,2,1084.0,1067.875,1063.75,833.625,145,0,0,0,1
2014-05-26,19.266666666666666,66.25,22.863636363636363,46.68181818181818,42.77272727272727,23.39583333333333,18.57916666666667,807.125,2,997.75,1084.0,1067.875,1063.75,146,0,0,0,0
2014-05-27,18.491666666666667,64.08333333333333,19.95652173913044,32.608695652173914,33.17391304347826,19.4375,23.39583333333333,884.125,2,807.125,997.75,1084.0,1067.875,147,0,0,0,0
2014-05-28,13.716666666666669,82.16666666666667,16.652173913043477,34.73913043478261,31.60869565217392,9.2125,19.4375,1067.625,2,884.125,807.125,997.75,1084.0,148,0,0,1,0
2014-05-29,15.083333333333334,69.58333333333333,11.391304347826088,29.91304347826087,24.82608695652174,11.163636363636364,9.2125,1113.0,2,1067.625,884.125,807.125,997.75,149,1,0,0,0
2014-05-30,13.9,65.25,15.782608695652174,23.30434782608696,24.782608695652176,9.71304347826087,11.163636363636364,904.0,2,1113.0,1067.625,884.125,807.125,150,0,1,0,0
2014-05-31,12.7875,61.583333333333336,13.652173913043478,26.782608695652176,24.95652173913044,12.883333333333333,9.71304347826087,813.75,2,904.0,1113.0,1067.625,884.125,151,0,0,0,1
2014-06-01,16.0125,52.66666666666666,6.043478260869565,20.08695652173913,15.521739130434783,13.241666666666667,12.883333333333333,882.625,2,813.75,904.0,1113.0,1067.625,152,0,0,0,1
2014-06-02,16.741666666666667,55.125,26.73913043478261,44.869565217391305,44.82608695652174,22.72083333333333,13.241666666666667,741.0,1,882.625,813.75,904.0,1113.0,153,0,0,0,0
2014-06-03,14.716666666666669,74.54166666666667,27.13043478260869,45.82608695652174,45.73913043478261,22.2875,22.72083333333333,834.625,2,741.0,882.625,813.75,904.0,154,0,0,0,0
2014-06-04,16.175,68.04166666666667,25.73913043478261,41.95652173913044,42.60869565217392,20.2625,22.2875,1056.5,2,834.625,741.0,882.625,813.75,155,0,0,0,0
2014-06-05,15.675,80.41666666666667,37.391304347826086,52.0,57.17391304347826,22.491666666666664,20.2625,1060.875,2,1056.5,834.625,741.0,882.625,156,0,0,0,0
2014-06-06,18.5875,61.625,41.0,42.30434782608695,54.95652173913044,19.7375,22.491666666666664,1089.875,2,1060.875,1056.5,834.625,741.0,157,0,0,0,0
2014-06-07,22.05,60.91666666666666,11.434782608695652,38.04347826086956,28.95652173913044,23.479166666666668,19.7375,1091.125,2,1089.875,1060.875,1056.5,834.625,158,0,0,0,1
2014-06-08,24.129166666666663,60.458333333333336,7.086956521739131,29.782608695652176,21.47826086956522,23.254166666666663,23.479166666666668,948.625,2,1091.125,1089.875,1060.875,1056.5,159,0,0,1,1
2014-06-09,24.791666666666668,58.25,6.260869565217392,31.47826086956522,21.47826086956522,23.73333333333333,23.254166666666663,780.25,1,948.625,1091.125,1089.875,1060.875,160,1,0,0,0
2014-06-10,25.445833333333336,54.54166666666666,27.39130434782609,57.130434782608695,51.82608695652174,31.133333333333336,23.73333333333333,677.125,1,780.25,948.625,1091.125,1089.875,161,0,1,0,0
2014-06-11,26.73333333333333,49.79166666666666,24.73913043478261,57.91304347826087,50.17391304347826,33.204166666666666,31.133333333333336,1045.25,2,677.125,780.25,948.625,1091.125,162,0,0,0,0
2014-06-12,22.73333333333333,71.45833333333333,28.39130434782609,57.60869565217392,52.95652173913044,35.025,33.204166666666666,1059.625,2,1045.25,677.125,780.25,948.625,163,0,0,0,0
2014-06-13,20.529166666666665,74.875,23.65217391304348,39.26086956521739,39.47826086956522,27.229166666666668,35.025,1061.625,2,1059.625,1045.25,677.125,780.25,164,0,0,0,0
2014-06-14,18.054166666666667,69.70833333333333,12.73913043478261,29.95652173913044,25.91304347826087,20.870833333333334,27.229166666666668,1097.125,2,1061.625,1059.625,1045.25,677.125,165,0,0,0,1
2014-06-15,17.741666666666667,60.5,9.695652173913045,23.565217391304348,20.13043478260869,14.083333333333334,20.870833333333334,996.25,2,1097.125,1061.625,1059.625,1045.25,166,0,0,0,1
2014-06-16,16.442857142857143,64.0,32.30769230769231,38.69230769230769,46.15384615384615,24.914285714285715,14.083333333333334,792.0,1,996.25,1097.125,1061.625,1059.625,167,0,0,0,0
2014-06-17,18.25,59.75,11.25,48.625,34.5,23.75,24.914285714285715,885.625,2,792.0,996.25,1097.125,1061.625,168,0,0,0,0
2014-06-18,20.304166666666667,48.16666666666666,26.95652173913044,57.43478260869565,51.56521739130435,27.3625,23.75,1053.5,2,885.625,792.0,996.25,1097.125,169,0,0,1,0
2014-06-19,19.5875,55.083333333333336,9.91304347826087,34.91304347826087,26.13043478260869,23.52916666666667,27.3625,1073.0,2,1053.5,885.625,792.0,996.25,170,1,0,0,0
2014-06-20,17.087500000000002,67.0,29.363636363636363,42.36363636363637,45.86363636363637,19.03333333333333,23.52916666666667,830.125,2,1073.0,1053.5,885.625,792.0,171,0,1,0,0
2014-06-21,17.025000000000002,58.0,14.434782608695652,28.217391304347824,26.26086956521739,16.404166666666665,19.03333333333333,1001.625,2,830.125,1073.0,1053.5,885.625,172,0,0,0,1
2014-06-22,20.054166666666667,57.958333333333336,7.391304347826087,24.08695652173913,18.60869565217392,18.308333333333334,16.404166666666665,936.125,2,1001.625,830.125,1073.0,1053.5,173,0,0,0,1
2014-06-23,20.404166666666665,70.20833333333333,20.347826086956523,41.869565217391305,38.21739130434783,20.508333333333333,18.308333333333334,775.875,1,936.125,1001.625,830.125,1073.0,174,0,0,0,0
2014-06-24,16.2,88.66666666666667,29.17391304347826,40.21739130434783,44.43478260869565,20.6625,20.508333333333333,864.375,2,775.875,936.125,1001.625,830.125,175,0,0,0,0
2014-06-25,15.85,84.5,27.043478260869566,37.130434782608695,41.17391304347826,19.20833333333333,20.6625,987.75,2,864.375,775.875,936.125,1001.625,176,0,0,0,0
2014-06-26,17.854166666666668,53.0,26.39130434782609,35.43478260869565,39.60869565217392,15.1,19.20833333333333,1049.0,2,987.75,864.375,775.875,936.125,177,0,0,0,0
2014-06-27,19.65,58.04166666666666,20.47826086956522,38.21739130434783,36.391304347826086,20.391666666666666,15.1,1060.25,2,1049.0,987.75,864.375,775.875,178,0,0,0,0
2014-06-28,20.2375,68.95833333333333,12.73913043478261,34.65217391304348,28.47826086956522,21.8875,20.391666666666666,1105.625,2,1060.25,1049.0,987.75,864.375,179,0,0,0,1
2014-06-29,21.704166666666666,63.54166666666666,6.391304347826087,21.347826086956523,16.26086956521739,17.695833333333333,21.8875,1008.375,2,1105.625,1060.25,1049.0,987.75,180,0,0,0,1
2014-06-30,15.570833333333333,73.95833333333333,18.95652173913044,31.95652173913044,31.95652173913044,8.641666666666667,17.695833333333333,816.625,2,1008.375,1105.625,1060.25,1049.0,181,0,0,0,0
2014-07-01,17.087500000000002,63.083333333333336,34.26086956521739,40.0,48.34782608695652,16.745833333333334,8.641666666666667,912.75,2,816.625,1008.375,1105.625,1060.25,182,0,0,0,0
