,temp,rh,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2014-02-24,5.8625,66.95833333333333,205.8333333333333,0.3875,1.6125,9.0,23.13043478260869,47.47826086956522,43.30434782608695,37.05,10.120833333333334,1235.5,2,1461.0,1603.0,1654.0,1536.0,55,0,0,0,0
2014-02-25,4.9875,77.45833333333333,178.08333333333334,0.4416666666666666,1.5916666666666668,8.0,28.17391304347826,39.130434782608695,42.95652173913044,46.7125,37.05,1428.0,2,1235.5,1461.0,1603.0,1654.0,56,0,0,0,0
2014-02-26,6.9625,69.75,123.83333333333331,0.5750000000000001,2.075,5.0,14.08695652173913,40.56521739130435,32.608695652173914,49.54583333333333,46.7125,1681.5,3,1428.0,1235.5,1461.0,1603.0,57,0,0,0,0
2014-02-27,7.145833333333333,69.625,157.29166666666666,0.4125,1.825,7.0,20.869565217391305,40.65217391304348,38.04347826086956,39.6,49.54583333333333,1654.0,3,1681.5,1428.0,1235.5,1461.0,58,0,0,0,0
2014-02-28,5.833333333333333,71.70833333333333,161.91666666666666,0.4708333333333334,2.0,7.0,15.826086956521738,42.0,34.69565217391305,37.80416666666667,39.6,1743.0,3,1654.0,1681.5,1428.0,1235.5,59,0,0,0,0
2014-03-01,5.941666666666666,72.95833333333333,111.29166666666669,0.4958333333333333,2.0791666666666666,5.0,7.217391304347826,32.34782608695652,22.782608695652176,23.320833333333336,37.80416666666667,1779.0,3,1743.0,1654.0,1681.5,1428.0,60,0,0,0,1
2014-03-02,7.524999999999999,72.54166666666667,117.625,0.6,2.3208333333333333,5.0,4.173913043478261,18.217391304347824,12.956521739130435,26.6375,23.320833333333336,1638.0,3,1779.0,1743.0,1654.0,1681.5,61,0,0,0,1
2014-03-03,5.558333333333334,84.29166666666667,137.125,0.4166666666666667,1.7166666666666668,6.0,14.565217391304348,35.0,29.91304347826087,41.50833333333333,26.6375,1361.5,2,1638.0,1779.0,1743.0,1654.0,62,0,0,0,0
2014-03-04,6.066666666666666,87.54166666666667,106.91666666666669,0.4791666666666667,1.7458333333333331,5.0,5.391304347826087,25.30434782608696,17.47826086956522,15.441666666666668,41.50833333333333,1449.5,2,1361.5,1638.0,1779.0,1743.0,63,0,0,0,0
2014-03-05,9.1375,56.875,279.0,1.2291666666666667,4.254166666666666,12.0,3.391304347826087,18.65217391304348,12.521739130434783,21.52083333333333,15.441666666666668,1643.5,3,1449.5,1361.5,1638.0,1779.0,64,0,0,0,0
2014-03-06,10.075,45.375,333.7916666666667,2.191666666666667,7.479166666666667,15.0,4.913043478260869,12.434782608695652,10.434782608695652,36.41666666666666,21.52083333333333,1653.5,3,1643.5,1449.5,1361.5,1638.0,65,0,0,0,0
2014-03-07,8.904166666666667,59.625,193.5833333333333,0.9583333333333334,3.5500000000000003,9.0,7.0,22.91304347826087,17.565217391304348,39.5125,36.41666666666666,1744.5,3,1653.5,1643.5,1449.5,1361.5,66,0,0,0,0
2014-03-08,8.304166666666667,62.91666666666666,159.0,0.475,1.95,7.0,4.217391304347826,29.60869565217392,18.869565217391305,47.80833333333334,39.5125,1776.0,3,1744.5,1653.5,1643.5,1449.5,67,0,0,0,1
2014-03-09,7.675,62.41666666666666,155.125,0.4041666666666666,1.8291666666666664,7.0,9.26086956521739,33.56521739130435,24.95652173913044,38.645833333333336,47.80833333333334,1672.0,3,1776.0,1744.5,1653.5,1643.5,68,0,0,0,1
2014-03-10,8.012500000000001,60.75,82.29166666666667,0.5499999999999999,2.1875,4.0,11.826086956521738,37.65217391304348,29.217391304347824,46.7875,38.645833333333336,1394.0,2,1672.0,1776.0,1744.5,1653.5,69,0,0,0,0
2014-03-11,8.320833333333333,53.75,193.75,0.3875,1.65,9.0,19.73913043478261,44.60869565217392,39.08695652173913,40.8125,46.7875,1476.5,2,1394.0,1672.0,1776.0,1744.5,70,0,0,0,0
2014-03-12,8.733333333333333,56.083333333333336,196.04166666666663,0.4416666666666666,1.6,9.0,32.34782608695652,56.17391304347826,55.34782608695652,56.66666666666666,40.8125,1683.5,3,1476.5,1394.0,1672.0,1776.0,71,0,0,0,0
2014-03-13,8.408333333333333,59.66666666666666,142.66666666666666,0.4791666666666667,1.7666666666666666,6.0,16.217391304347824,55.52173913043478,42.0,66.7625,56.66666666666666,1753.0,3,1683.5,1476.5,1394.0,1672.0,72,0,0,0,0
2014-03-14,10.395833333333334,60.79166666666666,164.25,0.4125,1.4708333333333332,7.0,25.82608695652174,57.21739130434783,50.56521739130435,65.29166666666667,66.7625,1747.0,3,1753.0,1683.5,1476.5,1394.0,73,0,0,0,0
2014-03-15,9.554166666666667,64.41666666666667,224.16666666666663,0.7083333333333334,3.3375,10.0,13.043478260869565,45.65217391304348,34.30434782608695,62.85,65.29166666666667,1781.0,3,1747.0,1753.0,1683.5,1476.5,74,0,0,0,1
2014-03-16,12.95,49.708333333333336,263.75,0.9791666666666666,5.945833333333334,12.0,0.5652173913043478,12.0,6.652173913043479,13.575,62.85,1659.5,3,1781.0,1747.0,1753.0,1683.5,75,0,0,0,1
2014-03-17,15.8625,41.625,245.5,0.775,3.695833333333333,11.0,9.08695652173913,27.695652173913043,21.782608695652176,15.97142857142857,13.575,1392.0,2,1659.5,1781.0,1747.0,1753.0,76,0,0,0,0
2014-03-18,12.6,62.75,113.91666666666669,0.6583333333333333,2.225,5.0,9.26086956521739,43.60869565217392,30.217391304347824,44.30416666666667,15.97142857142857,1469.0,2,1392.0,1659.5,1781.0,1747.0,77,0,0,0,0
2014-03-19,13.0,51.29166666666666,260.1666666666667,1.3416666666666668,6.058333333333334,12.0,4.782608695652174,24.52173913043478,16.782608695652176,55.7375,44.30416666666667,1688.0,3,1469.0,1392.0,1659.5,1781.0,78,0,0,0,0
2014-03-20,12.266666666666666,55.04166666666666,147.54166666666666,0.5541666666666667,2.4,7.0,12.695652173913045,41.78260869565217,32.0,29.3,55.7375,1711.5,3,1688.0,1469.0,1392.0,1659.5,79,0,0,0,0
2014-03-21,13.275,56.875,148.16666666666666,0.7958333333333334,2.875,7.0,7.3478260869565215,32.34782608695652,22.869565217391305,31.5625,29.3,1724.0,3,1711.5,1688.0,1469.0,1392.0,80,0,0,0,0
2014-03-22,15.120833333333332,49.04166666666666,226.0,1.875,5.891666666666667,10.0,0.8695652173913043,12.869565217391305,7.304347826086956,24.566666666666663,31.5625,1767.5,3,1724.0,1711.5,1688.0,1469.0,81,0,0,0,1
2014-03-23,10.554166666666667,79.29166666666667,177.0,0.8166666666666668,3.4291666666666667,8.0,0.3478260869565217,14.26086956521739,7.6521739130434785,16.579166666666666,24.566666666666663,1640.0,3,1767.5,1724.0,1711.5,1688.0,82,0,0,0,1
2014-03-24,6.658333333333334,64.54166666666667,240.54166666666663,0.8916666666666666,3.3000000000000003,11.0,3.869565217391304,19.43478260869565,13.26086956521739,8.583333333333334,16.579166666666666,1395.5,2,1640.0,1767.5,1724.0,1711.5,83,0,0,0,0
2014-03-25,4.2875000000000005,75.91666666666667,141.375,0.65,2.1791666666666667,6.0,10.521739130434783,31.43478260869565,24.82608695652174,18.225,8.583333333333334,1713.0,3,1395.5,1640.0,1767.5,1724.0,84,0,0,0,0
2014-03-26,6.645833333333333,67.41666666666667,160.66666666666666,0.3583333333333333,1.5625,7.0,4.695652173913044,27.47826086956522,18.26086956521739,22.229166666666668,18.225,1766.5,3,1713.0,1395.5,1640.0,1767.5,85,0,0,0,0
2014-03-27,9.154166666666669,63.04166666666666,96.375,0.5583333333333333,2.058333333333333,4.0,15.826086956521738,36.0,31.39130434782609,31.83333333333333,22.229166666666668,1746.0,3,1766.5,1713.0,1395.5,1640.0,86,0,0,0,0
2014-03-28,12.258333333333333,51.04166666666666,118.0,0.5458333333333333,2.3666666666666667,5.0,10.26086956521739,29.73913043478261,23.782608695652176,26.1,31.83333333333333,1756.0,3,1746.0,1766.5,1713.0,1395.5,87,0,0,0,0
2014-03-29,11.5375,57.083333333333336,165.625,0.4666666666666666,1.7791666666666668,7.0,9.0,35.69565217391305,26.0,28.84583333333333,26.1,1764.0,3,1756.0,1746.0,1766.5,1713.0,88,0,0,0,1
2014-03-30,12.6375,57.208333333333336,171.95833333333334,0.4708333333333334,1.7,8.0,3.695652173913044,32.30434782608695,19.82608695652174,28.8,28.84583333333333,1601.0,3,1764.0,1756.0,1746.0,1766.5,89,0,0,0,1
2014-03-31,13.866666666666667,54.04166666666666,219.7083333333333,0.5791666666666667,1.929166666666667,10.0,25.08695652173913,47.26086956521739,44.69565217391305,40.270833333333336,28.8,1203.0,2,1601.0,1764.0,1756.0,1746.0,90,0,0,0,0
2014-04-01,13.4875,57.833333333333336,154.0,0.5083333333333333,1.95,7.0,15.478260869565217,39.26086956521739,33.04347826086956,51.05833333333334,40.270833333333336,1356.0,2,1203.0,1601.0,1764.0,1756.0,91,0,0,0,0
2014-04-02,14.195833333333333,62.54166666666666,115.91666666666669,0.6416666666666667,2.2333333333333334,5.0,10.73913043478261,43.69565217391305,31.43478260869565,58.35,51.05833333333334,1437.5,2,1356.0,1203.0,1601.0,1764.0,92,0,0,0,0
2014-04-03,13.866666666666667,64.0,172.25,0.5208333333333334,2.0875,8.0,17.695652173913043,42.43478260869565,36.391304347826086,58.25833333333333,58.35,1763.0,3,1437.5,1356.0,1203.0,1601.0,93,0,0,0,0
2014-04-04,14.779166666666669,65.08333333333333,140.875,0.5291666666666667,2.3833333333333333,6.0,25.91304347826087,40.73913043478261,42.17391304347826,52.15,58.25833333333333,1770.5,3,1763.0,1437.5,1356.0,1203.0,94,0,0,0,0
2014-04-05,15.2125,67.08333333333333,152.875,0.45,1.95,7.0,1.2727272727272727,22.181818181818183,12.5,40.10833333333333,52.15,1779.5,3,1770.5,1763.0,1437.5,1356.0,95,0,0,0,1
2014-04-06,13.779166666666669,76.83333333333333,200.91666666666663,0.5,2.1,9.0,2.869565217391304,21.52173913043478,13.565217391304348,28.49166666666667,40.10833333333333,1659.0,3,1779.5,1770.5,1763.0,1437.5,96,0,0,0,1
2014-04-07,14.8375,61.708333333333336,191.29166666666663,0.5041666666666667,1.8625,8.0,13.434782608695652,30.17391304347826,26.52173913043478,40.80833333333333,28.49166666666667,1377.0,2,1659.0,1779.5,1770.5,1763.0,97,0,0,0,0
2014-04-08,15.833333333333334,59.54166666666666,185.25,1.0041666666666669,3.4125,8.0,12.695652173913045,32.73913043478261,27.347826086956523,46.20416666666667,40.80833333333333,1525.5,3,1377.0,1659.0,1779.5,1770.5,98,0,0,0,0
2014-04-09,10.825,51.41666666666666,300.875,1.5875,6.425000000000001,13.0,2.8260869565217392,11.608695652173912,8.217391304347826,11.15,46.20416666666667,1716.5,3,1525.5,1377.0,1659.0,1779.5,99,0,0,0,0
2014-04-10,8.5875,65.08333333333333,180.79166666666663,0.7374999999999999,2.908333333333333,8.0,11.91304347826087,28.73913043478261,24.60869565217392,20.35,11.15,1733.0,3,1716.5,1525.5,1377.0,1659.0,100,0,0,0,0
2014-04-11,10.520833333333334,64.25,159.25,0.5583333333333333,2.275,7.0,2.347826086956522,18.347826086956523,11.434782608695652,15.8125,20.35,1762.0,3,1733.0,1716.5,1525.5,1377.0,101,0,0,0,0
2014-04-12,11.870833333333332,59.375,157.95833333333334,0.4875,1.9541666666666664,7.0,2.391304347826087,20.52173913043478,12.565217391304348,16.8125,15.8125,1798.0,3,1762.0,1733.0,1716.5,1525.5,102,0,0,0,1
2014-04-13,11.5625,64.41666666666667,203.91666666666663,0.6375000000000001,2.3291666666666666,9.0,1.9130434782608696,21.91304347826087,13.0,16.420833333333334,16.8125,1695.0,3,1798.0,1762.0,1733.0,1716.5,103,0,0,0,1
2014-04-14,11.091666666666669,58.5,218.41666666666663,0.8041666666666667,3.5625,10.0,28.73913043478261,40.30434782608695,44.08695652173913,32.32083333333333,16.420833333333334,1347.5,2,1695.0,1798.0,1762.0,1733.0,104,0,0,0,0
2014-04-15,8.1875,45.708333333333336,316.9166666666667,1.525,6.145833333333333,14.0,2.565217391304348,11.478260869565217,8.08695652173913,11.92608695652174,32.32083333333333,1505.0,3,1347.5,1695.0,1798.0,1762.0,105,0,0,0,0
2014-04-16,7.420833333333333,55.91666666666666,310.7083333333333,1.725,6.120833333333334,14.0,4.173913043478261,11.91304347826087,9.478260869565217,15.2875,11.92608695652174,1715.0,3,1505.0,1347.5,1695.0,1798.0,106,0,0,0,0
2014-04-17,9.420833333333333,44.208333333333336,321.6666666666667,2.1958333333333333,7.429166666666667,14.0,2.391304347826087,8.695652173913043,6.391304347826087,17.9375,15.2875,1723.5,3,1715.0,1505.0,1347.5,1695.0,107,0,0,0,0
2014-04-18,12.4,45.25,170.0,0.6,2.5875,8.0,6.260869565217392,23.695652173913043,17.217391304347824,16.616666666666667,17.9375,1736.5,3,1723.5,1715.0,1505.0,1347.5,108,0,0,0,0
2014-04-19,13.708333333333334,58.708333333333336,220.41666666666663,0.6958333333333333,3.1375,10.0,0.5217391304347826,13.869565217391305,7.521739130434782,20.0,16.616666666666667,1711.5,3,1736.5,1723.5,1715.0,1505.0,109,0,0,0,1
2014-04-20,10.145833333333334,88.625,207.5833333333333,0.4416666666666666,1.7083333333333333,9.0,0.0434782608695652,10.434782608695652,5.391304347826087,11.9125,20.0,1471.5,2,1711.5,1736.5,1723.5,1715.0,110,0,0,1,1
2014-04-21,11.625,85.70833333333333,155.54166666666666,0.3333333333333333,1.4541666666666666,7.0,0.0434782608695652,10.869565217391305,5.608695652173913,17.845833333333335,11.9125,1269.0,2,1471.5,1711.5,1736.5,1723.5,111,1,0,0,0
2014-04-22,13.420833333333334,78.625,207.2083333333333,0.3708333333333333,1.6833333333333331,9.0,17.652173913043477,28.043478260869566,28.65217391304348,21.383333333333336,17.845833333333335,1353.5,2,1269.0,1471.5,1711.5,1736.5,112,0,1,0,0
2014-04-23,14.829166666666666,66.66666666666667,188.625,0.5375,2.325,8.0,21.47826086956522,28.217391304347824,31.869565217391305,21.40833333333333,21.383333333333336,1733.0,3,1353.5,1269.0,1471.5,1711.5,113,0,0,0,0
2014-04-24,16.079166666666666,65.70833333333333,253.4583333333333,1.1708333333333334,4.266666666666667,11.0,2.4347826086956523,20.347826086956523,12.652173913043478,18.541666666666668,21.40833333333333,1704.5,3,1733.0,1353.5,1269.0,1471.5,114,0,0,0,0
2014-04-25,14.341666666666669,79.29166666666667,174.625,0.3291666666666666,1.5208333333333333,8.0,8.869565217391305,26.95652173913044,21.30434782608696,23.79583333333333,18.541666666666668,1657.5,3,1704.5,1733.0,1353.5,1269.0,115,0,0,0,0
2014-04-26,14.075,85.375,133.58333333333334,0.3791666666666666,1.4333333333333331,6.0,2.4347826086956523,17.08695652173913,10.826086956521738,25.904166666666665,23.79583333333333,1749.5,3,1657.5,1704.5,1733.0,1353.5,116,0,0,0,1
2014-04-27,14.9,79.04166666666667,160.20833333333334,0.4833333333333333,1.9791666666666667,7.0,0.7391304347826086,12.217391304347826,7.0,25.933333333333334,25.904166666666665,1675.5,3,1749.5,1657.5,1704.5,1733.0,117,0,0,0,1
2014-04-28,14.683333333333332,69.25,164.66666666666666,0.4875,2.120833333333333,7.0,11.304347826086955,21.565217391304348,20.26086956521739,21.17083333333333,25.933333333333334,1394.0,2,1675.5,1749.5,1657.5,1704.5,118,0,0,0,0
2014-04-29,14.304166666666667,72.5,223.91666666666663,0.8666666666666667,3.1875,10.0,8.08695652173913,22.695652173913043,18.30434782608696,15.725,21.17083333333333,1492.5,2,1394.0,1675.5,1749.5,1657.5,119,0,0,0,0
2014-04-30,16.8125,47.375,212.04166666666663,0.8624999999999999,3.5708333333333333,9.0,9.217391304347826,25.043478260869566,20.26086956521739,21.133333333333333,15.725,1703.5,3,1492.5,1394.0,1675.5,1749.5,120,0,0,1,0
2014-05-01,15.333333333333334,61.083333333333336,239.125,1.0458333333333334,3.883333333333333,11.0,0.0869565217391304,13.173913043478262,6.956521739130435,16.758333333333333,21.133333333333333,1195.0,2,1703.5,1492.5,1394.0,1675.5,121,1,0,0,0
2014-05-02,15.091666666666669,61.875,208.2083333333333,0.8583333333333334,3.0041666666666664,9.0,4.391304347826087,18.43478260869565,13.217391304347826,20.808333333333334,16.758333333333333,1686.5,3,1195.0,1703.5,1492.5,1394.0,122,0,1,0,0
2014-05-03,12.0375,68.66666666666667,269.3333333333333,1.1125,4.745833333333334,12.0,0.4782608695652174,12.304347826086955,6.652173913043479,11.058333333333332,20.808333333333334,1713.5,3,1686.5,1195.0,1703.5,1492.5,123,0,0,0,1
2014-05-04,11.2375,37.333333333333336,322.9583333333333,2.879166666666667,9.145833333333334,14.0,0.0,3.695652173913044,1.7826086956521738,12.266666666666666,11.058333333333332,1588.0,3,1713.5,1686.5,1195.0,1703.5,124,0,0,0,1
2014-05-05,10.8,57.41666666666666,166.04166666666666,0.6666666666666666,2.533333333333333,7.0,3.4782608695652173,22.217391304347824,14.391304347826088,21.125,12.266666666666666,1369.0,2,1588.0,1713.5,1686.5,1195.0,125,0,0,0,0
2014-05-06,13.879166666666668,58.125,167.75,0.6083333333333333,2.2958333333333334,7.0,6.826086956521739,26.30434782608696,19.43478260869565,25.866666666666664,21.125,1472.0,2,1369.0,1588.0,1713.5,1686.5,126,0,0,0,0
2014-05-07,14.416666666666666,70.20833333333333,218.375,0.6458333333333334,2.6666666666666665,10.0,15.173913043478262,30.30434782608696,28.043478260869566,34.81666666666667,25.866666666666664,1251.5,2,1472.0,1369.0,1588.0,1713.5,127,0,0,0,0
2014-05-08,14.8875,62.958333333333336,169.66666666666666,0.5,2.279166666666667,8.0,12.043478260869565,25.30434782608696,23.043478260869566,22.775,34.81666666666667,1122.5,2,1251.5,1472.0,1369.0,1588.0,128,0,0,0,0
2014-05-09,15.725,67.5,150.20833333333334,0.525,2.191666666666667,7.0,11.173913043478262,30.0,24.65217391304348,20.92083333333333,22.775,1773.0,3,1122.5,1251.5,1472.0,1369.0,129,0,0,0,0
2014-05-10,16.4875,69.79166666666667,202.9583333333333,0.7583333333333333,3.0708333333333333,9.0,0.3478260869565217,8.130434782608695,4.304347826086956,10.095833333333331,20.92083333333333,1272.0,2,1773.0,1122.5,1251.5,1472.0,130,0,0,0,1
2014-05-11,12.245833333333332,88.58333333333333,207.3333333333333,0.7416666666666667,3.1916666666666664,9.0,0.782608695652174,10.173913043478262,5.826086956521739,9.5125,10.095833333333331,1518.5,3,1272.0,1773.0,1122.5,1251.5,131,0,0,0,1
2014-05-12,10.65,70.5,232.25,0.5291666666666667,2.591666666666667,10.0,15.826086956521738,22.47826086956522,24.30434782608696,15.916666666666666,9.5125,1335.5,2,1518.5,1272.0,1773.0,1122.5,132,0,0,0,0
2014-05-13,8.591666666666667,87.58333333333333,224.29166666666663,0.5375,1.9375,10.0,6.3478260869565215,20.52173913043478,15.782608695652174,9.116666666666664,15.916666666666666,1512.0,3,1335.5,1518.5,1272.0,1773.0,133,0,0,0,0
2014-05-14,10.736363636363636,55.18181818181818,277.6818181818182,1.681818181818182,6.2727272727272725,12.0,5.105263157894737,12.789473684210526,10.736842105263158,12.095,9.116666666666664,1696.5,3,1512.0,1335.5,1518.5,1272.0,134,0,0,0,0
2014-05-15,11.245833333333332,38.16666666666666,321.0416666666667,3.5083333333333333,11.545833333333334,14.0,2.1739130434782608,6.826086956521739,5.173913043478261,16.270833333333332,12.095,1701.5,3,1696.5,1512.0,1335.5,1518.5,135,0,0,0,0
2014-05-16,11.741666666666667,46.41666666666666,320.2916666666667,3.2583333333333333,12.129166666666668,14.0,1.3043478260869563,6.608695652173913,4.260869565217392,8.737499999999999,16.270833333333332,1683.5,3,1701.5,1696.5,1512.0,1335.5,136,0,0,0,0
2014-05-17,12.604166666666666,53.54166666666666,302.25,1.2541666666666669,4.7,13.0,0.782608695652174,10.73913043478261,6.130434782608695,4.283333333333333,8.737499999999999,1768.0,3,1683.5,1701.5,1696.5,1512.0,137,0,0,0,1
2014-05-18,12.658333333333331,77.29166666666667,192.625,0.5541666666666667,2.1333333333333333,9.0,0.8695652173913043,12.08695652173913,6.913043478260869,9.383333333333333,4.283333333333333,1664.5,3,1768.0,1683.5,1701.5,1696.5,138,0,0,0,1
2014-05-19,15.445833333333333,65.16666666666667,230.16666666666663,0.5666666666666667,2.3541666666666665,10.0,9.173913043478262,25.13043478260869,20.47826086956522,21.120833333333334,9.383333333333333,1305.0,2,1664.5,1768.0,1683.5,1701.5,139,0,0,0,0
2014-05-20,17.474999999999998,54.083333333333336,159.29166666666666,0.6333333333333334,2.5541666666666667,7.0,4.217391304347826,24.13043478260869,15.826086956521738,23.21666666666667,21.120833333333334,1356.0,2,1305.0,1664.5,1768.0,1683.5,140,0,0,0,0
2014-05-21,18.775,60.625,147.375,0.6124999999999999,2.4166666666666665,7.0,5.869565217391305,30.13043478260869,20.43478260869565,27.966666666666665,23.21666666666667,1351.5,2,1356.0,1305.0,1664.5,1768.0,141,0,0,0,0
2014-05-22,20.7125,60.958333333333336,136.625,0.6416666666666667,2.5625,6.0,4.130434782608695,24.39130434782609,16.043478260869566,32.95,27.966666666666665,1713.0,3,1351.5,1356.0,1305.0,1664.5,142,0,0,0,0
2014-05-23,22.03333333333333,59.5,191.41666666666663,0.8166666666666668,3.1333333333333333,8.0,7.826086956521739,22.65217391304348,18.043478260869566,47.4375,32.95,1690.5,3,1713.0,1351.5,1356.0,1305.0,143,0,0,0,0
2014-05-24,21.5625,57.04166666666666,161.54166666666666,0.8916666666666666,3.454166666666667,7.0,0.782608695652174,9.173913043478262,5.260869565217392,27.325,47.4375,1745.5,3,1690.5,1713.0,1351.5,1356.0,144,0,0,0,1
2014-05-25,20.9625,58.79166666666666,161.45833333333334,0.6625,2.7916666666666665,7.0,0.3043478260869565,10.304347826086955,5.565217391304348,15.0,27.325,1609.5,3,1745.5,1690.5,1713.0,1351.5,145,0,0,0,1
2014-05-26,19.15833333333333,63.375,183.16666666666663,0.6124999999999999,2.4916666666666667,8.0,10.869565217391305,26.347826086956523,22.565217391304348,21.9875,15.0,1384.0,2,1609.5,1745.5,1690.5,1713.0,146,0,0,0,0
2014-05-27,18.529166666666665,60.458333333333336,209.41666666666663,1.275,4.3125,9.0,5.391304347826087,17.17391304347826,13.26086956521739,22.741666666666664,21.9875,1474.5,2,1384.0,1609.5,1745.5,1690.5,147,0,0,0,0
2014-05-28,13.691666666666668,80.04166666666667,258.4166666666667,0.7000000000000001,2.4208333333333334,11.0,1.2173913043478262,12.869565217391305,7.6521739130434785,4.683333333333334,22.741666666666664,1708.0,3,1474.5,1384.0,1609.5,1745.5,148,0,0,1,0
2014-05-29,15.179166666666667,66.08333333333333,215.5833333333333,0.6791666666666667,2.5875,10.0,0.5652173913043478,11.695652173913045,6.608695652173913,6.004166666666666,4.683333333333334,1764.0,3,1708.0,1474.5,1384.0,1609.5,149,1,0,0,0
2014-05-30,13.9125,62.875,228.91666666666663,0.9916666666666668,3.695833333333333,10.0,1.4782608695652173,8.91304347826087,5.956521739130435,6.704166666666667,6.004166666666666,1509.0,3,1764.0,1708.0,1474.5,1384.0,150,0,1,0,0
2014-05-31,12.85,58.25,273.5416666666667,1.5083333333333335,5.229166666666667,12.0,0.6956521739130435,9.608695652173912,5.608695652173913,9.4125,6.704166666666667,1338.0,2,1509.0,1764.0,1708.0,1474.5,151,0,0,0,1
2014-06-01,16.150000000000002,48.79166666666666,283.25,1.6125,5.266666666666667,13.0,0.0434782608695652,7.217391304347826,3.695652173913044,9.283333333333331,9.4125,1428.0,2,1338.0,1509.0,1764.0,1708.0,152,0,0,0,1
2014-06-02,16.787499999999998,52.79166666666666,240.66666666666663,0.9083333333333332,3.2750000000000004,11.0,3.6818181818181817,16.681818181818183,11.590909090909092,19.4625,9.283333333333331,1272.0,2,1428.0,1338.0,1509.0,1764.0,153,0,0,0,0
2014-06-03,14.6625,73.0,214.5,0.5458333333333333,2.1958333333333333,10.0,7.956521739130435,25.65217391304348,19.73913043478261,19.304166666666667,19.4625,1426.0,2,1272.0,1428.0,1338.0,1509.0,154,0,0,0,0
2014-06-04,16.033333333333335,67.75,217.41666666666663,0.65,2.7583333333333333,10.0,3.347826086956522,20.17391304347826,13.304347826086955,30.27083333333333,19.304166666666667,1665.0,3,1426.0,1272.0,1428.0,1338.0,155,0,0,0,0
2014-06-05,15.408333333333331,77.20833333333333,289.2916666666667,0.6791666666666667,2.5416666666666665,13.0,6.913043478260869,22.13043478260869,17.130434782608695,12.891666666666666,30.27083333333333,1671.0,3,1665.0,1426.0,1272.0,1428.0,156,0,0,0,0
2014-06-06,18.529166666666665,60.04166666666666,178.33333333333334,0.5166666666666667,2.0875,8.0,6.956521739130435,19.217391304347824,15.565217391304348,13.508333333333333,12.891666666666666,1688.5,3,1671.0,1665.0,1426.0,1272.0,157,0,0,0,0
2014-06-07,21.829166666666666,58.708333333333336,159.41666666666666,0.65,2.379166666666667,7.0,1.565217391304348,17.82608695652174,10.565217391304348,19.58333333333333,13.508333333333333,1730.5,3,1688.5,1671.0,1665.0,1426.0,158,0,0,0,1
2014-06-08,23.85,58.54166666666666,184.75,0.5499999999999999,2.2333333333333334,8.0,0.6086956521739131,13.043478260869565,7.217391304347826,19.441666666666663,19.58333333333333,1551.0,3,1730.5,1688.5,1671.0,1665.0,159,0,0,1,1
2014-06-09,24.6,55.54166666666666,165.79166666666666,0.5875,2.3833333333333333,7.0,0.5652173913043478,14.565217391304348,7.956521739130435,19.2125,19.441666666666663,1327.5,2,1551.0,1730.5,1688.5,1671.0,160,1,0,0,0
2014-06-10,25.20833333333333,52.0,174.75,0.625,2.4458333333333333,8.0,4.521739130434782,29.73913043478261,19.17391304347826,27.941666666666663,19.2125,1193.5,2,1327.5,1551.0,1730.5,1688.5,161,0,1,0,0
2014-06-11,26.495833333333334,47.125,203.75,0.6708333333333334,2.6166666666666667,9.0,4.956521739130435,25.17391304347826,17.08695652173913,28.81904761904762,27.941666666666663,1661.5,3,1193.5,1327.5,1551.0,1730.5,162,0,0,0,0
2014-06-12,22.5375,70.375,161.75,0.5875,2.6750000000000003,7.0,4.304347826086956,29.65217391304348,18.82608695652174,28.791666666666668,28.81904761904762,1697.5,3,1661.5,1193.5,1327.5,1551.0,163,0,0,0,0
2014-06-13,20.45,72.25,216.7083333333333,0.5375,2.220833333333333,10.0,3.130434782608696,18.695652173913043,12.304347826086955,21.65,28.791666666666668,1699.0,3,1697.5,1661.5,1193.5,1327.5,164,0,0,0,0
2014-06-14,18.016666666666666,67.375,188.7083333333333,0.5750000000000001,2.4375,8.0,1.181818181818182,14.590909090909092,8.772727272727273,18.54583333333333,21.65,1739.5,3,1699.0,1697.5,1661.5,1193.5,165,0,0,0,1
2014-06-15,17.691666666666666,59.083333333333336,160.08333333333334,0.4875,2.4458333333333333,7.0,0.391304347826087,8.391304347826088,4.782608695652174,10.416666666666666,18.54583333333333,1588.0,3,1739.5,1699.0,1697.5,1661.5,166,0,0,0,1
2014-06-16,17.879166666666666,53.29166666666666,156.16666666666666,0.5625,2.5625,7.0,4.3478260869565215,17.869565217391305,12.826086956521738,16.75,10.416666666666666,1313.5,2,1588.0,1739.5,1699.0,1697.5,167,0,0,0,0
2014-06-17,17.599999999999998,55.333333333333336,235.4583333333333,0.6791666666666667,2.345833333333333,10.0,1.391304347826087,19.47826086956522,11.304347826086955,20.154166666666665,16.75,1493.0,2,1313.5,1588.0,1739.5,1699.0,168,0,0,0,0
2014-06-18,20.091666666666665,45.333333333333336,163.20833333333334,0.5958333333333333,2.525,7.0,3.565217391304348,22.82608695652174,14.652173913043478,27.05,20.154166666666665,1720.5,3,1493.0,1313.5,1588.0,1739.5,169,0,0,1,0
