,d_temp,d_rh,n_temp,n_rh,n_pressure,n_precip,n_radiation,n_windDirDeg,n_windsp,n_windPeak,e_temp,e_rh,e_pressure,e_windDirDeg,e_windsp,e_windPeak,s_temp,s_rh,s_windDirDeg,s_windsp,s_windPeak,w_temp,w_rh,w_windDirDeg,w_windsp,w_windPeak,n_windDirClass,e_windDirClass,s_windDirClass,w_windDirClass,dayOfYear,g_holiday,g_dayAfterHoliday,g_dayBeforeHoliday,weekend
2017-05-20,18.4375,42.91666666666666,18.204166666666666,48.04166666666666,975.6791666666668,0.0,185.46666666666667,267.9166666666667,0.4791666666666667,5.1375,18.40833333333333,38.54166666666666,972.2041666666668,315.625,1.375,5.304166666666666,18.604166666666668,40.75,321.5,3.1208333333333336,7.804166666666667,18.354166666666668,36.79166666666666,318.5833333333333,2.7875,9.1625,12.0,14.0,14.0,14.0,140,0,0,0,1
2017-05-21,16.933333333333334,55.833333333333336,16.916666666666668,56.91666666666666,980.7583333333332,0.0433333333333333,302.925,233.3333333333333,0.5750000000000001,5.608333333333333,17.1375,51.04166666666666,977.2416666666668,295.875,1.35,5.229166666666667,17.145833333333332,53.208333333333336,313.0,3.5708333333333333,8.408333333333333,16.941666666666666,48.958333333333336,304.625,2.5166666666666666,9.454166666666667,10.0,13.0,14.0,14.0,141,0,0,0,1
2017-05-22,17.641666666666666,62.833333333333336,17.662499999999998,62.708333333333336,979.1583333333332,0.4241666666666666,314.6708333333333,118.58333333333331,0.7374999999999999,3.2541666666666664,17.520833333333332,59.79166666666666,975.7041666666668,163.45833333333334,0.5208333333333334,2.3916666666666666,17.345833333333335,63.625,171.25,1.0333333333333334,3.204166666666667,17.856521739130436,57.0,167.56521739130434,0.8173913043478261,3.347826086956522,5.0,7.0,8.0,7.0,142,0,0,0,0
2017-05-23,17.554166666666667,71.125,17.616666666666667,70.375,977.7083333333334,0.1508333333333333,268.8583333333333,189.41666666666663,0.7708333333333334,2.6916666666666664,17.745833333333334,71.58333333333333,974.2708333333334,200.3333333333333,0.7166666666666667,2.595833333333333,17.625,73.79166666666667,212.91666666666663,0.8458333333333333,2.766666666666667,17.520833333333332,64.25,223.3333333333333,0.7333333333333334,2.704166666666667,8.0,9.0,9.0,10.0,143,0,0,0,0
2017-05-24,17.037499999999998,66.375,16.7375,65.91666666666667,977.9166666666666,0.02875,154.00833333333333,168.79166666666666,0.5708333333333334,2.6833333333333336,16.995833333333334,65.91666666666667,974.4458333333332,200.375,0.6291666666666668,2.5,16.929166666666667,67.625,227.54166666666663,1.0333333333333334,3.25,16.974999999999998,59.208333333333336,204.54166666666663,0.6916666666666668,2.9375,7.0,9.0,10.0,9.0,144,0,0,1,0
2017-05-25,15.979166666666666,54.79166666666666,15.395833333333334,60.54166666666666,979.6708333333332,0.0124999999999999,331.625,198.79166666666663,0.6208333333333333,3.4458333333333333,16.054166666666667,52.458333333333336,976.1791666666668,219.04166666666663,0.7749999999999999,3.4458333333333333,16.091666666666665,55.083333333333336,279.5416666666667,1.7666666666666666,4.858333333333333,15.891666666666666,49.5,248.9583333333333,1.4041666666666668,4.7375,9.0,10.0,12.0,11.0,145,1,0,0,0
2017-05-26,17.075,56.125,16.591666666666665,58.833333333333336,979.6583333333332,0.0,347.5208333333333,132.33333333333334,0.8458333333333333,2.7416666666666667,16.945833333333333,54.208333333333336,976.1791666666668,154.08333333333334,0.4291666666666667,1.9708333333333328,17.058333333333334,57.083333333333336,162.0,0.9375,2.45,17.2,50.91666666666666,195.4583333333333,0.5958333333333333,2.3875,6.0,7.0,7.0,9.0,146,0,1,0,0
2017-05-27,20.304166666666667,55.708333333333336,19.9125,56.5,981.0291666666668,0.0,287.8833333333333,117.04166666666669,0.8166666666666668,2.625,20.433333333333334,52.29166666666666,977.55,150.54166666666666,0.6125,2.408333333333333,20.204166666666666,56.25,139.45833333333334,0.925,2.7375000000000003,20.325,49.625,178.20833333333334,0.5750000000000001,2.4166666666666665,5.0,7.0,6.0,8.0,147,0,0,0,1
2017-05-28,19.27083333333333,58.833333333333336,18.829166666666666,60.458333333333336,983.1416666666668,0.0,360.425,130.33333333333334,0.8624999999999999,2.9125,19.5125,53.25,979.6708333333332,161.75,0.5916666666666667,2.225,19.329166666666666,56.833333333333336,170.625,1.0125,2.8833333333333333,19.33333333333333,52.79166666666666,144.95833333333334,0.6958333333333333,2.5625,6.0,7.0,8.0,6.0,148,0,0,0,1
2017-05-29,20.9375,59.208333333333336,20.391666666666666,61.29166666666666,978.0708333333332,0.0,348.05833333333334,100.29166666666669,0.9291666666666668,2.8125,21.09583333333333,54.04166666666666,974.5458333333332,180.5833333333333,0.6125,2.0791666666666666,21.0875,56.083333333333336,196.9583333333333,0.9166666666666666,2.6375,20.90833333333333,53.54166666666666,122.20833333333331,0.7458333333333335,2.5791666666666666,4.0,8.0,9.0,5.0,149,0,0,0,0
2017-05-30,23.566666666666663,59.458333333333336,23.15833333333333,60.583333333333336,975.2208333333332,0.0,311.97083333333336,116.375,0.8083333333333335,2.6750000000000003,23.78333333333333,54.125,971.7333333333332,214.79166666666663,0.5375,1.95,23.59583333333333,56.66666666666666,182.04166666666663,0.8875000000000001,2.466666666666667,23.40416666666667,54.0,179.04166666666666,0.6125,2.145833333333333,5.0,10.0,8.0,8.0,150,0,0,0,0
2017-05-31,22.695833333333336,70.54166666666667,21.854166666666668,71.875,978.3416666666668,0.0291666666666666,208.78333333333333,113.79166666666669,0.6375000000000001,2.733333333333333,22.245833333333334,67.625,974.8833333333332,208.125,0.7208333333333333,2.591666666666667,22.620833333333334,65.83333333333333,209.54166666666663,1.0416666666666667,3.0375,22.65416666666667,63.125,193.125,0.6375000000000001,2.766666666666667,5.0,9.0,9.0,9.0,151,0,0,0,0
2017-06-01,21.175,74.29166666666667,20.704166666666666,72.45833333333333,980.0875,0.00625,207.3125,175.04166666666666,0.5666666666666667,2.45,21.17083333333333,72.16666666666667,976.6875,148.91666666666666,0.5208333333333334,2.025,21.258333333333333,72.625,163.20833333333334,0.8041666666666667,2.4291666666666667,20.991666666666667,68.58333333333333,193.4583333333333,0.5833333333333334,2.270833333333333,8.0,7.0,7.0,9.0,152,0,0,0,0
2017-06-02,19.35,81.16666666666667,19.34583333333333,78.70833333333333,978.8166666666666,0.0458333333333333,182.35416666666663,135.5,0.4333333333333333,2.208333333333333,19.729166666666668,76.875,975.3583333333332,178.0,0.5291666666666667,2.1125000000000003,19.554166666666667,79.04166666666667,176.125,0.7083333333333334,2.25,19.3375,75.5,225.29166666666663,0.4208333333333333,1.9208333333333327,6.0,8.0,8.0,10.0,153,0,0,0,0
2017-06-03,21.620833333333334,65.29166666666667,21.65833333333333,64.08333333333333,975.9708333333332,0.0041666666666666,298.975,162.75,0.5875,3.0666666666666664,21.85,65.91666666666667,972.5125,152.125,0.525,2.183333333333333,21.804166666666664,68.16666666666667,176.66666666666666,0.8375,2.404166666666667,21.65416666666667,58.41666666666666,178.54166666666666,0.55,2.154166666666667,7.0,7.0,8.0,8.0,154,0,0,0,1
2017-06-04,20.1,70.08333333333333,19.570833333333333,72.875,972.8208333333332,0.1383333333333333,251.275,111.66666666666669,0.7166666666666667,3.2416666666666667,20.20833333333333,69.41666666666667,969.2875,205.16666666666663,0.6041666666666666,2.6041666666666665,20.341666666666665,69.04166666666667,220.25,1.15,3.5666666666666664,19.941666666666663,63.29166666666666,218.41666666666663,1.0875,4.095833333333333,5.0,9.0,10.0,10.0,155,0,0,1,1
2017-06-05,18.45,74.79166666666667,18.075,75.04166666666667,975.6291666666666,0.0020833333333333,169.86249999999998,158.45833333333334,0.5666666666666667,1.9291666666666665,18.575,72.58333333333333,972.1375,159.125,0.6166666666666667,2.033333333333333,18.629166666666663,73.58333333333333,147.20833333333334,0.5875,2.0416666666666665,18.29583333333333,68.08333333333333,219.8333333333333,0.4458333333333333,1.8625,7.0,7.0,7.0,10.0,156,1,0,0,0
2017-06-06,18.33333333333333,79.29166666666667,18.1,79.41666666666667,969.8375,0.2095833333333333,152.50833333333335,160.25,0.6875,2.720833333333333,18.825,75.83333333333333,966.1708333333332,225.2083333333333,0.5,2.1708333333333334,18.541666666666668,78.20833333333333,219.54166666666663,0.7125,2.4541666666666666,18.175,73.41666666666667,201.29166666666663,0.7833333333333333,3.0708333333333333,7.0,10.0,10.0,9.0,157,0,1,0,0
2017-06-07,13.458333333333334,75.25,13.5125,74.58333333333333,977.7291666666666,0.1012499999999999,63.91666666666666,177.79166666666666,0.3125,1.875,13.675,76.70833333333333,974.1833333333334,243.625,0.5333333333333333,1.85,13.4875,77.95833333333333,250.5833333333333,0.725,2.245833333333333,13.533333333333331,67.0,270.375,0.8291666666666666,3.208333333333333,8.0,11.0,11.0,12.0,158,0,0,0,0
2017-06-08,15.308333333333332,61.41666666666666,15.145833333333334,63.79166666666666,981.6875,0.0020833333333333,373.7,164.16666666666666,0.8166666666666668,2.7875,15.591666666666669,63.0,978.1666666666666,221.25,0.5166666666666667,2.125,15.3875,65.5,191.25,0.8708333333333332,2.5791666666666666,15.295833333333334,57.29166666666666,209.3333333333333,0.6041666666666666,2.3375,7.0,10.0,8.0,9.0,159,0,0,0,0
2017-06-09,18.92083333333333,54.16666666666666,18.454166666666666,56.5,977.9041666666668,0.0,368.23333333333335,113.29166666666669,0.9291666666666668,2.95,19.1125,52.66666666666666,974.3333333333334,201.125,0.5458333333333333,2.341666666666667,19.016666666666666,55.333333333333336,183.5,0.9791666666666666,2.8541666666666665,18.904166666666665,49.458333333333336,169.45833333333334,0.6124999999999999,2.5541666666666667,5.0,9.0,8.0,8.0,160,0,0,0,0
2017-06-10,19.5625,66.29166666666667,19.375,63.54166666666666,978.9416666666666,0.1325,283.57916666666665,139.625,0.7416666666666667,2.825,19.825,64.0,975.4333333333334,191.8333333333333,0.525,2.333333333333333,19.804166666666667,65.95833333333333,228.79166666666663,1.0583333333333331,3.2625,19.60833333333333,59.875,201.0,0.8375,3.2583333333333333,6.0,8.0,10.0,9.0,161,0,0,0,1
2017-06-11,20.225,55.5,19.70833333333333,57.875,980.8791666666666,0.0,358.6708333333333,122.79166666666669,0.8125,2.895833333333333,20.4,53.208333333333336,977.3333333333334,186.625,0.5375,2.2833333333333337,20.3625,55.333333333333336,178.16666666666666,1.0291666666666666,2.9333333333333336,20.225,50.91666666666666,178.16666666666666,0.6583333333333333,2.7,5.0,8.0,8.0,8.0,162,0,0,0,1
2017-06-12,22.125,65.20833333333333,21.791666666666668,65.625,975.85,0.0083333333333333,318.4916666666667,104.125,0.925,2.7125,22.2875,60.833333333333336,972.325,189.54166666666663,0.5333333333333333,2.1708333333333334,22.14583333333333,63.875,159.91666666666666,0.8416666666666667,2.670833333333333,22.03333333333333,60.708333333333336,179.54166666666666,0.65,2.3875,5.0,8.0,7.0,8.0,163,0,0,0,0
2017-06-13,23.004166666666663,71.83333333333333,22.8125,71.20833333333333,975.5791666666668,0.04375,325.2958333333333,133.625,0.8624999999999999,2.7416666666666667,23.391666666666666,72.45833333333333,972.0708333333332,152.04166666666666,0.3999999999999999,2.208333333333333,23.1875,72.91666666666667,149.79166666666666,0.9208333333333334,2.645833333333333,22.995833333333334,64.08333333333333,193.4583333333333,0.6291666666666667,2.375,6.0,7.0,7.0,9.0,164,0,0,0,0
2017-06-14,20.579166666666666,60.875,20.391666666666666,61.083333333333336,977.9541666666668,0.0,276.15000000000003,141.79166666666666,0.875,2.9458333333333333,20.991666666666667,57.875,974.5041666666666,155.54166666666666,0.4916666666666667,2.3125,20.75,59.91666666666666,161.79166666666666,1.175,3.1666666666666665,20.6875,52.29166666666666,180.7083333333333,0.6958333333333333,2.7,6.0,7.0,7.0,8.0,165,0,0,1,0
2017-06-15,22.05,64.0,21.84583333333333,63.458333333333336,978.0208333333334,0.0,341.5541666666666,123.875,0.8166666666666668,2.6625,22.191666666666663,61.125,974.5375,112.91666666666669,0.5583333333333333,2.2833333333333337,22.133333333333336,62.708333333333336,136.91666666666666,1.0166666666666666,2.775,22.17083333333333,56.04166666666666,156.75,0.5833333333333334,2.3375,5.0,5.0,6.0,7.0,166,1,0,0,0
2017-06-16,21.97083333333333,66.375,21.64583333333333,64.45833333333333,976.1958333333332,0.0,176.84583333333333,146.54166666666666,0.6333333333333333,2.316666666666667,22.075,62.25,972.6791666666668,194.25,0.525,2.091666666666667,22.129166666666663,63.29166666666666,187.79166666666663,0.9208333333333334,2.645833333333333,22.041666666666668,56.583333333333336,202.25,0.6791666666666667,2.5875,6.0,9.0,8.0,9.0,167,0,1,0,0
2017-06-17,20.2,45.79166666666666,19.675,50.79166666666666,979.175,0.0,236.4,255.41666666666663,0.5916666666666667,3.725,20.166666666666668,41.79166666666666,975.7166666666668,252.375,0.9541666666666666,3.8375,20.375,42.708333333333336,278.5416666666667,2.15,5.75,20.2125,38.125,281.9583333333333,1.4166666666666667,5.3500000000000005,11.0,11.0,12.0,12.0,168,0,0,0,1
2017-06-18,20.7375,45.29166666666666,20.175,50.66666666666666,982.5458333333332,0.0,344.2791666666667,234.9583333333333,0.7083333333333334,3.475,20.741666666666667,41.208333333333336,978.95,149.66666666666666,0.9125,3.5666666666666664,20.841666666666665,42.375,262.0416666666667,1.9208333333333327,5.2250000000000005,20.704166666666666,38.5,316.1666666666667,1.3916666666666666,4.829166666666667,10.0,7.0,12.0,14.0,169,0,0,0,1
2017-06-19,21.516666666666666,53.875,21.025,56.125,982.8791666666666,0.0,366.67083333333335,135.45833333333334,0.7666666666666666,2.85,21.604166666666668,48.583333333333336,979.4041666666668,177.375,0.4708333333333334,2.1,21.391666666666666,52.125,165.08333333333334,0.7916666666666666,2.504166666666667,21.47083333333333,48.125,186.625,0.5,2.1750000000000003,6.0,8.0,7.0,8.0,170,0,0,0,0
2017-06-20,24.891666666666666,55.41666666666666,24.320833333333336,57.958333333333336,977.6916666666666,0.0,348.18333333333334,88.16666666666667,1.0833333333333333,2.9125,24.92083333333333,50.583333333333336,974.1958333333332,184.625,0.4916666666666667,1.9916666666666665,24.791666666666668,53.208333333333336,154.16666666666666,1.1166666666666667,2.6833333333333336,24.791666666666668,50.0,181.79166666666663,0.6291666666666667,2.316666666666667,4.0,8.0,7.0,8.0,171,0,0,0,0
2017-06-21,26.08333333333333,58.29166666666666,25.820833333333336,58.66666666666666,975.7833333333332,0.0,310.1958333333333,188.04166666666663,0.725,3.2625,25.8625,53.25,972.2375,199.625,0.7416666666666667,2.825,25.54583333333333,56.66666666666666,176.375,1.125,3.404166666666667,26.141666666666666,49.833333333333336,219.8333333333333,0.9125,3.4458333333333333,8.0,9.0,8.0,10.0,172,0,0,0,0
2017-06-22,26.42083333333333,56.875,26.3,57.91666666666666,975.725,0.0,321.225,159.08333333333334,0.9583333333333334,3.0666666666666664,26.4,54.375,972.2791666666668,164.625,0.3875,2.0500000000000003,26.20833333333333,57.875,135.16666666666666,1.0541666666666667,2.841666666666667,26.02608695652174,53.21739130434783,213.5652173913044,0.5608695652173913,2.217391304347826,7.0,7.0,6.0,9.0,173,0,0,0,0
2017-06-23,24.058333333333334,66.79166666666667,23.48333333333333,69.20833333333333,974.4875,0.1575,176.46249999999998,101.375,0.8041666666666667,2.8625000000000003,23.90833333333333,63.083333333333336,970.9958333333334,166.5,0.5,2.220833333333333,23.741666666666664,65.58333333333333,183.5,0.8291666666666666,3.0041666666666664,24.1625,60.79166666666666,191.5833333333333,0.65,3.325,4.0,7.0,8.0,8.0,174,0,0,0,0
2017-06-24,24.4625,65.79166666666667,24.2375,66.45833333333333,976.3666666666668,0.0020833333333333,324.26666666666665,137.58333333333334,0.85,2.908333333333333,24.575,67.41666666666667,972.8958333333334,168.125,0.525,2.345833333333333,24.4875,68.83333333333333,143.25,0.8958333333333334,2.8375,24.491666666666664,59.625,180.0,0.6625,2.645833333333333,6.0,7.0,6.0,8.0,175,0,0,0,1
2017-06-25,20.675,81.625,20.404166666666665,81.45833333333333,974.7666666666668,0.6041666666666666,127.35833333333332,138.625,0.4833333333333333,2.8083333333333336,20.633333333333333,84.0,971.2083333333334,194.5833333333333,0.5958333333333333,2.7458333333333336,20.54583333333333,83.16666666666667,169.625,0.7999999999999999,3.1208333333333336,20.59583333333333,75.41666666666667,206.66666666666663,0.7291666666666666,3.404166666666667,6.0,9.0,8.0,9.0,176,0,0,0,1
2017-06-26,22.7375,64.29166666666667,22.46666666666667,65.375,974.5458333333332,0.0,350.2958333333333,117.33333333333331,0.7791666666666667,2.825,23.15416666666667,66.16666666666667,971.0166666666668,196.3333333333333,0.4375,2.158333333333333,22.975,67.29166666666667,153.875,0.8583333333333334,2.708333333333333,22.6875,58.75,184.2083333333333,0.6749999999999999,2.404166666666667,5.0,9.0,7.0,8.0,177,0,0,0,0
2017-06-27,23.3875,65.66666666666667,22.85,65.83333333333333,971.375,0.0,252.4375,122.66666666666669,1.0208333333333333,2.7416666666666667,23.55,64.70833333333333,967.8208333333332,177.33333333333334,0.5086956521739131,1.9739130434782608,23.433333333333334,64.95833333333333,179.41666666666666,0.9458333333333332,2.6833333333333336,23.316666666666663,57.5,175.25,0.7125,2.408333333333333,5.0,8.0,8.0,8.0,178,0,0,0,0
2017-06-28,22.066666666666663,71.375,21.704166666666666,71.375,965.375,0.0725,185.5208333333333,141.66666666666666,0.9166666666666666,2.983333333333333,22.15,69.91666666666667,961.6333333333332,190.625,0.45,2.191666666666667,22.14583333333333,70.20833333333333,168.70833333333334,0.9458333333333332,3.1875,21.8875,65.29166666666667,185.9583333333333,0.6791666666666667,2.970833333333333,6.0,8.0,7.0,8.0,179,0,0,0,0
2017-06-29,20.375,65.625,20.39583333333333,67.25,961.975,0.1433333333333333,227.1625,170.16666666666666,1.0041666666666669,3.7375,20.495833333333334,68.66666666666667,958.225,211.125,1.1041666666666667,3.208333333333333,20.45833333333333,68.83333333333333,192.9583333333333,0.9916666666666668,3.4375,20.4,59.458333333333336,204.125,0.6958333333333333,3.375,8.0,9.0,9.0,9.0,180,0,0,0,0
2017-06-30,21.379166666666663,52.25,21.016666666666666,55.75,968.4,0.0,303.25416666666666,130.375,1.7583333333333335,4.716666666666667,21.4125,50.875,964.6625,203.3333333333333,1.0666666666666669,3.3625000000000003,21.433333333333334,53.66666666666666,216.875,1.5791666666666666,4.883333333333334,21.29583333333333,46.375,189.4583333333333,1.1125,3.9416666666666655,6.0,9.0,10.0,8.0,181,0,0,0,0
2017-07-01,20.091666666666665,60.958333333333336,19.875,64.25,971.725,0.0865217391304347,278.5375,146.95833333333334,0.7291666666666666,3.204166666666667,20.29583333333333,59.66666666666666,968.1083333333332,177.54166666666666,0.7291666666666666,2.8541666666666665,20.291666666666668,59.75,219.66666666666663,1.1375,3.4125,20.341666666666665,53.875,230.4583333333333,0.8583333333333334,3.725,6.0,8.0,10.0,10.0,182,0,0,0,1
2017-07-02,18.625,64.70833333333333,18.570833333333333,63.79166666666666,976.0958333333332,0.0,205.9416666666667,174.70833333333334,0.4208333333333333,2.5083333333333333,18.579166666666666,67.0,972.4708333333332,207.41666666666663,0.6124999999999999,2.375,18.391666666666666,69.20833333333333,193.5,0.975,2.8000000000000003,18.7,56.79166666666666,244.25,0.8250000000000001,2.8875,8.0,9.0,9.0,11.0,183,0,0,0,1
2017-07-03,20.695833333333333,51.0,19.83333333333333,57.25,980.1,0.0,247.37916666666663,181.0833333333333,0.6666666666666666,2.8125,20.57916666666667,50.91666666666666,976.5166666666668,223.54166666666663,0.7625000000000001,2.920833333333333,20.579166666666666,52.0,225.0,1.445833333333333,3.8125,20.558333333333334,43.375,230.4583333333333,1.1416666666666666,3.704166666666667,8.0,10.0,10.0,10.0,184,0,0,0,0
2017-07-04,20.529166666666665,56.16666666666666,19.9125,58.29166666666666,981.1958333333332,0.0,268.7,66.33333333333333,0.8583333333333334,2.4541666666666666,20.4125,53.5,977.5541666666668,175.95833333333334,0.6208333333333333,1.9375,20.591666666666665,55.0,156.29166666666666,0.8083333333333332,2.5,20.5875,49.958333333333336,172.04166666666666,0.5416666666666666,2.1958333333333333,3.0,8.0,7.0,8.0,185,0,0,0,0
2017-07-05,23.495833333333334,58.375,22.47083333333333,62.75,979.2208333333332,0.0041666666666666,326.5833333333333,92.45833333333331,0.9083333333333332,2.9,23.225,56.25,975.6583333333332,221.8333333333333,0.5916666666666667,2.3583333333333334,23.554166666666664,55.79166666666666,194.5833333333333,1.0583333333333331,2.904166666666667,23.354166666666668,52.583333333333336,190.66666666666663,0.6416666666666667,2.5416666666666665,4.0,10.0,9.0,8.0,186,0,0,0,0
2017-07-06,23.71666666666667,69.33333333333333,23.27083333333333,69.70833333333333,979.0875,0.0870833333333333,289.40416666666664,171.20833333333334,0.8125,3.3875,23.491666666666664,67.625,975.5625,178.79166666666666,0.5958333333333333,2.770833333333333,23.579166666666666,68.04166666666667,162.45833333333334,1.0083333333333333,3.208333333333333,23.52916666666667,64.20833333333333,200.29166666666663,0.6125,2.7875,8.0,8.0,7.0,9.0,187,0,0,0,0
2017-07-07,23.10833333333333,71.66666666666667,22.7875,71.54166666666667,977.8125,0.095,297.1125,92.91666666666669,0.9041666666666668,2.7,22.85,73.83333333333333,974.3416666666668,148.125,0.6041666666666666,2.0125,23.054166666666664,73.33333333333333,168.125,0.775,2.4125,22.975,65.70833333333333,195.0,0.4333333333333333,2.0625,4.0,7.0,7.0,9.0,188,0,0,0,0
2017-07-08,26.416666666666668,50.29166666666666,25.679166666666664,55.41666666666666,976.6791666666668,0.0,299.7583333333333,176.70833333333334,0.6666666666666666,2.75,26.016666666666666,53.41666666666666,973.1666666666666,178.29166666666666,0.6458333333333334,2.595833333333333,26.304166666666664,53.333333333333336,235.375,1.0083333333333333,3.2,26.40833333333333,42.75,226.9583333333333,0.8041666666666667,3.283333333333333,8.0,8.0,10.0,10.0,189,0,0,0,1
2017-07-09,26.1625,54.125,25.53333333333333,56.333333333333336,975.6125,0.0,301.1125,94.41666666666669,0.875,3.016666666666667,25.8875,53.75,972.075,186.2083333333333,0.75,2.5083333333333333,26.133333333333336,54.25,164.54166666666666,1.1291666666666669,3.2416666666666667,26.1875,47.16666666666666,179.70833333333334,0.5708333333333333,2.6666666666666665,4.0,8.0,7.0,8.0,190,0,0,0,1
2017-07-10,26.454166666666666,53.5,25.916666666666668,56.833333333333336,972.0791666666668,0.0062499999999999,328.0833333333333,206.91666666666663,0.8791666666666668,3.795833333333333,26.275,52.66666666666666,968.5291666666668,218.75,0.7416666666666667,2.9416666666666664,26.23333333333333,54.0,161.70833333333334,1.1291666666666669,3.466666666666667,26.516666666666666,47.125,191.375,0.8375,3.154166666666667,9.0,10.0,7.0,8.0,191,0,0,0,0
2017-07-11,23.83333333333333,58.958333333333336,23.02916666666667,62.75,973.8333333333334,0.3145833333333333,211.4125,155.25,0.7000000000000001,3.575,23.666666666666668,56.708333333333336,970.2791666666668,166.25,0.7043478260869565,2.995652173913044,23.729166666666668,57.25,237.125,1.5416666666666667,4.295833333333333,23.96666666666667,51.458333333333336,246.5,1.3083333333333331,4.820833333333334,7.0,7.0,11.0,11.0,192,0,0,0,0
2017-07-12,22.541666666666668,68.16666666666667,22.229166666666668,70.04166666666667,974.4041666666668,0.13,341.82916666666665,133.54166666666666,0.775,3.170833333333333,22.641666666666666,70.79166666666667,970.8416666666668,199.0833333333333,0.5833333333333334,2.5416666666666665,22.6125,70.66666666666667,163.875,1.2458333333333331,3.391666666666666,22.6,62.333333333333336,156.125,0.6875,3.045833333333333,6.0,9.0,7.0,7.0,193,0,0,0,0
2017-07-13,22.9625,48.875,22.25,54.625,976.925,0.0020833333333333,342.575,130.70833333333334,0.9041666666666668,3.8541666666666665,22.65833333333333,51.04166666666666,973.4041666666668,190.125,0.8916666666666667,3.3083333333333336,22.95,50.91666666666666,201.04166666666663,1.5708333333333335,4.570833333333334,22.85,42.29166666666666,194.875,1.375,5.054166666666666,6.0,8.0,9.0,9.0,194,0,0,0,0
2017-07-14,16.212500000000002,69.16666666666667,15.7625,70.91666666666667,977.8875,0.0495833333333333,128.65,151.625,0.4333333333333333,1.8125,16.349999999999998,65.08333333333333,974.2958333333332,203.0,0.5833333333333334,1.8416666666666668,16.404166666666665,67.20833333333333,207.29166666666663,0.5750000000000001,1.9,16.141666666666666,63.708333333333336,235.9583333333333,0.4666666666666666,1.8375,7.0,9.0,9.0,10.0,195,0,0,0,0
2017-07-15,17.849999999999998,53.41666666666666,17.545833333333334,58.54166666666666,978.525,0.0020833333333333,263.84583333333336,206.7083333333333,0.5041666666666667,3.475,17.929166666666667,53.583333333333336,974.9041666666668,236.7083333333333,0.8624999999999999,3.775,17.929166666666667,55.125,298.875,1.8125,5.320833333333334,18.025,45.66666666666666,264.375,1.3583333333333334,5.095833333333333,9.0,10.0,13.0,12.0,196,0,0,0,1
2017-07-16,18.64583333333333,51.625,17.904166666666665,57.75,983.1,0.0,301.475,216.5833333333333,0.5416666666666666,2.920833333333333,18.7875,49.25,979.4583333333334,171.54166666666666,0.6458333333333334,2.716666666666667,18.729166666666668,50.833333333333336,239.875,1.2625,3.8708333333333336,18.625,45.79166666666666,298.4583333333333,1.1875,3.8708333333333336,10.0,8.0,11.0,13.0,197,0,0,0,1
2017-07-17,21.266666666666666,51.458333333333336,20.820833333333333,54.375,982.3541666666666,0.0,351.9583333333333,116.16666666666669,0.7374999999999999,3.079166666666667,21.2,48.75,978.775,159.5,0.4875,2.270833333333333,21.0125,51.875,164.83333333333334,0.8875000000000001,2.495833333333333,21.34166666666667,46.16666666666666,183.41666666666663,0.5583333333333333,2.3916666666666666,5.0,7.0,7.0,8.0,198,0,0,0,0
2017-07-18,23.475,52.04166666666666,22.64583333333333,56.79166666666666,980.4541666666668,0.0,320.2625,110.25,0.9541666666666666,2.766666666666667,23.54583333333333,48.333333333333336,976.8375,149.875,0.5,2.1333333333333333,23.554166666666664,50.0,165.875,1.0416666666666667,2.7125,23.425,46.833333333333336,167.33333333333334,0.6583333333333333,2.441666666666667,5.0,7.0,7.0,7.0,199,0,0,0,0
2017-07-19,23.941666666666663,57.875,23.23333333333333,61.0,976.6208333333334,0.0,294.6166666666667,112.25,0.6875,2.6875,24.025,53.333333333333336,973.0083333333332,224.66666666666663,0.5291666666666667,2.3208333333333333,24.0375,54.25,202.79166666666663,0.8958333333333334,2.858333333333333,23.85833333333333,51.66666666666666,213.9583333333333,0.6541666666666667,2.6083333333333334,5.0,10.0,9.0,9.0,200,0,0,0,0
2017-07-20,25.5375,56.375,25.4,59.29166666666666,972.6958333333332,0.11375,325.9208333333333,170.66666666666666,0.7125,3.7375,25.48333333333333,55.333333333333336,969.1291666666666,138.75,0.7083333333333334,2.7875,25.275,56.208333333333336,154.45833333333334,1.2666666666666666,3.6458333333333335,25.65833333333333,50.5,211.5833333333333,0.9333333333333332,3.5583333333333336,8.0,6.0,7.0,9.0,201,0,0,0,0
2017-07-21,24.933333333333334,55.375,24.17083333333333,61.29166666666666,975.175,0.0,319.4291666666667,140.83333333333334,0.6458333333333334,2.9625,24.7875,55.29166666666666,971.6083333333332,198.91666666666663,0.5666666666666667,2.433333333333333,24.90833333333333,54.708333333333336,208.4583333333333,1.3291666666666666,3.5083333333333333,25.17083333333333,47.91666666666666,198.79166666666663,0.9166666666666666,3.908333333333333,6.0,9.0,9.0,9.0,202,0,0,0,0
2017-07-22,24.84166666666667,63.625,24.058333333333334,66.70833333333333,974.7333333333332,0.0020833333333333,284.625,109.29166666666669,0.8041666666666667,3.233333333333333,24.6375,60.79166666666666,971.0916666666668,208.91666666666663,0.6791666666666667,2.595833333333333,24.925,59.5,190.25,1.0458333333333334,3.2291666666666665,24.883333333333336,56.875,118.58333333333331,0.7791666666666667,2.7458333333333336,5.0,9.0,8.0,5.0,203,0,0,0,1
