,temp,pm10,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2011-02-26,-1.3923186,53.81407,201.0931,3.4657357,0.92225194,60.497074,57,0,0,0,1,87.70106
2011-02-27,-1.079075,58.472103,174.5758,1.6675354,0.47849628,70.538536,58,0,0,0,1,53.81407
2011-02-28,-0.9153121,80.285774,185.74232,1.7648767,0.4868333,78.82166,59,0,0,0,0,58.472103
2011-03-01,-0.20299715,103.69064,189.64967,1.5793524,0.46439645,83.51729,60,0,0,0,0,80.285774
2011-03-02,-0.94626635,80.98743,176.9279,1.5059019,0.41226435,87.88999,61,0,0,0,0,103.69064
2011-03-03,-0.18692096,45.479954,104.139824,2.5454686,0.59349185,75.10562,62,0,0,0,0,80.98743
2011-03-04,-1.2122128,,185.3662,1.8253713,0.53106874,84.882706,63,0,0,0,0,45.479954
2011-03-05,0.4739375,,209.61041,1.7336292,0.46792674,79.81063,64,0,0,0,1,
2011-03-06,0.97258544,70.484856,172.25468,1.6418272,0.5009938,80.368126,65,0,0,0,1,
2011-03-07,1.4131976,49.09277,224.74852,3.1351433,0.82229,70.42063,66,0,0,0,0,70.484856
2011-03-08,1.2715793,19.391823,190.33345,4.00941,0.9652397,38.451252,67,0,0,0,0,49.09277
2011-03-09,-0.6336917,39.170605,138.77646,1.889794,0.5127323,57.799168,68,0,0,0,0,19.391823
2011-03-10,1.9419355,56.32607,189.09596,1.7318711,0.49319336,63.246872,69,0,0,0,0,39.170605
2011-03-11,4.476143,77.56977,175.91089,1.5133063,0.3704929,68.87688,70,0,0,0,0,56.32607
2011-03-12,6.775692,71.693,195.21843,1.820096,0.5256663,65.90312,71,0,0,0,1,77.56977
2011-03-13,7.2041206,59.170208,212.77539,2.5510583,0.6463402,62.83293,72,0,0,0,1,71.693
2011-03-14,11.629375,21.849054,206.14644,5.3313437,1.3820997,52.994797,73,0,0,0,0,59.170208
2011-03-15,10.290561,26.618912,115.01135,2.5583355,0.73892766,74.38354,74,0,0,0,0,21.849054
2011-03-16,10.744582,25.176489,190.69945,2.1891544,0.5422583,71.237915,75,0,0,0,0,26.618912
2011-03-17,8.588729,24.479172,124.68832,1.674894,0.40521464,92.94709,76,0,0,0,0,25.176489
2011-03-18,10.63977,16.993004,148.59735,2.7364683,0.65236664,81.27355,77,0,0,0,0,24.479172
2011-03-19,9.168084,9.365679,216.1404,2.7291708,0.72426796,73.482925,78,0,0,0,1,16.993004
2011-03-20,7.1249366,10.744694,270.48752,5.280571,1.62325,62.527096,79,0,0,0,1,9.365679
2011-03-21,5.9794583,11.162911,319.1258,6.4300823,2.258306,42.55792,80,0,0,0,0,10.744694
2011-03-22,5.060781,26.001379,130.77943,2.4903212,0.6321458,56.12311,81,0,0,0,0,11.162911
2011-03-23,6.4561048,36.460117,191.82,1.6785711,0.46493623,59.999996,82,0,0,0,0,26.001379
2011-03-24,9.860332,36.136005,220.39781,2.5161502,0.67434186,58.24811,83,0,0,0,0,36.460117
2011-03-25,10.912999,41.208332,173.1864,2.056898,0.6036542,62.57416,84,0,0,0,0,36.136005
2011-03-26,12.2906065,38.021816,127.926674,2.2901247,0.611075,58.9325,85,0,0,0,1,41.208332
2011-03-27,12.228127,27.855011,130.45317,3.013792,0.65258354,63.782913,86,0,0,0,1,38.021816
2011-03-28,6.1823125,35.848278,146.7881,2.1816776,0.5662624,81.34791,87,0,0,0,0,27.855011
2011-03-29,7.488729,40.531837,195.40369,1.7961235,0.49332654,81.462074,88,0,0,0,0,35.848278
2011-03-30,9.479376,37.786747,154.12218,2.0844955,0.583193,66.972496,89,0,0,0,0,40.531837
2011-03-31,10.481022,34.36242,192.97339,2.038594,0.5578405,59.998325,90,0,0,0,0,37.786747
2011-04-01,12.032876,33.511402,175.63568,2.163496,0.59907293,59.575817,91,0,0,0,0,34.36242
2011-04-02,13.307189,31.753756,191.36803,2.1927798,0.5064658,66.60208,92,0,0,0,1,33.511402
2011-04-03,13.893085,20.418928,186.54799,2.1139357,0.5281333,64.90479,93,0,0,0,1,31.753756
2011-04-04,14.648248,23.902908,167.10501,2.1542919,0.5836019,64.644585,94,0,0,0,0,20.418928
2011-04-05,13.496792,28.526007,203.48341,4.8662705,1.4090582,67.56771,95,0,0,0,0,23.902908
2011-04-06,11.824791,13.407385,271.37918,4.3748326,1.3332542,54.162495,96,0,0,0,0,28.526007
2011-04-07,12.754708,23.25081,232.05086,3.1902268,0.7973601,64.37022,97,0,0,0,0,13.407385
2011-04-08,21.601461,14.001279,245.32237,4.4722505,0.9763999,47.328968,98,0,0,0,0,23.25081
2011-04-09,19.292917,11.33475,293.93048,6.431727,1.608158,42.832714,99,0,0,0,1,14.001279
2011-04-10,17.618128,14.384594,295.88992,7.581124,2.1433976,38.626873,100,0,0,0,1,11.33475
2011-04-11,13.284917,13.816547,221.70294,4.3951106,1.2952417,49.993958,101,0,0,0,0,14.384594
2011-04-12,13.83075,25.93072,145.1635,2.389315,0.559329,59.168957,102,0,0,0,0,13.816547
2011-04-13,12.124706,23.875357,251.66481,4.7363153,1.1070541,66.92167,103,0,0,0,0,25.93072
2011-04-14,7.643167,5.7366033,261.1061,4.880104,1.2089788,60.52541,104,0,0,0,0,23.875357
2011-04-15,9.626604,9.172915,301.78836,5.578001,1.4604999,53.640217,105,0,0,0,0,5.7366033
2011-04-16,8.1988945,10.942532,215.1216,2.9752614,0.8146661,69.69312,106,0,0,0,1,9.172915
2011-04-17,8.845167,20.611692,158.59355,2.0367544,0.5260899,71.50042,107,0,0,0,1,10.942532
2011-04-18,8.994437,23.770243,208.84605,1.7042712,0.33700958,63.653538,108,0,0,0,0,20.611692
2011-04-19,10.62277,35.059555,188.65544,2.0992148,0.50858456,60.28812,109,0,0,0,0,23.770243
2011-04-20,11.994771,36.18259,170.32346,2.2094166,0.4333885,59.128338,110,0,0,0,0,35.059555
2011-04-21,14.103482,37.7785,190.53412,2.1616576,0.5742094,58.682907,111,0,0,0,0,36.18259
2011-04-22,15.880375,36.918232,152.40941,2.409575,0.5991283,59.1327,112,0,0,0,0,37.7785
2011-04-23,16.242872,29.595713,160.06282,2.6465232,0.69268316,56.673122,113,0,0,0,1,36.918232
2011-04-24,16.251314,30.087654,175.6945,2.7402065,0.686814,56.51355,114,0,0,1,1,29.595713
2011-04-25,15.440311,45.06819,203.03937,2.6648648,0.5867329,69.30688,115,1,0,0,0,30.087654
2011-04-26,13.333419,18.118319,192.26971,2.9092312,0.6813783,79.91918,116,0,1,0,0,45.06819
2011-04-27,12.485584,15.512462,153.61008,2.6575835,0.63235396,72.259384,117,0,0,0,0,18.118319
2011-04-28,12.740813,20.793436,213.48041,2.8595545,0.665024,73.18501,118,0,0,0,0,15.512462
2011-04-29,13.510419,22.83589,213.59727,2.6851122,0.66128856,70.80167,119,0,0,0,0,20.793436
2011-04-30,11.209103,17.437757,242.40166,1.803459,0.47249734,89.26374,120,0,0,1,1,22.83589
2011-05-01,11.591002,16.518711,223.99815,1.6656691,0.42618144,84.844795,121,1,0,0,1,17.437757
2011-05-02,11.945916,16.863405,188.08022,2.2002356,0.46195182,82.838554,122,0,1,0,0,16.518711
2011-05-03,11.334916,24.72072,211.91107,1.7189628,0.46422878,72.32875,123,0,0,0,0,16.863405
2011-05-04,12.164897,23.043352,278.65292,4.565361,1.3931333,65.44103,124,0,0,0,0,24.72072
2011-05-05,9.013312,16.255228,183.55226,2.8154747,0.71542734,61.04125,125,0,0,0,0,23.043352
2011-05-06,9.727321,19.485546,126.07861,2.5789514,0.6313356,58.551487,126,0,0,0,0,16.255228
2011-05-07,11.403375,21.546188,97.94677,2.7861252,0.6599417,60.473965,127,0,0,0,1,19.485546
2011-05-08,14.582686,20.927874,181.49731,2.5069606,0.57605046,58.210224,128,0,0,0,1,21.546188
2011-05-09,11.831645,14.348919,176.06712,4.2792563,0.9738633,65.74334,129,0,0,0,0,20.927874
2011-05-10,14.130875,,126.20455,3.1773396,0.64646,56.49083,130,0,0,0,0,14.348919
2011-05-11,16.348894,,216.70973,2.066148,0.46638775,58.61063,131,0,0,0,0,
2011-05-12,17.944292,26.636986,180.6106,2.2755358,0.5206377,58.68208,132,0,0,0,0,
2011-05-13,19.450417,29.820734,185.43048,3.5243416,0.86782813,62.278957,133,0,0,0,0,26.636986
2011-05-14,18.4025,17.699724,175.92688,3.6365166,0.8352318,58.122498,134,0,0,0,1,29.820734
2011-05-15,18.484373,19.13585,198.86499,2.9917963,0.683973,58.17187,135,0,0,0,1,17.699724
2011-05-16,11.0459795,7.497432,287.08542,3.5631459,1.0388517,82.83019,136,0,0,0,0,19.13585
2011-05-17,12.443253,12.337006,253.00598,4.3804755,1.273819,58.95126,137,0,0,0,0,7.497432
2011-05-18,14.99477,15.04149,136.9388,2.0550916,0.43479267,63.710205,138,0,0,0,0,12.337006
2011-05-19,17.277916,19.26238,167.2419,2.718171,0.6695499,64.68918,139,0,0,0,0,15.04149
2011-05-20,18.684582,30.963837,152.29999,2.905549,0.7367167,62.038746,140,0,0,0,0,19.26238
2011-05-21,19.736666,34.19753,183.26892,2.455477,0.63510805,61.402096,141,0,0,0,1,30.963837
2011-05-22,18.211248,25.530853,221.64685,2.4004269,0.5319684,70.159386,142,0,0,0,1,34.19753
2011-05-23,20.182083,21.334906,205.29512,2.4389837,0.5620427,61.63458,143,0,0,0,0,25.530853
2011-05-24,19.983335,15.724805,282.87793,4.0572085,1.1931043,65.56791,144,0,0,0,0,21.334906
2011-05-25,20.764372,21.521814,193.82063,2.7346961,0.6077395,66.038765,145,0,0,0,0,15.724805
2011-05-26,21.160624,24.39328,198.39622,4.8449473,1.3836751,52.359585,146,0,0,0,0,21.521814
2011-05-27,19.356043,26.161558,137.48897,2.8797245,0.7180145,54.99814,147,0,0,0,0,24.39328
2011-05-28,20.092915,26.410355,169.22737,5.6874104,1.6226978,62.188755,148,0,0,0,1,26.161558
2011-05-29,11.310811,4.298222,307.90738,6.912939,2.4381022,77.87458,149,0,0,0,1,26.410355
2011-05-30,15.908191,12.532311,182.0671,2.4756646,0.5368146,63.607502,150,0,0,0,0,4.298222
2011-05-31,18.667084,18.168041,169.42647,2.6924543,0.6865587,62.870834,151,0,0,0,0,12.532311
2011-06-01,20.040625,27.278694,158.53903,2.6244876,0.6805141,69.79563,152,0,0,1,0,18.168041
2011-06-02,19.035627,26.830973,220.11284,3.599882,1.0613854,72.54606,153,1,0,0,0,27.278694
2011-06-03,20.398544,10.690684,317.4639,6.9080825,2.4275124,59.154587,154,0,1,0,0,26.830973
2011-06-04,20.714376,16.014664,184.89384,4.0314956,0.941132,68.49146,155,0,0,0,1,10.690684
2011-06-05,18.541248,19.77673,212.60944,2.2204483,0.47841915,82.02,156,0,0,0,1,16.014664
2011-06-06,18.780832,18.047327,195.74963,2.1818187,0.4771748,77.18292,157,0,0,0,0,19.77673
2011-06-07,19.934378,21.87549,186.85555,2.9624918,0.6580314,68.089584,158,0,0,0,0,18.047327
2011-06-08,20.029585,21.94544,199.32722,2.8649437,0.73117423,70.874596,159,0,0,0,0,21.87549
2011-06-09,19.457708,11.827358,205.8,2.9606168,0.72059137,71.89999,160,0,0,0,0,21.94544
2011-06-10,18.532707,9.265468,286.41495,5.7948537,2.0575397,53.968952,161,0,0,0,0,11.827358
2011-06-11,18.602293,17.190254,205.26485,3.1057193,0.71386266,53.794384,162,0,0,0,1,9.265468
2011-06-12,19.737913,16.327833,145.8887,2.664871,0.56179374,54.86708,163,0,0,1,1,17.190254
2011-06-13,18.525,11.690132,260.055,3.9910755,1.1481818,67.059586,164,1,0,0,0,16.327833
2011-06-14,17.400415,10.89375,211.86902,2.9845607,0.7154775,72.75167,165,0,1,0,0,11.690132
2011-06-15,19.491665,9.057881,254.74883,4.801146,1.4491459,57.41,166,0,0,0,0,10.89375
2011-06-16,20.225836,14.219574,208.87067,2.2571354,0.5759478,62.80917,167,0,0,0,0,9.057881
2011-06-17,20.84979,16.322897,200.94226,2.9533834,0.6884995,70.20042,168,0,0,0,0,14.219574
2011-06-18,19.61125,13.188975,195.99648,2.4811416,0.57941645,76.0577,169,0,0,0,1,16.322897
2011-06-19,19.234789,13.603291,215.19298,4.290094,1.2741838,69.93061,170,0,0,0,1,13.188975
2011-06-20,12.183563,3.9019625,206.58589,2.6042607,0.70462036,81.34502,171,0,0,0,0,13.603291
2011-06-21,16.490873,11.502339,171.3311,2.6098084,0.68982023,61.847504,172,0,0,0,0,3.9019625
2011-06-22,20.773544,16.173803,228.50934,2.314156,0.52680504,68.25751,173,0,0,1,0,11.502339
2011-06-23,23.9125,20.35142,195.90125,3.4270248,0.870976,60.989574,174,1,0,0,0,16.173803
2011-06-24,20.218748,9.686036,230.84125,4.3526416,1.1807646,70.20478,175,0,1,0,0,20.35142
2011-06-25,15.595208,11.257831,246.22961,2.3782852,0.66515446,76.32082,176,0,0,0,1,9.686036
2011-06-26,15.7091255,11.281761,269.01422,4.872667,1.3426499,55.798748,177,0,0,0,1,11.257831
2011-06-27,17.713335,9.731742,203.80305,1.9742187,0.4581958,63.955006,178,0,0,0,0,11.281761
2011-06-28,20.677498,15.950867,135.80504,2.6317897,0.6605312,67.38729,179,0,0,0,0,9.731742
2011-06-29,21.435417,18.713642,158.3481,2.5840645,0.63664895,60.37187,180,0,0,0,0,15.950867
2011-06-30,22.958334,17.502613,195.75963,2.964224,0.7498923,54.722492,181,0,0,0,0,18.713642
2011-07-01,21.529997,17.27889,275.11246,6.475121,1.8461748,54.026882,182,0,0,0,0,17.502613
2011-07-02,18.473959,12.08294,318.47275,7.368628,2.147063,44.982075,183,0,0,0,1,17.27889
2011-07-03,16.043543,6.783865,225.8879,3.4546945,0.7503345,56.282288,184,0,0,0,1,12.08294
2011-07-04,16.41204,7.8458524,251.98402,3.6255667,1.0367681,61.116253,185,0,0,0,0,6.783865
2011-07-05,20.403751,18.250372,202.402,2.4224021,0.6287562,62.169796,186,0,0,0,0,7.8458524
2011-07-06,18.660418,17.708921,167.61986,2.2129753,0.5208683,81.58645,187,0,0,0,0,18.250372
2011-07-07,21.889168,17.873857,178.79765,2.3545523,0.57649773,66.33415,188,0,0,0,0,17.708921
2011-07-08,24.201876,22.634436,171.58136,2.995558,0.7307436,62.994373,189,0,0,0,0,17.873857
2011-07-09,24.295,19.856644,115.170906,3.4583952,0.7869447,61.524593,190,0,0,0,1,22.634436
2011-07-10,26.281248,19.518671,173.15056,3.3683603,0.8427918,56.937916,191,0,0,0,1,19.856644
2011-07-11,26.573332,21.321934,180.85872,3.3922253,0.7953713,57.247913,192,0,0,0,0,19.518671
2011-07-12,24.256248,18.785769,212.85243,3.7706563,0.9696231,64.90479,193,0,0,0,0,21.321934
2011-07-13,23.088753,21.516312,147.0882,2.617148,0.6510145,66.337074,194,0,0,0,0,18.785769
2011-07-14,25.949167,30.618322,165.61069,2.6318374,0.6747062,65.72541,195,0,0,0,0,21.516312
2011-07-15,24.675835,27.538246,152.58559,3.6071393,0.87782335,67.29458,196,0,0,0,0,30.618322
2011-07-16,19.073126,,315.77863,4.687146,1.4271394,66.896866,197,0,0,0,1,27.538246
2011-07-17,19.847712,,234.31647,2.8320105,0.76957625,64.54604,198,0,0,0,1,
2011-07-18,23.019798,,158.06035,3.2931664,0.83832985,62.342518,199,0,0,0,0,
2011-07-19,16.127916,,207.2348,2.2920291,0.5519988,85.45334,200,0,0,0,0,
2011-07-20,19.380205,15.137952,189.7867,2.1928773,0.47848287,70.86395,201,0,0,0,0,
2011-07-21,18.629581,11.747363,264.305,4.8450007,1.5329627,59.170414,202,0,0,0,0,15.137952
2011-07-22,19.936876,8.28772,249.59303,4.2739754,0.96481323,50.915203,203,0,0,0,0,11.747363
2011-07-23,19.462915,8.7558775,211.68077,2.4684103,0.5190541,64.60062,204,0,0,0,1,8.28772
2011-07-24,15.588122,6.544163,129.50894,1.678492,0.41697124,88.686035,205,0,0,0,1,8.7558775
2011-07-25,12.91021,4.0775914,315.79337,8.851666,3.1973188,75.73811,206,0,0,0,0,6.544163
2011-07-26,14.9425,9.322956,266.62338,6.091423,2.1839278,61.13542,207,0,0,0,0,4.0775914
2011-07-27,16.119164,19.145952,150.97269,1.4930682,0.34730813,74.92751,208,0,0,0,0,9.322956
2011-07-28,18.478544,13.8856535,214.6227,2.3452938,0.52673274,68.91917,209,0,0,0,0,19.145952
2011-07-29,15.865415,14.2909775,194.99011,1.1735727,0.291451,91.66041,210,0,0,0,0,13.8856535
2011-07-30,19.661066,12.252972,273.17294,3.830334,1.1036649,60.440224,211,0,0,0,1,14.2909775
2011-07-31,18.12375,10.869064,206.854,2.1781209,0.53510565,67.86312,212,0,0,0,1,12.252972
2011-08-01,18.988085,9.027296,133.9358,2.3426597,0.52241915,65.15084,213,0,0,0,0,10.869064
2011-08-02,19.104376,14.146816,213.92967,1.9687858,0.46541,75.88604,214,0,0,0,0,9.027296
2011-08-03,20.900835,11.343728,183.56322,2.2774022,0.57216924,67.63459,215,0,0,0,0,14.146816
2011-08-04,21.909582,18.086828,106.00733,2.991606,0.68565416,70.80207,216,0,0,0,0,11.343728
2011-08-05,20.583334,9.433,238.6109,3.570492,0.9974105,72.42813,217,0,0,0,0,18.086828
2011-08-06,21.625002,15.161441,182.86403,2.3563,0.59916455,67.46333,218,0,0,0,1,9.433
2011-08-07,22.11458,20.484083,128.9222,2.5418751,0.66310894,72.53604,219,0,0,0,1,15.161441
2011-08-08,23.248962,17.733847,191.5652,3.0708287,0.80000067,63.494366,220,0,0,0,0,20.484083
2011-08-09,17.254166,8.126128,173.87917,2.3434043,0.51491684,83.739586,221,0,0,0,0,17.733847
2011-08-10,16.456875,6.6429477,188.70296,2.8999796,0.7356376,70.27541,222,0,0,0,0,8.126128
2011-08-11,15.242916,10.889684,216.74477,4.207854,1.1771933,59.660416,223,0,0,0,0,6.6429477
2011-08-12,16.779787,16.95163,153.71075,2.220681,0.5010341,63.501698,224,0,0,0,0,10.889684
2011-08-13,20.040209,19.908216,217.43333,2.2553732,0.5274968,68.20457,225,0,0,0,1,16.95163
2011-08-14,18.909796,11.533314,246.87675,2.0624626,0.50404,74.75979,226,0,0,1,1,19.908216
2011-08-15,21.672081,13.637482,189.12306,2.0533228,0.48433647,67.61771,227,1,0,0,0,11.533314
2011-08-16,21.468336,13.152237,219.115,3.8037958,1.0417249,70.92146,228,0,1,0,0,13.637482
2011-08-17,21.095415,12.223945,172.92671,2.3801193,0.60880834,68.18896,229,0,0,0,0,13.152237
2011-08-18,22.199791,18.670988,158.94727,2.2406063,0.5669866,68.01499,230,0,0,0,0,12.223945
2011-08-19,23.575205,20.953814,174.89087,2.0331147,0.49329412,68.298546,231,0,0,0,0,18.670988
2011-08-20,22.242292,23.996912,231.0294,2.3249187,0.4538217,77.93353,232,0,0,0,1,20.953814
2011-08-21,22.8925,15.663856,179.81615,2.1505816,0.5234152,73.68749,233,0,0,0,1,23.996912
2011-08-22,24.34833,20.65291,190.07161,1.7997626,0.46021464,73.985634,234,0,0,0,0,15.663856
2011-08-23,26.34146,32.3129,143.5929,1.8842627,0.49463642,70.25416,235,0,0,0,0,20.65291
2011-08-24,26.974997,36.021427,162.30132,2.1340852,0.5722955,66.2052,236,0,0,0,0,32.3129
2011-08-25,26.44042,37.74725,176.49841,1.9118505,0.4937477,61.93312,237,0,0,0,0,36.021427
2011-08-26,26.239166,35.47897,176.15631,2.9294107,0.7238436,63.31833,238,0,0,0,0,37.74725
2011-08-27,26.077293,37.352596,147.38231,2.5675838,0.6653755,62.67021,239,0,0,0,1,35.47897
2011-08-28,21.275625,31.28277,165.79521,5.922502,1.6686229,67.101875,240,0,0,0,1,37.352596
2011-08-29,17.469374,5.8952527,199.71086,2.8190107,0.7478981,61.388325,241,0,0,0,0,31.28277
2011-08-30,18.756666,20.65499,182.20256,1.9926165,0.48819813,66.633965,242,0,0,0,0,5.8952527
2011-08-31,19.493332,21.719927,150.59306,2.5179534,0.58511275,68.53166,243,0,0,0,0,20.65499
2011-09-01,19.456251,19.495987,170.31554,2.6447022,0.5842785,71.442924,244,0,0,0,0,21.719927
2011-09-02,19.137085,16.968575,206.74481,2.3434312,0.4766029,78.13272,245,0,0,0,0,19.495987
2011-09-03,19.485624,14.970734,219.30803,2.0606108,0.45599556,76.494576,246,0,0,0,1,16.968575
2011-09-04,21.011042,12.039406,168.03871,1.9669313,0.49778196,70.74084,247,0,0,0,1,14.970734
2011-09-05,22.751669,18.214523,165.40244,1.9724332,0.44904575,71.920425,248,0,0,0,0,12.039406
2011-09-06,21.727081,17.085276,219.91115,4.672396,1.2449199,68.292915,249,0,0,0,0,18.214523
2011-09-07,19.725834,10.345059,194.05159,3.1020353,0.6918625,53.469784,250,0,0,0,0,17.085276
2011-09-08,18.677292,17.11296,199.9409,1.7630166,0.4025965,68.89374,251,0,0,0,0,10.345059
2011-09-09,17.622501,12.711904,161.73679,2.089792,0.53871655,74.84707,252,0,0,0,0,17.11296
2011-09-10,18.383543,,175.84035,1.8860775,0.40370044,76.748955,253,0,0,0,1,12.711904
2011-09-11,20.60375,21.440643,200.55315,1.7262912,0.37627017,73.5098,254,0,0,0,1,
2011-09-12,22.512917,20.323349,195.56194,1.7740229,0.41921,70.22354,255,0,0,0,0,21.440643
2011-09-13,21.735207,22.455976,206.62402,2.3984566,0.5366886,67.68354,256,0,0,0,0,20.323349
2011-09-14,21.163336,22.330896,196.0495,2.016567,0.4607825,68.95417,257,0,0,0,0,22.455976
2011-09-15,20.097708,21.360132,178.8355,3.1719038,0.6235607,74.925224,258,0,0,0,0,22.330896
2011-09-16,16.321249,14.869419,149.82207,1.783192,0.4483639,81.942924,259,0,0,0,0,21.360132
2011-09-17,18.164583,21.816628,164.9645,1.924621,0.5343938,73.949165,260,0,0,0,1,14.869419
2011-09-18,18.916876,24.144264,216.41359,1.7263559,0.38153163,75.68647,261,0,0,0,1,21.816628
2011-09-19,19.335417,22.634043,187.08995,2.3269584,0.52263767,72.48875,262,0,0,0,0,24.144264
2011-09-20,11.581374,4.770615,243.78711,6.8571877,1.9790729,82.25959,263,0,0,0,0,22.634043
2011-09-21,14.78229,4.8986583,317.4083,12.438874,4.281688,49.56375,264,0,0,0,0,4.770615
2011-09-22,17.809793,17.160318,177.68925,2.890804,0.73394793,60.562084,265,0,0,0,0,4.8986583
2011-09-23,17.625,29.549917,146.96695,1.9008293,0.45848688,73.96208,266,0,0,0,0,17.160318
2011-09-24,17.028334,,190.5055,1.8732358,0.4424592,72.148766,267,0,0,0,1,29.549917
2011-09-25,17.5375,,159.47505,1.5885524,0.3710531,67.47021,268,0,0,0,1,
2011-09-26,17.08771,,149.03815,1.8254585,0.4075,72.67896,269,0,0,0,0,
2011-09-27,16.715834,,173.05928,1.4691495,0.36199215,71.92084,270,0,0,0,0,
2011-09-28,17.238958,,203.15428,1.377344,0.3352002,70.86312,271,0,0,0,0,
2011-09-29,17.751457,,204.30669,1.717217,0.38515496,72.1675,272,0,0,0,0,
2011-09-30,16.747917,23.62543,192.87251,1.5904231,0.3144119,69.04417,273,0,0,0,0,
2011-10-01,16.67,20.455193,176.06146,1.6124002,0.40008852,68.148125,274,0,0,0,1,23.62543
2011-10-02,17.019377,21.040487,212.73828,1.2984058,0.32115397,71.185425,275,0,0,0,1,20.455193
2011-10-03,16.952291,19.268476,196.68037,1.6491919,0.38348237,68.75292,276,0,0,0,0,21.040487
2011-10-04,16.18569,22.38109,201.13495,1.3810233,0.36123574,65.671455,277,0,0,0,0,19.268476
2011-10-05,16.835585,28.978188,206.5022,1.4711041,0.3533227,69.29937,278,0,0,0,0,22.38109
2011-10-06,16.375753,27.943594,178.50243,1.6491832,0.37578523,65.65147,279,0,0,0,0,28.978188
2011-10-07,16.168543,35.58921,153.51521,1.7831964,0.406764,72.705215,280,0,0,0,0,27.943594
2011-10-08,7.775778,13.810442,239.74965,3.44377,0.92773813,90.9489,281,0,0,0,1,35.58921
2011-10-09,6.503563,,240.27129,2.22949,0.49020216,77.6502,282,0,0,0,1,13.810442
2011-10-10,7.5578537,,238.79872,4.4187713,1.1787969,63.951046,283,0,0,0,0,
2011-10-11,6.6546464,,186.94368,1.1367666,0.19795294,82.90979,284,0,0,0,0,
2011-10-12,13.54548,35.496662,214.94348,1.472794,0.28847477,78.88543,285,0,0,0,0,
2011-10-13,14.826457,22.481703,202.8377,2.4205687,0.46642172,75.09916,286,0,0,0,0,35.496662
2011-10-14,8.664917,14.375728,182.03693,2.155979,0.5200979,91.60729,287,0,0,0,0,22.481703
2011-10-15,6.3680625,21.971384,130.78362,2.1009753,0.49311984,74.17543,288,0,0,0,1,14.375728
2011-10-16,5.3002253,19.356878,159.60912,1.5004109,0.3143077,69.086655,289,0,0,0,1,21.971384
2011-10-17,4.0543857,22.02974,144.8493,1.6362687,0.36659774,75.36605,290,0,0,0,0,19.356878
2011-10-18,4.357375,35.317608,169.88028,1.5371205,0.36275017,74.68542,291,0,0,0,0,22.02974
2011-10-19,5.767133,43.6362,198.41852,1.1900517,0.29245356,75.95708,292,0,0,0,0,35.317608
2011-10-20,10.137834,45.498615,164.88812,3.09281,0.695754,70.90104,293,0,0,0,0,43.6362
2011-10-21,6.4291253,8.451555,262.978,2.7512276,0.7455499,89.41624,294,0,0,0,0,45.498615
2011-10-22,6.530334,20.985613,163.19917,1.6510233,0.33581293,75.516464,295,0,0,0,1,8.451555
2011-10-23,4.8977914,23.784986,169.03502,1.5959729,0.37638542,72.932495,296,0,0,0,1,20.985613
2011-10-24,6.674686,30.223272,159.42145,1.2120708,0.28074875,78.50563,297,0,0,0,0,23.784986
2011-10-25,7.165957,33.760025,150.48195,1.641802,0.40320376,87.34562,298,0,0,1,0,30.223272
2011-10-26,7.791542,37.03007,113.21277,1.3607248,0.28682652,88.00687,299,1,0,0,0,33.760025
2011-10-27,9.283792,43.27133,154.79976,1.0798914,0.2235769,94.21585,300,0,1,0,0,37.03007
2011-10-28,8.734168,38.838444,146.3944,1.371746,0.30738774,92.81562,301,0,0,0,0,43.27133
2011-10-29,9.725043,34.54127,208.1685,1.3773812,0.36175212,84.14001,302,0,0,0,1,38.838444
2011-10-30,9.664334,25.11753,186.00655,1.1735165,0.26809257,81.85771,303,0,0,0,1,34.54127
2011-10-31,8.846125,21.600697,192.71013,1.9155151,0.5062871,74.145836,304,0,0,1,0,25.11753
2011-11-01,7.5742087,36.83235,184.42159,1.0742898,0.2932939,80.34292,305,1,0,0,0,21.600697
2011-11-02,5.6819367,29.432398,192.40416,1.4342543,0.4049671,88.01687,306,0,1,0,0,36.83235
2011-11-03,5.7151666,21.938482,189.52167,1.5903001,0.46636674,90.65957,307,0,0,0,0,29.432398
2011-11-04,5.7552505,25.416119,147.73802,1.606823,0.45766667,85.87103,308,0,0,0,0,21.938482
2011-11-05,9.944189,29.062262,122.99265,1.8731169,0.42179713,76.27688,309,0,0,0,1,25.416119
2011-11-06,11.623437,20.073069,113.75915,2.1082544,0.45004162,78.93481,310,0,0,0,1,29.062262
2011-11-07,9.490186,46.679676,161.71059,1.1220514,0.25661394,88.35854,311,0,0,0,0,20.073069
2011-11-08,8.622667,75.2846,131.42183,1.5076877,0.3472406,78.029366,312,0,0,0,0,46.679676
2011-11-09,9.4208975,76.79717,175.47237,1.2598103,0.32776955,82.02209,313,0,0,0,0,75.2846
2011-11-10,9.229437,62.98251,176.16335,1.5867624,0.38077858,85.154785,314,0,0,0,0,76.79717
2011-11-11,8.632895,41.043236,192.91425,2.1835773,0.57263976,84.64022,315,0,0,0,0,62.98251
2011-11-12,4.757375,37.973866,126.70996,2.5380416,0.5769251,73.65334,316,0,0,0,1,41.043236
2011-11-13,2.6189167,46.428654,136.67818,1.5499206,0.4380585,78.6527,317,0,0,0,1,37.973866
