,temp,pm10,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2010-01-18,-3.8546047,64.17999,90.67792,18,0,0,0,0,60.68996
2010-01-19,-2.115342,126.759926,88.04125,19,0,0,0,0,64.17999
2010-01-20,0.3014129,95.77001,90.44019,20,0,0,0,0,126.759926
2010-01-21,-0.2569838,71.76,86.41291,21,0,0,0,0,95.77001
2010-01-22,-2.5141857,61.19997,91.44874,22,0,0,0,0,71.76
2010-01-23,-3.5530422,61.659985,85.09616,23,0,0,0,1,61.19997
2010-01-24,-4.7100415,70.60003,86.898735,24,0,0,0,1,61.659985
2010-01-25,-4.8057704,78.64996,84.61271,25,0,0,0,0,70.60003
2010-01-26,-5.2462707,,84.68458,26,0,0,0,0,78.64996
2010-01-27,-6.0986047,,83.7325,27,0,0,0,0,
2010-01-28,-8.699831,,84.15688,28,0,0,0,0,
2010-01-29,-7.2062497,,84.197716,29,0,0,0,0,
2010-01-30,-4.0335374,,83.76772,30,0,0,0,1,
2010-01-31,-0.9978073,,85.57294,31,0,0,0,1,
2010-02-01,-1.0201768,,55.18311,32,0,0,0,0,
2010-02-02,-4.814672,,69.99041,33,0,0,0,0,
2010-02-03,-3.73718,89.810036,71.66563,34,0,0,0,0,
2010-02-04,-0.5918984,79.120056,70.27729,35,0,0,0,0,89.810036
2010-02-05,0.48497415,74.46998,87.16917,36,0,0,0,0,79.120056
2010-02-06,-0.23373759,77.830025,88.65438,37,0,0,0,1,74.46998
2010-02-07,0.33188954,41.22999,93.862305,38,0,0,0,1,77.830025
2010-02-08,-2.5088403,56.81003,85.0125,39,0,0,0,0,41.22999
2010-02-09,-4.8658543,50.329998,83.03168,40,0,0,0,0,56.81003
2010-02-10,-4.5883117,68.060036,85.49582,41,0,0,0,0,50.329998
2010-02-11,-2.7911308,45.839996,90.362724,42,0,0,0,0,68.060036
2010-02-12,-1.1768374,63.239994,85.37188,43,0,0,0,0,45.839996
2010-02-13,-0.65910965,64.51,83.16688,44,0,0,0,1,63.239994
2010-02-14,1.0120436,64.439964,57.66457,45,0,0,0,1,64.51
2010-02-15,-2.0708897,78.52001,79.85023,46,0,0,0,0,64.439964
2010-02-16,-1.1751803,72.87005,81.57897,47,0,0,0,0,78.52001
2010-02-17,-2.6142344,98.25,83.42498,48,0,0,0,0,72.87005
2010-02-18,0.14369653,126.5,82.38209,49,0,0,0,0,98.25
2010-02-19,1.9841832,123.200035,83.28708,50,0,0,0,0,126.5
2010-02-20,1.6636523,65.12996,92.82043,51,0,0,0,1,123.200035
2010-02-21,4.5078745,27.829994,53.211246,52,0,0,0,1,65.12996
2010-02-22,1.5586435,43.660007,66.20646,53,0,0,0,0,27.829994
2010-02-23,2.2132177,53.510006,77.14416,54,0,0,0,0,43.660007
2010-02-24,4.3343043,66.939964,73.05082,55,0,0,0,0,53.510006
2010-02-25,5.9944797,77.439964,73.957085,56,0,0,0,0,66.939964
2010-02-26,5.143148,74.04002,76.60542,57,0,0,0,0,77.439964
2010-02-27,4.4379373,46.290012,89.09124,58,0,0,0,1,74.04002
2010-02-28,6.613834,35.38,47.970203,59,0,0,0,1,46.290012
2010-03-01,7.632459,31.430014,56.30542,60,0,0,0,0,35.38
2010-03-02,9.53975,35.92001,64.1977,61,0,0,0,0,31.430014
2010-03-03,6.0274997,46.34999,74.15687,62,0,0,0,0,35.92001
2010-03-04,3.3874044,46.660004,78.92459,63,0,0,0,0,46.34999
2010-03-05,2.03535,39.599983,87.37482,64,0,0,0,0,46.660004
2010-03-06,0.124109864,24.260008,56.64229,65,0,0,0,1,39.599983
2010-03-07,-1.1621456,32.069984,54.99832,66,0,0,0,1,24.260008
2010-03-08,-1.9041966,40.47999,62.089386,67,0,0,0,0,32.069984
2010-03-09,-2.9739726,38.63,53.98,68,0,0,0,0,40.47999
2010-03-10,-1.4111586,48.349995,54.410416,69,0,0,0,0,38.63
2010-03-11,-1.8352079,46.030018,76.0398,70,0,0,0,0,48.349995
2010-03-12,-0.6037763,37.189976,81.234184,71,0,0,0,0,46.030018
2010-03-13,1.2148458,60.870037,69.865,72,0,0,0,1,37.189976
2010-03-14,2.927305,40.680023,60.2477,73,0,0,0,1,60.870037
2010-03-15,3.8402498,30.792978,56.754375,74,0,0,0,0,40.680023
2010-03-16,1.0081971,44.69998,82.7998,75,0,0,0,0,30.792978
2010-03-17,3.8565466,37.37,68.50358,76,0,0,0,0,44.69998
2010-03-18,5.104688,41.709984,72.1127,77,0,0,0,0,37.37
2010-03-19,6.465388,65.12004,66.5871,78,0,0,0,0,41.709984
2010-03-20,9.161875,70.62995,62.59271,79,0,0,0,1,65.12004
2010-03-21,10.848647,47.530018,59.321247,80,0,0,0,1,70.62995
2010-03-22,14.395062,33.12,54.470203,81,0,0,0,0,47.530018
2010-03-23,10.031521,35.14001,89.20938,82,0,0,0,0,33.12
2010-03-24,10.251397,39.290012,79.864586,83,0,0,0,0,35.14001
2010-03-25,11.795873,37.239994,68.56666,84,0,0,0,0,39.290012
2010-03-26,13.579127,49.34,70.79979,85,0,0,0,0,37.239994
2010-03-27,11.957916,44.19998,72.26708,86,0,0,0,1,49.34
2010-03-28,10.657584,18.809008,62.81187,87,0,0,0,1,44.19998
2010-03-29,10.2439165,20.007998,57.01105,88,0,0,0,0,18.809008
2010-03-30,12.438167,31.44398,56.87125,89,0,0,0,0,20.007998
2010-03-31,12.112251,36.060024,68.88105,90,0,0,0,0,31.44398
2010-04-01,8.550355,20.336,82.17751,91,0,0,0,0,36.060024
2010-04-02,8.523272,28.105995,69.8175,92,0,0,0,0,20.336
2010-04-03,6.0531044,18.42901,68.48418,93,0,0,0,1,28.105995
2010-04-04,8.199176,29.109007,62.246887,94,0,0,1,1,18.42901
2010-04-05,10.40496,29.232996,61.542923,95,1,0,0,0,29.109007
2010-04-06,9.666375,11.2890005,55.32812,96,0,1,0,0,29.232996
2010-04-07,9.662499,27.001999,44.138332,97,0,0,0,0,11.2890005
2010-04-08,8.691001,34.04001,56.929794,98,0,0,0,0,27.001999
2010-04-09,10.481438,39.05002,58.87709,99,0,0,0,0,34.04001
2010-04-10,13.148166,45.719982,57.026043,100,0,0,0,1,39.05002
2010-04-11,9.764334,29.642,67.03355,101,0,0,0,1,45.719982
2010-04-12,5.9917083,18.594988,73.91814,102,0,0,0,0,29.642
2010-04-13,5.3901668,24.796011,90.82333,103,0,0,0,0,18.594988
2010-04-14,7.758,31.620981,86.956055,104,0,0,0,0,24.796011
2010-04-15,8.178124,28.159998,87.70416,105,0,0,0,0,31.620981
2010-04-16,10.233187,30.224985,58.586044,106,0,0,0,0,28.159998
2010-04-17,11.699333,38.280018,59.51,107,0,0,0,1,30.224985
2010-04-18,10.397498,39.13,64.71064,108,0,0,0,1,38.280018
2010-04-19,7.0887904,42.650017,80.144585,109,0,0,0,0,39.13
2010-04-20,12.3099985,44.93002,53.27333,110,0,0,0,0,42.650017
2010-04-21,13.659874,51.06003,54.967712,111,0,0,0,0,44.93002
2010-04-22,13.380019,35.14001,61.059574,112,0,0,0,0,51.06003
2010-04-23,7.8612084,36.02001,78.34792,113,0,0,0,0,35.14001
2010-04-24,9.352271,54.780018,78.78708,114,0,0,0,1,36.02001
2010-04-25,14.163792,54.080006,67.21584,115,0,0,0,1,54.780018
2010-04-26,15.612754,42.910007,65.609795,116,0,0,0,0,54.080006
2010-04-27,15.257731,41.040016,70.91001,117,0,0,0,0,42.910007
2010-04-28,14.82125,27.332018,65.855,118,0,0,0,0,41.040016
2010-04-29,14.292665,31.303993,61.99854,119,0,0,0,0,27.332018
2010-04-30,15.316501,34.17001,60.464176,120,0,0,1,0,31.303993
2010-05-01,19.454918,39.599983,56.360416,121,1,0,0,1,34.17001
2010-05-02,18.629374,32.260006,63.526245,122,0,1,0,1,39.599983
2010-05-03,16.750834,25.831007,69.165,123,0,0,0,0,32.260006
2010-05-04,14.760417,29.834993,84.4625,124,0,0,0,0,25.831007
2010-05-05,14.093127,24.984007,86.8527,125,0,0,0,0,29.834993
2010-05-06,13.719376,29.928995,91.98875,126,0,0,0,0,24.984007
2010-05-07,14.605,20.25,68.88208,127,0,0,0,0,29.928995
2010-05-08,13.360936,24.953989,62.095,128,0,0,0,1,20.25
2010-05-09,12.563667,19.484005,71.28834,129,0,0,0,1,24.953989
2010-05-10,15.18271,15.508992,64.65667,130,0,0,0,0,19.484005
2010-05-11,15.528958,22.963995,71.889595,131,0,0,0,0,15.508992
2010-05-12,16.169792,25.269003,69.52686,132,0,0,1,0,22.963995
2010-05-13,14.915001,19.200993,79.81458,133,1,0,0,0,25.269003
2010-05-14,13.631665,15.075007,86.70416,134,0,1,0,0,19.200993
2010-05-15,13.590417,20.330004,80.6977,135,0,0,0,1,15.075007
2010-05-16,11.154374,13.593995,74.28042,136,0,0,0,1,20.330004
2010-05-17,11.609585,9.985994,44.36438,137,0,0,0,0,13.593995
2010-05-18,14.723697,20.690992,35.67478,138,0,0,0,0,9.985994
2010-05-19,14.478938,13.414997,40.17771,139,0,0,0,0,20.690992
2010-05-20,12.537375,22.90001,47.287918,140,0,0,0,0,13.414997
2010-05-21,13.714584,15.5289955,55.487095,141,0,0,0,0,22.90001
2010-05-22,15.565418,15.270003,60.31104,142,0,0,0,1,15.5289955
2010-05-23,18.111872,12.3099985,56.65021,143,0,0,1,1,15.270003
2010-05-24,18.100832,17.961992,56.05438,144,1,0,0,0,12.3099985
2010-05-25,19.673746,21.677,56.887085,145,0,1,0,0,17.961992
2010-05-26,20.46021,28.746992,64.604576,146,0,0,0,0,21.677
2010-05-27,18.889584,28.13301,74.59979,147,0,0,0,0,28.746992
2010-05-28,18.888124,21.713007,66.88917,148,0,0,0,0,28.13301
2010-05-29,18.150831,21.062008,67.96563,149,0,0,0,1,21.713007
2010-05-30,16.84521,12.484992,76.686874,150,0,0,0,1,21.062008
2010-05-31,15.290001,14.088006,86.1321,151,0,0,0,0,12.484992
2010-06-01,12.879792,16.377008,60.535202,152,0,0,0,0,14.088006
2010-06-02,15.546253,9.373995,44.783955,153,0,0,1,0,16.377008
2010-06-03,11.927499,14.492003,84.899994,154,1,0,0,0,9.373995
2010-06-04,14.006669,13.950006,82.67187,155,0,1,0,0,14.492003
2010-06-05,16.982706,20.61299,65.999374,156,0,0,0,1,13.950006
2010-06-06,18.224375,21.731997,61.85562,157,0,0,0,1,20.61299
2010-06-07,20.197708,23.007004,64.37479,158,0,0,0,0,21.731997
2010-06-08,19.96271,28.104002,77.06104,159,0,0,0,0,23.007004
2010-06-09,22.299583,28.676016,69.73478,160,0,0,0,0,28.104002
2010-06-10,24.162918,27.663,55.921665,161,0,0,0,0,28.676016
2010-06-11,24.790834,30.801016,52.532078,162,0,0,0,0,27.663
2010-06-12,26.33896,38.310024,49.14104,163,0,0,0,1,30.801016
2010-06-13,26.465208,46.87001,52.343746,164,0,0,0,1,38.310024
2010-06-14,23.777498,27.178999,68.71562,165,0,0,0,0,46.87001
2010-06-15,20.468748,24.630003,79.62397,166,0,0,0,0,27.178999
2010-06-16,19.38354,22.078001,75.97166,167,0,0,0,0,24.630003
2010-06-17,17.25146,15.078998,85.27877,168,0,0,0,0,22.078001
2010-06-18,16.765,19.390995,88.509346,169,0,0,0,0,15.078998
2010-06-19,19.670622,29.203001,69.507935,170,0,0,0,1,19.390995
2010-06-20,16.286457,17.447006,77.30313,171,0,0,0,1,29.203001
2010-06-21,13.6760435,7.894997,74.65125,172,0,0,0,0,17.447006
2010-06-22,14.958126,12.788001,56.302094,173,0,0,0,0,7.894997
2010-06-23,17.538961,17.27199,45.28021,174,0,0,0,0,12.788001
2010-06-24,18.853539,20.671999,48.66438,175,0,0,0,0,17.27199
2010-06-25,17.888124,27.43799,53.64271,176,0,0,0,0,20.671999
2010-06-26,19.086666,28.652998,61.419796,177,0,0,0,1,27.43799
2010-06-27,20.736874,22.041994,54.828953,178,0,0,0,1,28.652998
2010-06-28,22.243124,24.062994,52.576458,179,0,0,0,0,22.041994
2010-06-29,21.474375,28.642004,60.388134,180,0,0,0,0,24.062994
2010-06-30,23.411669,28.599,55.49521,181,0,0,0,0,28.642004
2010-07-01,22.862707,36.400013,65.01063,182,0,0,0,0,28.599
2010-07-02,23.444998,40.94998,61.913944,183,0,0,0,0,36.400013
2010-07-03,23.801249,42.10999,65.69251,184,0,0,0,1,40.94998
2010-07-04,23.781252,37.339993,71.591034,185,0,0,0,1,42.10999
2010-07-05,21.719793,31.849985,77.05105,186,0,0,0,0,37.339993
2010-07-06,21.758125,20.849989,69.2875,187,0,0,0,0,31.849985
2010-07-07,22.042498,23.469984,57.546024,188,0,0,0,0,20.849989
2010-07-08,19.835623,21.179995,50.700832,189,0,0,0,0,23.469984
2010-07-09,20.244167,29.290007,55.024372,190,0,0,0,0,21.179995
2010-07-10,22.612291,36.050014,57.74771,191,0,0,0,1,29.290007
2010-07-11,24.401873,28.709997,55.137295,192,0,0,0,1,36.050014
2010-07-12,25.394789,26.469984,56.609585,193,0,0,0,0,28.709997
2010-07-13,26.575003,36.35999,60.444584,194,0,0,0,0,26.469984
2010-07-14,25.778124,31.459991,67.754166,195,0,0,0,0,36.35999
2010-07-15,27.072502,34.42001,61.092087,196,0,0,0,0,31.459991
2010-07-16,27.302769,36.77001,65.06999,197,0,0,0,0,34.42001
2010-07-17,27.12709,34.310024,64.18563,198,0,0,0,1,36.77001
2010-07-18,27.748337,36.540012,63.690838,199,0,0,0,1,34.310024
2010-07-19,22.465204,9.958006,51.96729,200,0,0,0,0,36.540012
2010-07-20,21.43292,18.929995,61.71854,201,0,0,0,0,9.958006
2010-07-21,22.516876,24.510008,68.567085,202,0,0,0,0,18.929995
2010-07-22,25.051254,32.55001,64.13418,203,0,0,0,0,24.510008
2010-07-23,27.847504,37.81998,57.696033,204,0,0,0,0,32.55001
2010-07-24,24.896662,31.849985,72.527504,205,0,0,0,1,37.81998
2010-07-25,19.224167,7.834999,64.67104,206,0,0,0,1,31.849985
2010-07-26,18.900623,13.200006,49.75375,207,0,0,0,0,7.834999
2010-07-27,18.83875,18.989994,47.860424,208,0,0,0,0,13.200006
2010-07-28,19.378122,22.310003,59.72,209,0,0,0,0,18.989994
2010-07-29,22.121248,15.989994,49.33729,210,0,0,0,0,22.310003
2010-07-30,18.852503,21.039991,74.22167,211,0,0,0,0,15.989994
2010-07-31,15.944581,11.649999,78.38481,212,0,0,0,1,21.039991
2010-08-01,19.613543,15.210004,61.182083,213,0,0,0,1,11.649999
2010-08-02,21.681665,17.989994,61.142696,214,0,0,0,0,15.210004
2010-08-03,23.798332,27.349989,63.25,215,0,0,0,0,17.989994
2010-08-04,19.61833,26.390009,83.298744,216,0,0,0,0,27.349989
2010-08-05,19.712708,24.659994,64.64083,217,0,0,0,0,26.390009
2010-08-06,18.700832,27.75,73.34688,218,0,0,0,0,24.659994
2010-08-07,16.9975,19.080004,85.78063,219,0,0,0,1,27.75
2010-08-08,15.598542,13.390008,83.96291,220,0,0,0,1,19.080004
2010-08-09,18.703959,14.429994,73.16855,221,0,0,0,0,13.390008
2010-08-10,18.72729,25.599989,76.66292,222,0,0,0,0,14.429994
2010-08-11,20.585836,26.640009,73.98686,223,0,0,0,0,25.599989
2010-08-12,21.136457,27.670006,74.05938,224,0,0,0,0,26.640009
2010-08-13,21.491875,30.239992,69.08021,225,0,0,0,0,27.670006
2010-08-14,19.085627,28.069992,85.501656,226,0,0,1,1,30.239992
2010-08-15,20.256876,21.289991,80.1125,227,1,0,0,1,28.069992
2010-08-16,21.61625,17.289995,68.222496,228,0,1,0,0,21.289991
2010-08-17,19.51229,24.210001,63.71437,229,0,0,0,0,17.289995
2010-08-18,18.071459,16.520004,72.08561,230,0,0,0,0,24.210001
2010-08-19,17.665834,21.219986,77.12022,231,0,0,0,0,16.520004
2010-08-20,21.034998,23.630003,67.714165,232,0,0,0,0,21.219986
2010-08-21,20.76,25.409996,66.198746,233,0,0,0,1,23.630003
2010-08-22,22.664583,25.989992,70.48646,234,0,0,0,1,25.409996
2010-08-23,22.437086,25.780016,72.65896,235,0,0,0,0,25.989992
2010-08-24,22.73083,33.199986,71.53709,236,0,0,0,0,25.780016
2010-08-25,19.370209,30.25,87.525635,237,0,0,0,0,33.199986
2010-08-26,17.398748,25.349989,84.06394,238,0,0,0,0,30.25
2010-08-27,20.559376,31.880003,77.13021,239,0,0,0,0,25.349989
2010-08-28,20.451666,29.380003,80.88065,240,0,0,0,1,31.880003
2010-08-29,17.382292,14.170001,72.23438,241,0,0,0,1,29.380003
2010-08-30,15.167226,10.350004,60.136044,242,0,0,0,0,14.170001
2010-08-31,11.815772,18.369997,88.002495,243,0,0,0,0,10.350004
2010-09-01,11.347168,14.5,70.772095,244,0,0,0,0,18.369997
2010-09-02,14.078956,12.1900015,53.92897,245,0,0,0,0,14.5
2010-09-03,14.011689,26.239992,66.12771,246,0,0,0,0,12.1900015
2010-09-04,14.46354,22.469986,79.36437,247,0,0,0,1,26.239992
2010-09-05,14.444164,19.320005,84.92188,248,0,0,0,1,22.469986
2010-09-06,13.195125,14.0,72.99669,249,0,0,0,0,19.320005
2010-09-07,12.383541,20.270006,74.61647,250,0,0,0,0,14.0
2010-09-08,11.861252,31.75,84.54168,251,0,0,0,0,20.270006
2010-09-09,13.140209,29.380003,90.65502,252,0,0,0,0,31.75
2010-09-10,15.378334,17.960005,82.3321,253,0,0,0,0,29.380003
2010-09-11,17.233538,20.10999,59.791035,254,0,0,0,1,17.960005
2010-09-12,17.253336,20.549992,62.17313,255,0,0,0,1,20.10999
2010-09-13,15.196457,23.780016,76.42521,256,0,0,0,0,20.549992
2010-09-14,16.462915,24.97999,66.90708,257,0,0,0,0,23.780016
2010-09-15,18.334583,14.219994,57.937912,258,0,0,0,0,24.97999
2010-09-16,18.036247,23.719984,74.422295,259,0,0,0,0,14.219994
2010-09-17,15.486039,19.520006,85.64709,260,0,0,0,0,23.719984
2010-09-18,13.822291,14.179996,91.81313,261,0,0,0,1,19.520006
2010-09-19,11.754582,11.119998,89.14419,262,0,0,0,1,14.179996
2010-09-20,11.967728,16.960005,85.025,263,0,0,0,0,11.119998
2010-09-21,12.074833,27.359991,74.096855,264,0,0,0,0,16.960005
2010-09-22,13.580105,31.510008,75.82918,265,0,0,0,0,27.359991
2010-09-23,14.409875,33.260006,74.70293,266,0,0,0,0,31.510008
2010-09-24,14.28381,38.189976,76.632286,267,0,0,0,0,33.260006
2010-09-25,15.349709,49.079998,79.84396,268,0,0,0,1,38.189976
2010-09-26,14.334168,39.05002,91.328545,269,0,0,0,1,49.079998
2010-09-27,13.064586,8.196999,59.436466,270,0,0,0,0,39.05002
2010-09-28,11.109769,26.640009,78.54792,271,0,0,0,0,8.196999
2010-09-29,13.393753,19.789993,63.05229,272,0,0,0,0,26.640009
2010-09-30,12.862625,20.219986,63.39563,273,0,0,0,0,19.789993
2010-10-01,10.963149,24.890009,78.47521,274,0,0,0,0,20.219986
2010-10-02,10.239625,35.07999,82.2098,275,0,0,0,1,24.890009
2010-10-03,11.905417,38.989994,83.83314,276,0,0,0,1,35.07999
2010-10-04,10.746875,42.689972,92.795235,277,0,0,0,0,38.989994
2010-10-05,11.935626,58.93996,89.539375,278,0,0,0,0,42.689972
2010-10-06,13.986462,44.219982,91.66395,279,0,0,0,0,58.93996
2010-10-07,10.942523,19.450008,90.66874,280,0,0,0,0,44.219982
2010-10-08,11.956249,32.670006,82.625626,281,0,0,0,0,19.450008
2010-10-09,9.897145,39.25,80.378746,282,0,0,0,1,32.670006
2010-10-10,9.079791,37.62,79.432724,283,0,0,0,1,39.25
2010-10-11,7.5559993,31.229988,76.59229,284,0,0,0,0,37.62
2010-10-12,8.075791,44.060028,74.62208,285,0,0,0,0,31.229988
2010-10-13,8.529542,51.860012,77.29481,286,0,0,0,0,44.060028
2010-10-14,9.812292,60.320004,78.72604,287,0,0,0,0,51.860012
2010-10-15,10.39577,57.70998,78.16479,288,0,0,0,0,60.320004
2010-10-16,8.341729,51.860012,74.58688,289,0,0,0,1,57.70998
2010-10-17,8.5199585,46.57999,78.34792,290,0,0,0,1,51.860012
2010-10-18,6.6854787,24.989992,90.78125,291,0,0,0,0,46.57999
2010-10-19,8.213686,27.030016,82.93145,292,0,0,0,0,24.989992
2010-10-20,9.340123,29.199995,70.03563,293,0,0,0,0,27.030016
2010-10-21,5.4686675,38.44998,91.4748,294,0,0,0,0,29.199995
2010-10-22,5.2855363,33.93998,69.762505,295,0,0,0,0,38.44998
2010-10-23,5.159136,40.27001,74.16271,296,0,0,0,1,33.93998
2010-10-24,6.76671,44.069977,77.71791,297,0,0,0,1,40.27001
2010-10-25,8.545522,29.27001,78.247284,298,0,0,1,0,44.069977
2010-10-26,6.0992293,8.089997,83.65771,299,1,0,0,0,29.27001
2010-10-27,5.239947,15.9400015,64.588554,300,0,1,0,0,8.089997
2010-10-28,3.4514806,38.589993,75.47209,301,0,0,0,0,15.9400015
2010-10-29,3.6028433,52.33,78.029366,302,0,0,0,0,38.589993
2010-10-30,5.3364773,52.04002,80.62502,303,0,0,0,1,52.33
2010-10-31,5.4689174,41.10999,82.872505,304,0,0,1,1,52.04002
2010-11-01,8.145188,37.739994,83.205,305,1,0,0,0,41.10999
2010-11-02,10.625167,43.339993,85.31063,306,0,1,0,0,37.739994
2010-11-03,10.507647,65.38997,88.8729,307,0,0,0,0,43.339993
2010-11-04,10.018749,81.38995,92.64792,308,0,0,0,0,65.38997
2010-11-05,9.709811,60.870037,85.064804,309,0,0,0,0,81.38995
2010-11-06,10.902709,57.70998,80.003555,310,0,0,0,1,60.870037
2010-11-07,10.461,47.62001,80.696465,311,0,0,0,1,57.70998
2010-11-08,9.189458,44.839996,86.19314,312,0,0,0,0,47.62001
2010-11-09,9.46927,28.290003,90.924995,313,0,0,0,0,44.839996
2010-11-10,7.03125,32.089996,83.2098,314,0,0,0,0,28.290003
2010-11-11,5.1903124,49.020016,91.00232,315,0,0,0,0,32.089996
2010-11-12,7.36023,54.229984,84.66814,316,0,0,0,0,49.020016
2010-11-13,9.047999,44.099987,72.38646,317,0,0,0,1,54.229984
2010-11-14,8.081521,55.15999,83.8702,318,0,0,0,1,44.099987
2010-11-15,8.875563,34.800014,78.16979,319,0,0,0,0,55.15999
2010-11-16,10.618647,48.260006,76.7477,320,0,0,0,0,34.800014
2010-11-17,10.563939,45.979992,86.24998,321,0,0,0,0,48.260006
2010-11-18,9.990396,58.06004,92.14483,322,0,0,0,0,45.979992
2010-11-19,9.214187,53.989994,88.8052,323,0,0,0,0,58.06004
2010-11-20,7.4383545,33.63,90.9979,324,0,0,0,1,53.989994
2010-11-21,6.304626,31.040009,91.13916,325,0,0,0,1,33.63
2010-11-22,5.658541,30.699991,92.70544,326,0,0,0,0,31.040009
2010-11-23,6.719479,29.56999,92.709175,327,0,0,0,0,30.699991
2010-11-24,5.2466245,47.010006,83.733345,328,0,0,0,0,29.56999
2010-11-25,1.2272893,51.33,88.00416,329,0,0,0,0,47.010006
2010-11-26,1.1228448,57.5,80.85293,330,0,0,0,0,51.33
2010-11-27,-0.05944595,52.56003,87.77875,331,0,0,0,1,57.5
2010-11-28,0.8891046,24.969984,67.24061,332,0,0,0,1,52.56003
2010-11-29,-0.98289967,34.77001,90.61788,333,0,0,0,0,24.969984
2010-11-30,0.6923289,43.160007,92.735405,334,0,0,0,0,34.77001
2010-12-01,-1.4966251,37.310024,85.142296,335,0,0,0,0,43.160007
2010-12-02,-1.9574374,35.10999,91.78894,336,0,0,0,0,37.310024
2010-12-03,-2.3129332,45.189972,90.83417,337,0,0,0,0,35.10999
