,temp,pm10,rh,windDirDeg,windPeak,windsp,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2011-11-20,-0.35953608,42.069977,95.75687,181.68541,1.4828583,0.45624578,324,0,0,0,1,45.260006
2011-11-21,-0.8006875,34.06002,93.19583,152.08728,1.8660747,0.70055205,325,0,0,0,0,42.069977
2011-11-22,-1.2036501,38.39001,92.32937,181.42706,1.9286457,0.70559984,326,0,0,0,0,34.06002
2011-11-23,-1.073723,39.959988,93.278114,164.49937,1.8243748,0.6441291,327,0,0,0,0,38.39001
2011-11-24,-1.0198861,33.099987,93.356445,165.75438,1.4333625,0.46228752,328,0,0,0,0,39.959988
2011-11-25,0.9305063,37.97999,88.64083,194.1646,1.5122479,0.5027207,329,0,0,0,0,33.099987
2011-11-26,-0.4191039,31.400015,92.865,190.40625,2.0627081,0.7288223,330,0,0,0,1,37.97999
2011-11-27,-0.9154292,34.160007,91.79604,174.01184,1.6237544,0.46786252,331,0,0,0,1,31.400015
2011-11-28,-0.57642263,51.129986,91.14791,178.8479,1.2066541,0.36134934,332,0,0,0,0,34.160007
2011-11-29,2.3100019,73.060036,84.70208,188.92397,1.2983853,0.40783632,333,0,0,0,0,51.129986
2011-11-30,-0.27730218,57.12997,94.46896,180.21248,1.2288227,0.40244684,334,0,0,0,0,73.060036
2011-12-01,0.26204833,43.069977,97.262085,173.15395,1.3811437,0.46075836,335,0,0,0,0,57.12997
2011-12-02,-0.51965433,35.150013,99.08022,189.30269,1.292848,0.3882271,336,0,0,0,0,43.069977
2011-12-03,-0.6850382,31.28002,98.0452,139.70433,1.4291239,0.44624978,337,0,0,0,1,35.150013
2011-12-04,1.0748062,39.78002,96.095,163.99792,1.1831332,0.3517312,338,0,0,0,1,31.28002
2011-12-05,2.9767935,55.129974,95.81833,198.14308,1.22405,0.3053587,339,0,0,0,0,39.78002
2011-12-06,6.1186657,25.25,71.467094,267.42804,3.057953,0.8248625,340,0,0,0,0,55.129974
2011-12-07,1.2428905,51.010006,84.602875,184.27881,1.1959007,0.36757606,341,0,0,1,0,25.25
2011-12-08,0.82130903,51.300022,83.21542,185.10754,1.5848484,0.42238137,342,1,0,0,0,51.010006
2011-12-09,3.423812,23.890009,62.42755,220.11891,3.8830888,1.0613097,343,0,1,0,0,51.300022
2011-12-10,0.91303605,59.94997,75.432304,194.63713,1.2993919,0.4081993,344,0,0,0,1,23.890009
2011-12-11,2.9221506,45.370007,81.766594,215.70209,1.5214001,0.45177567,345,0,0,0,1,59.94997
2011-12-12,3.2320347,45.589996,80.50625,168.23943,0.87783,0.24101935,346,0,0,0,0,45.370007
2011-12-13,4.354006,48.37999,82.960014,157.91669,1.3544415,0.37314722,347,0,0,0,0,45.589996
2011-12-14,2.1646912,34.17001,95.48843,201.69409,1.3508196,0.41367686,348,0,0,0,0,48.37999
2011-12-15,3.8760176,39.569977,83.85842,222.98999,1.7792629,0.4991292,349,0,0,0,0,34.17001
2011-12-16,4.7010927,17.830004,92.6549,142.6902,1.692705,0.5412709,350,0,0,0,0,39.569977
2011-12-17,2.7067711,26.02001,93.14904,235.46477,2.3804595,0.66289026,351,0,0,0,1,17.830004
2011-12-18,2.9700058,17.630003,76.57361,225.3581,2.439131,0.63023907,352,0,0,0,1,26.02001
2011-12-19,-0.3688136,28.5,76.65225,216.10081,1.7307328,0.4861717,353,0,0,0,0,17.630003
2011-12-20,1.1635973,18.419996,63.925674,260.6494,3.138112,1.1114203,354,0,0,0,0,28.5
2011-12-21,-0.9838515,36.75,60.208714,223.26642,2.590154,0.9464144,355,0,0,0,0,18.419996
2011-12-22,-1.00914,69.22999,77.27672,167.18944,1.2284075,0.32763034,356,0,0,0,0,36.75
2011-12-23,-0.8606315,56.030018,81.13562,220.12671,1.0179886,0.31463674,357,0,0,0,0,69.22999
2011-12-24,0.71782655,58.0,82.495995,190.6783,0.90318185,0.28181878,358,0,0,1,1,56.030018
2011-12-25,0.7215367,65.99,83.00278,195.18108,1.1903799,0.2905605,359,1,0,1,1,58.0
2011-12-26,2.9141502,16.5,59.685303,252.76979,2.8726442,0.87867564,360,1,1,0,0,65.99
2011-12-27,0.7551849,48.030018,79.3299,202.26143,0.71123344,0.20099266,361,0,1,0,0,16.5
2011-12-28,0.089891575,54.79002,85.25199,194.2548,0.9821341,0.3165194,362,0,0,0,0,48.030018
2011-12-29,0.44753602,52.469982,90.6958,165.09389,0.7974291,0.2812365,363,0,0,0,0,54.79002
2011-12-30,1.0677334,39.670013,86.99344,203.51958,1.2211641,0.37171733,364,0,0,0,0,52.469982
2011-12-31,-1.529411,58.510006,93.656715,227.95616,1.403696,0.36180863,365,0,0,1,1,39.670013
2012-01-04,4.3301234,28.140009,92.941216,200.19167,1.2468779,0.37856865,4,0,0,0,0,69.679985
2012-01-05,0.96383697,54.629974,94.28539,173.20314,1.41601,0.31460425,5,0,0,1,0,28.140009
2012-01-06,0.90989405,41.46998,87.70733,242.0353,1.9277512,0.4946188,6,1,0,0,0,54.629974
2012-01-07,3.378753,9.355996,60.12379,262.61948,4.9047604,1.4211437,7,0,1,0,1,41.46998
2012-01-08,2.9001973,31.770012,62.356415,210.59175,2.2645662,0.6597118,8,0,0,0,1,9.355996
2012-01-09,1.9380933,21.729994,73.702156,279.89462,2.3710432,0.77450675,9,0,0,0,0,31.770012
2012-01-10,1.3335676,38.55002,72.28715,239.53123,2.4376822,0.7218799,10,0,0,0,0,21.729994
2012-01-11,2.194399,37.57999,72.22208,244.72408,2.7415397,0.759841,11,0,0,0,0,38.55002
2012-01-12,0.8151431,52.850006,75.371605,222.60008,1.1063572,0.27626535,12,0,0,0,0,37.57999
2012-01-13,-0.24132983,63.280025,79.597374,197.81404,1.1099787,0.2910351,13,0,0,0,0,52.850006
2012-01-14,2.4846456,21.010006,68.369225,279.71634,5.4646707,2.0258753,14,0,0,0,1,63.280025
2012-01-15,0.6891987,7.402,70.29249,269.43677,4.2101264,1.3728787,15,0,0,0,1,21.010006
2012-01-16,-1.6387311,18.570005,66.873695,258.54398,2.5032344,0.78619957,16,0,0,0,0,7.402
2012-01-17,-2.7432353,33.77001,59.914524,207.80464,2.0277092,0.5880259,17,0,0,0,0,18.570005
2012-01-18,-1.9541898,55.010006,70.49081,223.77248,2.1570024,0.65512985,18,0,0,0,0,33.77001
2012-01-19,-0.7688524,55.800022,70.845665,215.73628,1.110341,0.2958474,19,0,0,0,0,55.010006
2012-01-20,0.8752997,83.600044,70.87598,204.8124,1.0578269,0.26616982,20,0,0,0,0,55.800022
2012-01-21,1.5609345,42.189972,72.30341,247.69325,2.696993,0.79013705,21,0,0,0,1,83.600044
2012-01-22,1.0269854,31.410004,74.421906,200.53455,1.4236155,0.43316844,22,0,0,0,1,42.189972
2012-01-23,3.8879461,21.40001,75.55755,195.8136,2.1801815,0.5954303,23,0,0,0,0,31.410004
2012-01-24,3.7221315,57.18996,73.17631,203.08443,1.444983,0.3633126,24,0,0,0,0,21.40001
2012-01-25,2.5999653,28.439987,71.800545,228.9081,2.3743029,0.8319156,25,0,0,0,0,57.18996
2012-01-26,-0.6648424,28.849985,69.9228,218.76398,2.6977174,0.8670568,26,0,0,0,0,28.439987
2012-01-27,-3.2530038,54.93997,71.28246,188.48564,1.4543992,0.4546028,27,0,0,0,0,28.849985
2012-01-28,-3.5413322,65.21998,70.35141,172.90172,1.191104,0.39745274,28,0,0,0,1,54.93997
2012-01-29,-2.3111427,78.69997,74.176384,162.76627,1.0560161,0.350741,29,0,0,0,1,65.21998
2012-01-30,-2.2237337,40.430023,77.58875,147.23695,2.0660985,0.76123405,30,0,0,0,0,78.69997
2012-01-31,-3.4049957,53.37002,70.009636,159.86018,1.4308586,0.47268972,31,0,0,0,0,40.430023
2012-02-01,-5.7801037,63.31004,64.707924,102.528435,1.6036121,0.56123626,32,0,0,0,0,53.37002
2012-02-02,-4.8245606,46.459988,55.357666,144.47261,2.4728124,0.8940062,33,0,0,0,0,63.31004
2012-02-03,-7.1619735,59.79002,53.283245,123.76395,2.3442428,0.88004607,34,0,0,0,0,46.459988
2012-02-04,-9.03013,46.75,48.748425,126.37809,1.8281559,0.598236,35,0,0,0,1,59.79002
2012-02-05,-7.904295,20.700008,43.901505,319.36038,6.521835,2.541913,36,0,0,0,1,46.75
2012-02-06,-8.414294,42.58999,47.933033,237.17157,3.7092478,1.3997849,37,0,0,0,0,20.700008
2012-02-07,-9.733073,49.95998,75.67895,154.69313,1.9875087,0.62501895,38,0,0,0,0,42.58999
2012-02-08,-8.063623,45.229992,86.02499,168.39343,2.2341444,0.8243045,39,0,0,0,0,49.95998
2012-02-09,-9.185822,89.78001,80.23207,178.67165,1.1628551,0.41339433,40,0,0,0,0,45.229992
2012-02-10,-7.951456,98.20997,72.27451,179.743,1.5293679,0.55579954,41,0,0,0,0,89.78001
2012-02-11,-8.079985,107.79999,77.34516,173.26268,1.6188229,0.63053644,42,0,0,0,1,98.20997
2012-02-12,-8.051336,54.84001,81.20667,163.97816,1.7347165,0.5786324,43,0,0,0,1,107.79999
2012-02-13,-6.140921,50.899998,80.719376,180.05229,1.4141989,0.52860934,44,0,0,0,0,54.84001
2012-02-14,-4.75096,73.70998,73.37176,153.41707,1.3414031,0.5260168,45,0,0,0,0,50.899998
2012-02-15,-4.0150194,78.22999,69.31359,145.67468,1.3700147,0.49506477,46,0,0,0,0,73.70998
2012-02-16,-1.5359668,50.45998,77.33825,206.6025,2.4778821,0.81657845,47,0,0,0,0,78.22999
2012-02-17,0.6331435,14.0999975,61.65028,283.65475,5.493282,1.7336475,48,0,0,0,0,50.45998
2012-02-18,0.5132848,40.089993,64.19192,206.36284,1.8585774,0.44956386,49,0,0,0,1,14.0999975
2012-02-19,3.0262825,34.209988,67.64567,229.3344,1.6561264,0.48178414,50,0,0,0,1,40.089993
2012-02-20,1.7755166,49.280018,75.979195,187.68681,1.6383799,0.536324,51,0,0,0,0,34.209988
2012-02-21,1.6716703,21.619997,88.52237,207.57025,1.507638,0.52772766,52,0,0,0,0,49.280018
2012-02-22,1.0775687,36.87,75.922295,184.95117,1.481562,0.46462724,53,0,0,0,0,21.619997
2012-02-23,0.9394401,49.370014,69.87932,193.25061,1.3634955,0.47939882,54,0,0,0,0,36.87
2012-02-24,2.22217,72.97999,74.9674,162.28435,1.0965785,0.29980278,55,0,0,0,0,49.370014
2012-02-25,7.9587955,43.94998,67.03717,208.73424,1.8864642,0.4853272,56,0,0,0,1,72.97999
2012-02-26,8.781793,23.369997,61.19071,209.27484,3.170707,1.0133464,57,0,0,0,1,43.94998
2012-02-27,4.942083,13.400002,62.640896,272.58365,4.582795,1.5995144,58,0,0,0,0,23.369997
2012-02-28,3.1547182,19.789993,50.45567,302.8324,4.265175,1.5464907,59,0,0,0,0,13.400002
2012-02-29,4.8040147,35.400013,62.430943,230.22557,2.2728956,0.75328183,60,0,0,0,0,19.789993
2012-03-01,13.258185,11.140007,50.68982,214.05042,6.279545,2.041432,61,0,0,0,0,35.400013
2012-03-02,9.225066,28.760008,73.73998,183.35036,1.8542312,0.6028765,62,0,0,0,0,11.140007
2012-03-03,10.341656,36.219982,71.00279,188.21033,1.7100888,0.5912695,63,0,0,0,1,28.760008
2012-03-04,5.920735,32.60999,75.27604,152.72783,1.7970091,0.66697216,64,0,0,0,1,36.219982
2012-03-05,4.8201013,24.909994,54.381214,190.10773,1.2486887,0.3662853,65,0,0,0,0,32.60999
2012-03-06,4.7196536,40.810028,53.181713,228.73169,1.4131122,0.4278927,66,0,0,0,0,24.909994
2012-03-07,3.5643015,31.060019,58.556004,157.96944,2.8860443,1.1058882,67,0,0,0,0,40.810028
2012-03-08,1.2269235,42.60999,52.212345,129.43382,1.9110914,0.6459354,68,0,0,0,0,31.060019
2012-03-09,3.8666651,59.090015,54.324604,146.28691,1.647072,0.5182154,69,0,0,0,0,42.60999
2012-03-10,4.5265565,24.72999,52.30981,225.56078,2.6481004,0.8375003,70,0,0,0,1,59.090015
2012-03-11,4.0330377,28.329994,52.34096,198.4787,1.8194634,0.51512617,71,0,0,0,1,24.72999
2012-03-12,6.1195164,25.310007,56.06033,211.64351,4.4093165,1.5546659,72,0,0,0,0,28.329994
2012-03-13,9.499549,14.799993,52.922405,215.34625,3.7653844,1.2905325,73,0,0,0,0,25.310007
2012-03-14,8.6137,20.929995,63.2541,179.2087,3.1076899,1.0433671,74,0,0,0,0,14.799993
2012-03-15,7.4164104,30.619997,64.9972,176.778,2.1689541,0.6698486,75,0,0,0,0,20.929995
2012-03-16,5.648454,45.219982,73.071686,197.25438,1.431945,0.39308453,76,0,0,0,0,30.619997
2012-03-17,8.981243,48.989994,62.90361,210.072,1.4898915,0.5088982,77,0,0,0,1,45.219982
2012-03-18,12.24631,35.599987,48.114532,198.86037,3.6129124,1.2371634,78,0,0,0,1,48.989994
2012-03-19,13.512216,16.650007,40.945988,203.99974,4.7004986,1.4282593,79,0,0,0,0,35.599987
2012-03-20,9.560237,22.830002,71.01133,165.41386,2.2721715,0.7745245,80,0,0,0,0,16.650007
2012-03-21,9.401671,27.290003,77.718506,174.74657,1.6336718,0.44607922,81,0,0,0,0,22.830002
2012-03-22,9.661793,38.02001,69.65131,191.83174,1.7394247,0.48356137,82,0,0,0,0,27.290003
2012-03-23,11.24797,40.510006,63.71612,204.77293,1.918697,0.55657375,83,0,0,0,0,38.02001
2012-03-24,12.363052,36.64001,59.325836,193.3225,2.285572,0.7434643,84,0,0,0,1,40.510006
2012-03-25,12.312306,23.219986,63.95387,202.63176,3.261611,1.0621594,85,0,0,0,1,36.64001
2012-03-26,13.892272,20.210007,52.5616,249.23625,3.5962527,1.2954727,86,0,0,0,0,23.219986
2012-03-27,11.625897,26.77001,45.962845,170.50877,2.6832306,0.89435667,87,0,0,0,0,20.210007
2012-03-28,11.720688,26.319994,42.468582,232.0306,3.3771427,1.09137,88,0,0,0,0,26.77001
2012-03-29,13.817042,34.400013,50.832397,199.13226,2.414141,0.7477696,89,0,0,0,0,26.319994
2012-03-30,12.854632,34.25,46.95258,276.75272,5.2154994,1.8674607,90,0,0,0,0,34.400013
2012-03-31,11.047596,13.4400015,53.207764,244.56519,3.8859856,1.1528871,91,0,0,0,1,34.25
2012-04-01,12.251712,14.669999,49.188236,236.0387,4.908382,1.5989059,92,0,0,0,1,13.4400015
2012-04-02,6.5835967,7.744997,34.05137,193.33748,5.8735576,2.036327,93,0,0,0,0,14.669999
2012-04-03,8.599555,26.969984,44.324955,190.15338,2.3898757,0.74953264,94,0,0,0,0,7.744997
2012-04-04,12.237752,29.630003,51.949543,167.30666,2.7277775,0.89311,95,0,0,0,0,26.969984
2012-04-05,15.403907,22.130003,53.96872,175.00311,2.6759872,0.67743874,96,0,0,0,0,29.630003
2012-04-06,14.242733,31.96998,67.7333,177.85254,2.3351886,0.6557254,97,0,0,0,0,22.130003
2012-04-07,10.554265,35.280018,92.706505,126.71591,1.6568505,0.55396235,98,0,0,0,1,31.96998
2012-04-08,8.965604,19.830004,90.606026,169.86905,1.8607506,0.54585963,99,0,0,1,1,35.280018
2012-04-09,4.1247582,10.619997,64.16392,201.38237,4.392657,1.5431561,100,1,0,0,0,19.830004
2012-04-10,4.364343,15.520004,51.219257,190.8427,2.890752,0.9425375,101,0,1,0,0,10.619997
2012-04-11,7.5867715,24.340006,52.53509,157.93651,2.2163982,0.65390223,102,0,0,0,0,15.520004
2012-04-12,11.593777,17.900007,58.59378,180.35771,3.6610806,1.2643586,103,0,0,0,0,24.340006
2012-04-13,9.846923,8.474,67.39008,190.5673,3.1250746,0.9995964,104,0,0,0,0,17.900007
2012-04-14,9.885785,15.700007,71.81237,182.9193,2.7849996,0.8832378,105,0,0,0,1,8.474
2012-04-15,10.247538,12.049994,76.893776,214.37895,2.2584097,0.6854282,106,0,0,0,1,15.700007
2012-04-16,11.4828,13.979999,66.495895,204.19865,2.564078,0.86362165,107,0,0,0,0,12.049994
2012-04-17,10.420055,12.820004,58.6358,233.2758,4.622271,1.5180674,108,0,0,0,0,13.979999
2012-04-18,8.586822,12.420003,45.507812,176.71094,4.9793673,1.806468,109,0,0,0,0,12.820004
2012-04-19,7.652666,24.800001,59.081898,166.00331,2.2370412,0.7249244,110,0,0,0,0,12.420003
2012-04-20,10.327251,22.859991,60.950974,146.61044,2.5191696,0.7682863,111,0,0,0,0,24.800001
2012-04-21,10.278181,13.579999,67.59603,212.60344,3.0758193,0.8911678,112,0,0,0,1,22.859991
2012-04-22,11.291675,10.290003,66.673744,187.70795,2.4854877,0.69586706,113,0,0,0,1,13.579999
2012-04-23,7.1401887,10.950005,84.79786,227.36302,2.8520012,0.95102876,114,0,0,0,0,10.290003
2012-04-24,8.169118,13.570004,80.93441,157.97914,2.3522105,0.75121087,115,0,0,0,0,10.950005
2012-04-25,9.822428,13.760005,73.939095,221.03554,4.2325797,1.3606429,116,0,0,0,0,13.570004
2012-04-26,12.219791,13.920001,55.788784,209.69928,3.8258665,1.1157349,117,0,0,0,0,13.760005
2012-04-27,16.548433,16.28001,46.07275,154.58682,3.4046667,1.0795225,118,0,0,0,0,13.920001
2012-04-28,18.044195,28.869997,55.026264,178.52858,2.163522,0.66394323,119,0,0,0,1,16.28001
2012-04-29,19.443914,27.300003,56.15654,195.1615,2.6278188,0.894963,120,0,0,0,1,28.869997
2012-04-30,20.16953,31.790009,51.77367,215.39447,3.0062838,1.0019835,121,0,0,1,0,27.300003
2012-05-01,19.889898,26.489992,51.543503,181.06017,2.873006,0.8754718,122,1,0,0,0,31.790009
2012-05-02,20.459291,21.84999,49.5011,189.74913,2.6633115,0.90435606,123,0,1,0,0,26.489992
2012-05-03,20.11208,32.5,51.483032,175.21468,2.7375562,0.8518603,124,0,0,0,0,21.84999
2012-05-04,17.26474,26.050001,64.59148,187.35576,3.8305748,1.405897,125,0,0,0,0,32.5
2012-05-05,13.8170395,11.730002,87.38291,198.49396,2.3804595,0.7586539,126,0,0,0,1,26.050001
2012-05-06,16.12617,16.450006,62.5524,204.31964,3.6882436,1.0539994,127,0,0,0,1,11.730002
2012-05-07,16.287895,10.3099985,58.498493,185.2555,3.861721,1.2348788,128,0,0,0,0,16.450006
2012-05-08,13.845939,9.928002,74.32279,179.95738,2.433336,0.80119866,129,0,0,0,0,10.3099985
2012-05-09,15.708591,12.820004,59.442123,167.33582,2.824838,0.92954105,130,0,0,0,0,9.928002
2012-05-10,18.44094,18.609991,55.16986,159.05064,2.7933295,0.9399424,131,0,0,0,0,12.820004
2012-05-11,20.02003,26.390009,53.505997,141.93578,2.611522,0.85389876,132,0,0,0,0,18.609991
2012-05-12,20.890785,29.28002,56.51063,164.20866,2.5133748,0.91194385,133,0,0,0,1,26.390009
2012-05-13,18.384722,19.729994,67.606224,176.26805,4.105821,1.4030069,134,0,0,0,1,29.28002
2012-05-14,9.997674,10.100004,65.316,153.39177,2.6774359,0.8395705,135,0,0,0,0,19.729994
2012-05-15,9.95535,11.989995,49.541885,295.35098,5.2680135,1.935491,136,0,0,0,0,10.100004
2012-05-16,13.949009,15.429994,50.401733,181.40938,3.438348,1.1203368,137,0,0,1,0,11.989995
2012-05-17,10.117014,6.580997,53.006275,320.9184,6.568191,2.288658,138,1,0,0,0,15.429994
2012-05-18,11.172252,7.2969975,39.7489,265.58786,6.076008,2.0312326,139,0,1,0,0,6.580997
2012-05-19,10.73877,15.169999,52.140827,165.20245,2.7600105,0.8345813,140,0,0,0,1,7.2969975
2012-05-20,14.818252,17.280012,52.755875,162.20195,2.5861704,0.8474507,141,0,0,0,1,15.169999
2012-05-21,17.758554,18.830004,57.36549,114.44018,2.9215367,0.99552745,142,0,0,0,0,17.280012
2012-05-22,15.447216,18.210005,85.29432,158.9003,2.1041262,0.6466385,143,0,0,0,0,18.830004
2012-05-23,14.582013,13.869996,95.153755,178.29317,2.1667814,0.5921848,144,0,0,0,0,18.210005
2012-05-24,19.448572,18.849993,68.31419,268.39148,6.2292027,2.0806835,145,0,0,0,0,13.869996
2012-05-25,20.414034,19.989994,55.159832,320.60886,6.479824,2.5391867,146,0,0,0,0,18.849993
2012-05-26,17.725296,19.479994,46.487904,179.71649,4.184774,1.4356838,147,0,0,0,1,19.989994
2012-05-27,15.776147,20.31,49.032627,114.369194,2.7875347,0.893739,148,0,0,1,1,19.479994
2012-05-28,16.362606,17.890009,48.509933,170.47841,2.7571132,0.9492021,149,1,0,0,0,20.31
2012-05-29,15.185718,15.450007,63.304607,217.82527,2.7882588,0.78810567,150,0,1,0,0,17.890009
2012-05-30,17.888903,13.349998,62.81979,155.34035,3.3514283,0.9255531,151,0,0,0,0,15.450007
2012-05-31,19.371294,17.400007,62.541565,195.60487,3.0950136,0.8846298,152,0,0,0,0,13.349998
2012-06-01,17.766264,13.719994,74.122765,203.5291,2.2862964,0.6876835,153,0,0,0,0,17.400007
2012-06-02,19.069345,13.340003,60.133,180.29456,3.774439,1.2427591,154,0,0,0,1,13.719994
2012-06-03,16.998486,10.679996,73.03157,146.80371,2.3073015,0.86005956,155,0,0,0,1,13.340003
2012-06-04,21.44528,14.590005,65.63533,184.76396,3.3246276,1.0319711,156,0,0,0,0,10.679996
2012-06-05,17.271996,12.880004,74.354126,213.68414,4.445534,1.677835,157,0,0,0,0,14.590005
2012-06-06,15.531133,7.644998,56.984753,257.82422,5.1676936,1.929718,158,0,0,1,0,12.880004
2012-06-07,15.267582,14.570006,60.955532,129.76637,2.2609446,0.62811285,159,1,0,0,0,7.644998
2012-06-08,20.487988,17.580004,62.963,146.87245,2.6455655,0.77604324,160,0,1,0,0,14.570006
2012-06-09,23.70384,19.25,53.487427,165.78581,3.6407993,1.1993611,161,0,0,0,1,17.580004
2012-06-10,17.105104,8.515999,82.98284,121.243004,2.0193791,0.58845824,162,0,0,0,1,19.25
2012-06-11,15.616372,11.410001,89.40619,141.45827,1.7865063,0.57149184,163,0,0,0,0,8.515999
2012-06-12,14.617195,9.104003,92.0936,140.72206,1.9969249,0.61299634,164,0,0,0,0,11.410001
2012-06-13,14.775009,9.846993,87.45678,164.05164,2.4264548,0.7005191,165,0,0,0,0,9.104003
2012-06-14,14.289127,7.351999,79.747925,231.57147,2.4405797,0.73225,166,0,0,0,0,9.846993
2012-06-15,17.48925,10.109993,68.567665,162.37003,3.057711,1.0192411,167,0,0,0,0,7.351999
2012-06-16,19.91825,14.460004,68.18152,185.65181,2.5821865,0.83603525,168,0,0,0,1,10.109993
2012-06-17,22.915674,20.299992,60.129745,150.47815,3.0964625,1.1166404,169,0,0,0,1,14.460004
2012-06-18,24.039948,25.130003,58.567608,192.00826,2.6843176,0.92393464,170,0,0,0,0,20.299992
2012-06-19,25.160685,29.28002,58.354923,204.0779,2.777756,0.8710378,171,0,0,0,0,25.130003
2012-06-20,25.647322,35.160007,60.638783,166.95702,2.6263702,0.897772,172,0,0,0,0,29.28002
2012-06-21,26.325897,36.12,61.623764,171.24536,3.366277,1.1538486,173,0,0,0,0,35.160007
2012-06-22,23.952997,24.32,68.275246,165.56041,4.036285,1.2763617,174,0,0,0,0,36.12
2012-06-23,22.827822,11.510003,61.7345,224.17104,4.320586,1.4676061,175,0,0,0,1,24.32
2012-06-24,20.549986,7.5299993,66.0566,248.526,4.244531,1.5077724,176,0,0,0,1,11.510003
2012-06-25,22.559517,14.6900015,63.207546,160.7585,3.3369427,1.1515192,177,0,0,0,0,7.5299993
2012-06-26,17.235994,10.709998,89.608185,170.76288,2.1037643,0.6018316,178,0,0,0,0,14.6900015
2012-06-27,19.152903,11.730002,63.20669,160.51207,2.6118836,0.85246426,179,0,0,0,0,10.709998
2012-06-28,20.489157,16.539995,55.541412,201.45805,2.5343802,0.7401676,180,0,0,0,0,11.730002
2012-06-29,23.927717,19.219988,57.698257,141.70467,2.7361076,0.8688271,181,0,0,0,0,16.539995
2012-06-30,25.500343,27.430008,63.85507,170.83253,2.1019537,0.65978974,182,0,0,0,1,19.219988
2012-07-01,27.44818,34.959988,62.131718,170.43593,2.5658886,0.91903347,183,0,0,0,1,27.430008
2012-07-02,28.141975,40.810028,61.426975,147.01389,3.0700252,1.0917898,184,0,0,0,0,34.959988
2012-07-03,27.61953,35.77001,56.579845,192.8644,3.01896,1.0498136,185,0,0,0,0,40.810028
2012-07-04,24.202677,37.14001,71.89864,210.84856,3.841077,1.1315144,186,0,0,0,0,35.77001
2012-07-05,24.153872,28.300005,69.07643,154.43642,2.2037225,0.6326321,187,0,0,0,0,37.14001
2012-07-06,24.091805,31.040009,67.77093,176.52351,3.0982735,0.9345651,188,0,0,0,0,28.300005
2012-07-07,22.841154,20.40001,63.919613,188.96327,3.1562204,0.942009,189,0,0,0,1,31.040009
2012-07-08,24.649126,22.169996,59.326504,152.53835,2.5061314,0.80684465,190,0,0,0,1,20.40001
2012-07-09,25.99555,17.69,57.00621,141.94888,2.6270955,0.823412,191,0,0,0,0,22.169996
2012-07-10,23.490622,11.799994,59.843357,196.89032,4.7950244,1.5049125,192,0,0,0,0,17.69
2012-07-11,21.163862,12.1900015,73.2225,160.8769,2.58617,0.7323064,193,0,0,0,0,11.799994
2012-07-12,20.598768,12.3099985,79.32737,132.19023,2.948699,0.82001734,194,0,0,0,0,12.1900015
2012-07-13,18.679144,18.039995,68.18959,306.85703,3.8457859,1.330866,195,0,0,0,0,12.3099985
2012-07-14,14.98429,9.497003,90.70981,214.21611,1.5945579,0.46667492,196,0,0,0,1,18.039995
2012-07-15,17.878187,11.730002,80.557365,178.3694,3.2409675,0.90393585,197,0,0,0,1,9.497003
2012-07-16,15.133519,5.194,86.78244,254.06276,2.4380438,0.62280923,198,0,0,0,0,11.730002
2012-07-17,17.42842,7.933004,61.61952,256.31833,3.3532398,1.0810778,199,0,0,0,0,5.194
2012-07-18,17.65434,13.989995,60.779667,175.75166,2.5035963,0.75709516,200,0,0,0,0,7.933004
2012-07-19,21.135258,15.789994,58.367085,181.13737,2.7234309,0.8451445,201,0,0,0,0,13.989995
2012-07-20,21.937803,19.359991,68.15745,180.96565,3.4158938,1.0676786,202,0,0,0,0,15.789994
2012-07-21,20.380213,11.459999,75.98577,140.03697,3.262335,1.0777453,203,0,0,0,1,19.359991
2012-07-22,14.572089,6.608001,94.07477,221.79504,1.5405949,0.38775364,204,0,0,0,1,11.459999
2012-07-23,16.347658,7.0469975,67.58231,159.08144,3.514403,1.168552,205,0,0,0,0,6.608001
2012-07-24,19.010054,12.679996,52.445,209.74223,3.3437278,1.1955734,206,0,0,0,0,7.0469975
2012-07-25,20.77859,15.919998,68.76925,175.35384,3.067127,1.0024598,207,0,0,0,0,12.679996
2012-07-26,19.406801,13.9400015,87.467094,183.34503,1.898054,0.52314395,208,0,0,0,0,15.919998
2012-07-27,22.097244,16.150005,73.52117,231.37535,2.7933292,0.871952,209,0,0,0,0,13.9400015
2012-07-28,24.790115,28.790003,65.87681,192.84877,2.4623096,0.79534024,210,0,0,0,1,16.150005
2012-07-29,24.285093,29.27001,71.382645,168.49397,3.3170223,0.9516976,211,0,0,0,1,28.790003
2012-07-30,19.788893,16.140009,82.557625,169.057,2.553213,0.6207481,212,0,0,0,0,29.27001
2012-07-31,20.531084,14.650004,73.69799,149.78694,2.429352,0.85076743,213,0,0,0,0,16.140009
2012-08-01,21.823479,14.229999,65.33497,170.85187,2.4365952,0.7128987,214,0,0,0,0,14.650004
2012-08-02,23.231293,19.020006,61.133152,208.99754,2.4438386,0.78570676,215,0,0,0,0,14.229999
2012-08-03,23.889444,23.270006,63.404552,161.47496,2.2153113,0.72676486,216,0,0,0,0,19.020006
2012-08-04,23.026312,22.729994,75.08289,172.97752,2.392411,0.72524315,217,0,0,0,1,23.270006
2012-08-05,24.264969,18.039995,70.71699,166.51312,2.4833152,0.87222487,218,0,0,0,1,22.729994
