,pm10,rh,temp,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2010-01-16,69.524506,92.20104,-0.8358459,16,0,0,0,1,
2010-01-17,65.14363,88.22458,-1.4938784,17,0,0,0,1,69.524506
2010-01-18,59.07597,92.61978,-3.8419583,18,0,0,0,0,65.14363
2010-01-19,95.72452,90.39749,-2.5266287,19,0,0,0,0,59.07597
2010-01-20,77.67427,93.16793,0.16170357,20,0,0,0,0,95.72452
2010-01-21,44.03824,89.64521,-0.50673383,21,0,0,0,0,77.67427
2010-01-22,57.783085,92.6773,-2.4514978,22,0,0,0,0,44.03824
2010-01-23,58.137333,87.02167,-3.3991458,23,0,0,0,1,57.783085
2010-01-24,71.77303,87.28957,-4.469688,24,0,0,0,1,58.137333
2010-01-25,75.80784,85.13543,-4.585792,25,0,0,0,0,71.77303
2010-01-26,62.76372,85.21792,-5.068062,26,0,0,0,0,75.80784
2010-01-27,68.24731,85.39605,-6.201999,27,0,0,0,0,62.76372
2010-01-28,85.04215,84.20188,-9.353396,28,0,0,0,0,68.24731
2010-01-29,96.336754,85.258965,-7.5195823,29,0,0,0,0,85.04215
2010-01-30,72.83038,84.74854,-4.5243444,30,0,0,0,1,96.336754
2010-01-31,45.077938,85.59292,-1.0301423,31,0,0,0,1,72.83038
2010-02-01,29.29375,60.647907,-1.3174785,32,0,0,0,0,45.077938
2010-02-02,80.315926,72.27729,-5.484928,33,0,0,0,0,29.29375
2010-02-03,75.099754,72.22041,-4.362552,34,0,0,0,0,80.315926
2010-02-04,91.67781,68.87146,-1.1251398,35,0,0,0,0,75.099754
2010-02-05,43.98357,84.49458,-0.00034996867,36,0,0,0,0,91.67781
2010-02-06,67.51569,89.31855,-0.9634767,37,0,0,0,1,43.98357
2010-02-07,39.62965,97.28875,0.2894375,38,0,0,0,1,67.51569
2010-02-08,49.143387,89.42751,-2.730606,39,0,0,0,0,39.62965
2010-02-09,52.90588,84.594154,-4.662271,40,0,0,0,0,49.143387
2010-02-10,56.14951,87.69354,-4.3877087,41,0,0,0,0,52.90588
2010-02-11,64.6809,93.12626,-2.6754773,42,0,0,0,0,56.14951
2010-02-12,36.425,88.708534,-1.1348292,43,0,0,0,0,64.6809
2010-02-13,67.180885,85.99707,-0.58816606,44,0,0,0,1,36.425
2010-02-14,50.345585,62.667908,0.7775189,45,0,0,0,1,67.180885
2010-02-15,62.38947,81.473946,-2.2709286,46,0,0,0,0,50.345585
2010-02-16,62.621826,80.39062,-1.161297,47,0,0,0,0,62.38947
2010-02-17,72.3799,84.79084,-2.9363077,48,0,0,0,0,62.621826
2010-02-18,101.66421,82.46499,-0.033699915,49,0,0,0,0,72.3799
2010-02-19,130.20882,84.76603,1.7443968,50,0,0,0,0,101.66421
2010-02-20,88.83906,97.13146,1.3213229,51,0,0,0,1,130.20882
2010-02-21,22.678545,59.158142,4.239519,52,0,0,0,1,88.83906
2010-02-22,38.155994,69.62875,1.0627853,53,0,0,0,0,22.678545
2010-02-23,49.30652,76.46251,1.810029,54,0,0,0,0,38.155994
2010-02-24,46.56415,74.58125,3.6721084,55,0,0,0,0,49.30652
2010-02-25,68.12893,73.689354,5.464833,56,0,0,0,0,46.56415
2010-02-26,68.66383,78.62478,4.298433,57,0,0,0,0,68.12893
2010-02-27,40.072624,89.998116,4.165421,58,0,0,0,1,68.66383
2010-02-28,45.17911,54.160007,6.1016045,59,0,0,0,1,40.072624
2010-03-01,34.249905,56.363956,7.196978,60,0,0,0,0,45.17911
2010-03-02,37.006153,62.728745,9.502394,61,0,0,0,0,34.249905
2010-03-03,35.39897,69.67228,5.936875,62,0,0,0,0,37.006153
2010-03-04,46.699997,78.838524,3.1795084,63,0,0,0,0,35.39897
2010-03-05,36.22402,87.12249,2.0801375,64,0,0,0,0,46.699997
2010-03-06,23.635347,60.424377,0.09833956,65,0,0,0,1,36.22402
2010-03-07,29.25698,54.81145,-1.2752914,66,0,0,0,1,23.635347
2010-03-08,33.52108,59.13876,-1.780058,67,0,0,0,0,29.25698
2010-03-09,35.94784,48.814167,-2.831254,68,0,0,0,0,33.52108
2010-03-10,46.377945,48.119583,-1.4023814,69,0,0,0,0,35.94784
2010-03-11,39.004898,71.28313,-1.7971458,70,0,0,0,0,46.377945
2010-03-12,30.95098,82.14312,-0.5237673,71,0,0,0,0,39.004898
2010-03-13,55.921574,72.3523,0.85088414,72,0,0,0,1,30.95098
2010-03-14,35.727604,60.51417,2.5484324,73,0,0,0,1,55.921574
2010-03-15,28.431225,54.998547,3.5183563,74,0,0,0,0,35.727604
2010-03-16,31.47848,80.897705,0.66325843,75,0,0,0,0,28.431225
2010-03-17,25.10261,68.26666,3.9481256,76,0,0,0,0,31.47848
2010-03-18,37.410023,70.79604,5.078729,77,0,0,0,0,25.10261
2010-03-19,52.134068,65.75083,6.193695,78,0,0,0,0,37.410023
2010-03-20,63.232735,62.786457,8.496116,79,0,0,0,1,52.134068
2010-03-21,39.137253,60.34834,10.113942,80,0,0,0,1,63.232735
2010-03-22,30.665442,53.06271,13.928357,81,0,0,0,0,39.137253
2010-03-23,29.149607,90.51291,9.599542,82,0,0,0,0,30.665442
2010-03-24,30.753038,82.919785,10.20104,83,0,0,0,0,29.149607
2010-03-25,34.608574,69.62147,11.618686,84,0,0,0,0,30.753038
2010-03-26,49.908092,70.44708,13.376958,85,0,0,0,0,34.608574
2010-03-27,35.233337,70.16917,11.962146,86,0,0,0,1,49.908092
2010-03-28,13.76615,60.409378,10.558978,87,0,0,0,1,35.233337
2010-03-29,12.29031,55.156036,9.990791,88,0,0,0,0,13.76615
2010-03-30,26.896719,52.41437,12.340939,89,0,0,0,0,12.29031
2010-03-31,27.720688,63.56105,11.981667,90,0,0,0,0,26.896719
2010-04-01,17.612545,80.53292,8.584603,91,0,0,0,0,27.720688
2010-04-02,17.782148,72.954384,8.623626,92,0,0,0,0,17.612545
2010-04-03,15.014082,69.28396,6.05325,93,0,0,0,1,17.782148
2010-04-04,21.524078,63.666462,7.998674,94,0,0,1,1,15.014082
2010-04-05,20.395689,59.075626,10.472083,95,1,0,0,0,21.524078
2010-04-06,8.689288,55.142498,9.7109785,96,0,1,0,0,20.395689
2010-04-07,22.55662,42.532703,9.561166,97,0,0,0,0,8.689288
2010-04-08,26.242819,54.087082,8.40884,98,0,0,0,0,22.55662
2010-04-09,29.704514,55.895832,10.179291,99,0,0,0,0,26.242819
2010-04-10,35.18015,55.335423,12.688125,100,0,0,0,1,29.704514
2010-04-11,24.668701,68.066246,9.611127,101,0,0,0,1,35.18015
2010-04-12,14.878845,72.23354,5.867292,102,0,0,0,0,24.668701
2010-04-13,18.374046,88.45728,5.4105415,103,0,0,0,0,14.878845
2010-04-14,22.901495,85.8775,7.809812,104,0,0,0,0,18.374046
2010-04-15,19.17642,90.79749,8.169001,105,0,0,0,0,22.901495
2010-04-16,26.168747,64.8173,10.088167,106,0,0,0,0,19.17642
2010-04-17,31.742699,62.238743,11.278979,107,0,0,0,1,26.168747
2010-04-18,30.288092,66.05291,10.202979,108,0,0,0,1,31.742699
2010-04-19,34.847378,79.636246,6.808562,109,0,0,0,0,30.288092
2010-04-20,32.815,56.077927,11.885353,110,0,0,0,0,34.847378
2010-04-21,43.175785,54.12646,13.277084,111,0,0,0,0,32.815
2010-04-22,23.677818,60.58521,13.055584,112,0,0,0,0,43.175785
2010-04-23,31.236029,72.4954,7.9043736,113,0,0,0,0,23.677818
2010-04-24,42.034794,73.47584,9.393728,114,0,0,0,1,31.236029
2010-04-25,40.820854,68.20938,13.992207,115,0,0,0,1,42.034794
2010-04-26,38.50059,66.251465,15.298833,116,0,0,0,0,40.820854
2010-04-27,34.260784,71.26189,14.947334,117,0,0,0,0,38.50059
2010-04-28,23.259554,67.36376,14.68375,118,0,0,0,0,34.260784
2010-04-29,30.324654,61.854797,14.168521,119,0,0,0,0,23.259554
2010-04-30,29.475977,59.667923,15.025479,120,0,0,1,0,30.324654
2010-05-01,31.966326,55.388752,19.05321,121,1,0,0,1,29.475977
2010-05-02,28.844366,59.30354,18.385,122,0,1,0,1,31.966326
2010-05-03,24.623138,64.741875,16.65271,123,0,0,0,0,28.844366
2010-05-04,27.972183,81.571465,14.694583,124,0,0,0,0,24.623138
2010-05-05,20.172846,86.25353,14.130418,125,0,0,0,0,27.972183
2010-05-06,25.797915,96.20979,13.672607,126,0,0,0,0,20.172846
2010-05-07,19.819094,73.92394,14.355166,127,0,0,0,0,25.797915
2010-05-08,18.494913,64.92834,13.175647,128,0,0,0,1,19.819094
2010-05-09,15.307012,71.49271,12.499333,129,0,0,0,1,18.494913
2010-05-10,12.191737,65.38896,15.348542,130,0,0,0,0,15.307012
2010-05-11,17.14976,72.12772,15.634538,131,0,0,0,0,12.191737
2010-05-12,19.927923,72.88937,16.193958,132,0,0,1,0,17.14976
2010-05-13,18.144678,80.40938,14.970639,133,1,0,0,0,19.927923
2010-05-14,15.736252,90.11146,13.659164,134,0,1,0,0,18.144678
2010-05-15,,85.52584,13.525624,135,0,0,0,1,15.736252
2010-05-16,,78.42362,11.119573,136,0,0,0,1,
2010-05-17,,46.25084,11.672085,137,0,0,0,0,
2010-05-18,,35.114998,14.8324995,138,0,0,0,0,
2010-05-19,12.69375,40.449165,14.660998,139,0,0,0,0,
2010-05-20,18.726126,47.76292,12.477917,140,0,0,0,0,12.69375
2010-05-21,11.906062,52.30354,13.716457,141,0,0,0,0,18.726126
2010-05-22,11.0906,64.25355,15.0389595,142,0,0,0,1,11.906062
2010-05-23,14.860026,55.061253,18.04104,143,0,0,1,1,11.0906
2010-05-24,14.558147,52.510006,18.247293,144,1,0,0,0,14.860026
2010-05-25,16.397549,55.946667,19.704792,145,0,1,0,0,14.558147
2010-05-26,22.26673,63.418545,20.371668,146,0,0,0,0,16.397549
2010-05-27,24.851324,76.81834,18.909578,147,0,0,0,0,22.26673
2010-05-28,17.572649,68.885414,18.953543,148,0,0,0,0,24.851324
2010-05-29,18.089096,72.11668,18.31021,149,0,0,0,1,17.572649
2010-05-30,12.177588,80.05833,16.9325,150,0,0,0,1,18.089096
2010-05-31,14.462634,90.194786,15.406459,151,0,0,0,0,12.177588
2010-06-01,12.201408,64.52771,12.944999,152,0,0,0,0,14.462634
2010-06-02,7.712086,48.653336,15.497706,153,0,0,1,0,12.201408
2010-06-03,14.714393,89.57688,11.948543,154,1,0,0,0,7.712086
2010-06-04,12.694066,87.26772,14.101669,155,0,1,0,0,14.714393
2010-06-05,14.590211,72.6346,16.766666,156,0,0,0,1,12.694066
2010-06-06,18.641834,64.57229,18.101416,157,0,0,0,1,14.590211
2010-06-07,19.654484,65.103386,20.242126,158,0,0,0,0,18.641834
2010-06-08,21.25326,79.11375,20.032501,159,0,0,0,0,19.654484
2010-06-09,27.228115,73.53959,22.266457,160,0,0,0,0,21.25326
2010-06-10,22.209063,57.615616,24.117287,161,0,0,0,0,27.228115
2010-06-11,25.18966,51.5825,24.737083,162,0,0,0,0,22.209063
2010-06-12,32.1775,44.877926,26.385414,163,0,0,0,1,25.18966
2010-06-13,44.166214,47.61417,26.25104,164,0,0,0,1,32.1775
2010-06-14,26.949982,62.349792,23.768547,165,0,0,0,0,44.166214
2010-06-15,19.08218,79.75959,20.493616,166,0,0,0,0,26.949982
2010-06-16,,75.79188,19.653332,167,0,0,0,0,19.08218
2010-06-17,16.930882,87.524376,17.297506,168,0,0,0,0,
2010-06-18,19.88852,90.68166,16.794794,169,0,0,0,0,16.930882
2010-06-19,20.432941,71.395195,19.889372,170,0,0,0,1,19.88852
2010-06-20,14.038481,78.01478,16.487082,171,0,0,0,1,20.432941
2010-06-21,9.202573,78.4777,13.748333,172,0,0,0,0,14.038481
2010-06-22,12.691074,57.91771,15.073331,173,0,0,0,0,9.202573
2010-06-23,13.104659,45.859165,17.79208,174,0,0,0,0,12.691074
2010-06-24,14.403411,46.919785,19.206041,175,0,0,0,0,13.104659
2010-06-25,21.51419,52.01312,17.961666,176,0,0,0,0,14.403411
2010-06-26,21.417986,58.6575,19.206875,177,0,0,0,1,21.51419
2010-06-27,19.892279,55.587917,20.797293,178,0,0,0,1,21.417986
2010-06-28,18.917158,50.40312,22.163748,179,0,0,0,0,19.892279
2010-06-29,24.189001,58.562702,21.462082,180,0,0,0,0,18.917158
2010-06-30,23.24897,53.954163,23.170206,181,0,0,0,0,24.189001
2010-07-01,30.510782,60.01021,22.927916,182,0,0,0,0,23.24897
2010-07-02,37.011517,63.34583,23.503336,183,0,0,0,0,30.510782
2010-07-03,37.538994,63.344173,23.917707,184,0,0,0,1,37.011517
2010-07-04,33.027035,71.78957,23.828331,185,0,0,0,1,37.538994
2010-07-05,29.145828,78.222084,21.832502,186,0,0,0,0,33.027035
2010-07-06,16.46353,71.16519,21.82625,187,0,0,0,0,29.145828
2010-07-07,20.649612,55.666256,22.237083,188,0,0,0,0,16.46353
2010-07-08,16.341703,47.69896,19.994581,189,0,0,0,0,20.649612
2010-07-09,22.036432,51.676876,20.350622,190,0,0,0,0,16.341703
2010-07-10,25.972818,51.940205,22.946249,191,0,0,0,1,22.036432
2010-07-11,23.71782,49.945827,24.612085,192,0,0,0,1,25.972818
2010-07-12,22.289904,51.225628,25.591248,193,0,0,0,0,23.71782
2010-07-13,,55.227497,26.699997,194,0,0,0,0,22.289904
2010-07-14,,62.96417,25.601458,195,0,0,0,0,
2010-07-15,,62.01959,27.124582,196,0,0,0,0,
2010-07-16,,62.663746,27.526253,197,0,0,0,0,
2010-07-17,,61.98416,27.37812,198,0,0,0,1,
2010-07-18,,60.73291,28.111666,199,0,0,0,1,
2010-07-19,,50.77916,22.706873,200,0,0,0,0,
2010-07-20,,59.282703,21.571045,201,0,0,0,0,
2010-07-21,22.261257,63.283543,22.78375,202,0,0,0,0,
2010-07-22,27.49071,61.622494,25.277082,203,0,0,0,0,22.261257
2010-07-23,29.699488,54.32149,27.864891,204,0,0,0,0,27.49071
2010-07-24,26.312376,70.04041,24.745626,205,0,0,0,1,29.699488
2010-07-25,7.5637136,63.66186,19.14375,206,0,0,0,1,26.312376
2010-07-26,10.319272,51.334995,18.870417,207,0,0,0,0,7.5637136
2010-07-27,13.187144,46.892292,18.629583,208,0,0,0,0,10.319272
2010-07-28,23.208258,57.06522,19.226461,209,0,0,0,0,13.187144
2010-07-29,18.713707,43.313538,22.35875,210,0,0,0,0,23.208258
2010-07-30,16.046843,69.077705,18.955626,211,0,0,0,0,18.713707
2010-07-31,11.983874,80.78603,16.051668,212,0,0,0,1,16.046843
2010-08-01,14.969463,64.593544,19.539999,213,0,0,0,1,11.983874
2010-08-02,12.157781,61.829376,21.7425,214,0,0,0,0,14.969463
2010-08-03,19.717201,62.1398,23.907913,215,0,0,0,0,12.157781
2010-08-04,27.211637,84.8227,19.534166,216,0,0,0,0,19.717201
2010-08-05,17.974564,69.0252,19.756044,217,0,0,0,0,27.211637
2010-08-06,20.986862,74.20124,18.816666,218,0,0,0,0,17.974564
2010-08-07,12.909436,89.04376,17.125,219,0,0,0,1,20.986862
2010-08-08,11.938676,88.28957,15.506043,220,0,0,0,1,12.909436
2010-08-09,9.636924,77.74062,18.838749,221,0,0,0,0,11.938676
2010-08-10,15.083283,79.17125,18.8075,222,0,0,0,0,9.636924
2010-08-11,17.58317,75.79766,20.662344,223,0,0,0,0,15.083283
2010-08-12,19.466028,77.8575,21.035624,224,0,0,0,0,17.58317
2010-08-13,28.378824,72.178345,21.601667,225,0,0,0,0,19.466028
2010-08-14,23.697367,86.9898,19.167084,226,0,0,1,1,28.378824
2010-08-15,15.522664,84.14688,20.37375,227,1,0,0,1,23.697367
2010-08-16,12.652583,71.72666,21.579588,228,0,1,0,0,15.522664
2010-08-17,19.315687,64.29125,19.760416,229,0,0,0,0,12.652583
2010-08-18,11.668606,73.58291,18.38521,230,0,0,0,0,19.315687
2010-08-19,18.778261,79.046875,17.851458,231,0,0,0,0,11.668606
2010-08-20,21.306622,68.13834,21.135626,232,0,0,0,0,18.778261
2010-08-21,,64.821465,20.982708,233,0,0,0,1,21.306622
2010-08-22,,69.68937,22.829584,234,0,0,0,1,
2010-08-23,21.327845,73.459175,22.571877,235,0,0,0,0,
2010-08-24,29.113235,72.26833,22.758749,236,0,0,0,0,21.327845
2010-08-25,28.235744,90.19749,19.178123,237,0,0,0,0,29.113235
2010-08-26,41.358803,88.36606,17.167082,238,0,0,0,0,28.235744
2010-08-27,39.84787,80.32375,20.581667,239,0,0,0,0,41.358803
2010-08-28,28.430418,85.5748,20.385002,240,0,0,0,1,39.84787
2010-08-29,13.304782,76.94251,17.358332,241,0,0,0,1,28.430418
2010-08-30,8.633733,62.134594,15.139417,242,0,0,0,0,13.304782
2010-08-31,15.532647,89.06126,11.824355,243,0,0,0,0,8.633733
2010-09-01,13.1489725,74.52396,11.411645,244,0,0,0,0,15.532647
2010-09-02,15.09811,55.18666,14.10352,245,0,0,0,0,13.1489725
2010-09-03,19.311163,66.81354,14.029712,246,0,0,0,0,15.09811
2010-09-04,21.963903,79.287094,14.631457,247,0,0,0,1,19.311163
2010-09-05,17.31867,85.8348,14.640415,248,0,0,0,1,21.963903
2010-09-06,12.73732,77.61229,13.314916,249,0,0,0,0,17.31867
2010-09-07,18.837746,76.10834,12.562916,250,0,0,0,0,12.73732
2010-09-08,29.916742,84.39269,11.889375,251,0,0,0,0,18.837746
2010-09-09,27.30559,92.53064,13.242916,252,0,0,0,0,29.916742
2010-09-10,26.145853,84.96604,15.610417,253,0,0,0,0,27.30559
2010-09-11,23.361298,64.58709,17.109795,254,0,0,0,1,26.145853
2010-09-12,20.901838,63.471252,17.082497,255,0,0,0,1,23.361298
2010-09-13,20.67792,78.82125,15.146332,256,0,0,0,0,20.901838
2010-09-14,24.540642,74.40751,16.047606,257,0,0,0,0,20.67792
2010-09-15,21.20736,60.830624,18.254164,258,0,0,0,0,24.540642
2010-09-16,28.752565,76.24874,18.011042,259,0,0,0,0,21.20736
2010-09-17,25.303823,86.020424,15.559582,260,0,0,0,0,28.752565
2010-09-18,13.453232,96.35437,13.92125,261,0,0,0,1,25.303823
2010-09-19,9.265156,94.21584,11.836041,262,0,0,0,1,13.453232
2010-09-20,16.879633,87.99875,12.180125,263,0,0,0,0,9.265156
2010-09-21,29.907183,76.215,12.152499,264,0,0,0,0,16.879633
2010-09-22,36.233097,80.045204,13.352124,265,0,0,0,0,29.907183
2010-09-23,39.559555,78.66125,14.147708,266,0,0,0,0,36.233097
2010-09-24,44.458096,80.482506,13.907895,267,0,0,0,0,39.559555
2010-09-25,49.439465,83.57751,15.065917,268,0,0,0,1,44.458096
2010-09-26,43.721157,94.28521,14.324375,269,0,0,0,1,49.439465
2010-09-27,5.978023,64.64292,13.001874,270,0,0,0,0,43.721157
2010-09-28,27.705488,82.1598,11.098792,271,0,0,0,0,5.978023
2010-09-29,21.88299,65.27166,13.634374,272,0,0,0,0,27.705488
2010-09-30,25.217836,64.827866,13.027832,273,0,0,0,0,21.88299
2010-10-01,32.835636,77.284164,11.10123,274,0,0,0,0,25.217836
2010-10-02,35.772305,80.18457,10.422562,275,0,0,0,1,32.835636
2010-10-03,37.488728,82.89,12.086459,276,0,0,0,1,35.772305
2010-10-04,40.014713,93.98229,10.860416,277,0,0,0,0,37.488728
2010-10-05,70.414696,91.6027,12.010418,278,0,0,0,0,40.014713
2010-10-06,44.63277,94.09916,14.0287485,279,0,0,0,0,70.414696
2010-10-07,24.106482,93.63708,11.017104,280,0,0,0,0,44.63277
2010-10-08,43.697235,85.61103,11.913353,281,0,0,0,0,24.106482
2010-10-09,44.852627,85.1173,9.503458,282,0,0,0,1,43.697235
2010-10-10,37.1973,81.992714,9.061186,283,0,0,0,1,44.852627
2010-10-11,31.580711,80.32332,7.306708,284,0,0,0,0,37.1973
2010-10-12,44.55515,77.47791,7.853042,285,0,0,0,0,31.580711
2010-10-13,49.413914,80.493324,7.8611884,286,0,0,0,0,44.55515
2010-10-14,64.87255,81.2848,9.552896,287,0,0,0,0,49.413914
2010-10-15,61.933823,79.81042,10.34948,288,0,0,0,0,64.87255
2010-10-16,50.218365,77.202934,8.101188,289,0,0,0,1,61.933823
2010-10-17,49.31053,77.87355,8.490708,290,0,0,0,1,50.218365
2010-10-18,22.894678,92.76208,6.785335,291,0,0,0,0,49.31053
2010-10-19,34.914482,87.017296,8.175188,292,0,0,0,0,22.894678
2010-10-20,43.472126,74.75541,9.175563,293,0,0,0,0,34.914482
2010-10-21,59.49289,94.19021,5.3238544,294,0,0,0,0,43.472126
2010-10-22,45.099506,73.44478,5.265592,295,0,0,0,0,59.49289
2010-10-23,45.54596,76.55125,4.8210196,296,0,0,0,1,45.099506
2010-10-24,49.182346,80.43333,6.388041,297,0,0,0,1,45.54596
2010-10-25,28.290365,80.36042,8.261209,298,0,0,1,0,49.182346
2010-10-26,7.3217115,87.74957,6.1533127,299,1,0,0,0,28.290365
2010-10-27,14.596957,67.065216,5.241015,300,0,1,0,0,7.3217115
2010-10-28,59.41863,77.382706,3.1920807,301,0,0,0,0,14.596957
2010-10-29,78.21372,80.23477,3.165225,302,0,0,0,0,59.41863
2010-10-30,69.43975,83.138336,4.8289423,303,0,0,0,1,78.21372
2010-10-31,58.34131,85.15917,4.655725,304,0,0,1,1,69.43975
2010-11-01,39.816082,85.024605,7.9834576,305,1,0,0,0,58.34131
2010-11-02,40.57733,87.77271,10.305749,306,0,1,0,0,39.816082
2010-11-03,65.62966,92.481865,9.778251,307,0,0,0,0,40.57733
2010-11-04,79.22966,96.79831,9.583125,308,0,0,0,0,65.62966
2010-11-05,60.97472,90.60023,9.470376,309,0,0,0,0,79.22966
2010-11-06,59.172062,84.701454,10.168355,310,0,0,0,1,60.97472
2010-11-07,45.264553,84.8623,9.601333,311,0,0,0,1,59.172062
2010-11-08,38.65067,89.43127,8.67377,312,0,0,0,0,45.264553
2010-11-09,20.734354,94.456474,9.387415,313,0,0,0,0,38.65067
2010-11-10,31.990662,87.28415,6.877729,314,0,0,0,0,20.734354
2010-11-11,39.36603,96.34958,4.9147696,315,0,0,0,0,31.990662
2010-11-12,58.869602,88.58042,7.0998344,316,0,0,0,0,39.36603
2010-11-13,89.261505,79.88479,8.478021,317,0,0,0,1,58.869602
2010-11-14,66.17035,86.864174,7.3201027,318,0,0,0,1,89.261505
2010-11-15,40.732327,82.43854,7.90223,319,0,0,0,0,66.17035
2010-11-16,65.43275,79.46374,9.788062,320,0,0,0,0,40.732327
2010-11-17,57.10409,88.36605,10.169604,321,0,0,0,0,65.43275
2010-11-18,53.967148,97.31771,9.981833,322,0,0,0,0,57.10409
2010-11-19,57.994858,92.20105,9.130438,323,0,0,0,0,53.967148
2010-11-20,26.088974,96.15375,7.3508134,324,0,0,0,1,57.994858
2010-11-21,28.231445,94.90707,6.439854,325,0,0,0,1,26.088974
2010-11-22,25.315115,96.26605,5.8156033,326,0,0,0,0,28.231445
2010-11-23,29.53348,98.08271,6.721876,327,0,0,0,0,25.315115
2010-11-24,55.017395,90.23187,5.4549165,328,0,0,0,0,29.53348
2010-11-25,66.15098,91.39832,0.94706875,329,0,0,0,0,55.017395
2010-11-26,66.04462,82.14084,0.69701034,330,0,0,0,0,66.15098
2010-11-27,58.563175,87.215004,-0.445285,331,0,0,0,1,66.04462
2010-11-28,28.584536,71.16771,0.49827448,332,0,0,0,1,58.563175
2010-11-29,30.125664,88.767914,-1.051077,333,0,0,0,0,28.584536
2010-11-30,31.63311,94.80416,0.56826156,334,0,0,0,0,30.125664
2010-12-01,27.231329,87.309784,-1.7900428,335,0,0,0,0,31.63311
2010-12-02,30.61691,90.68481,-1.8372087,336,0,0,0,0,27.231329
2010-12-03,40.36789,90.60207,-2.333098,337,0,0,0,0,30.61691
2010-12-04,35.318626,92.693756,-0.9228595,338,0,0,0,1,40.36789
2010-12-05,33.13603,91.1279,-2.5248957,339,0,0,0,1,35.318626
2010-12-06,39.24143,92.572296,-5.8491454,340,0,0,0,0,33.13603
2010-12-07,31.973427,87.718475,-1.056991,341,0,0,1,0,39.24143
2010-12-08,29.002722,87.20522,3.9261668,342,1,0,0,0,31.973427
2010-12-09,29.003237,88.83375,4.37052,343,0,1,0,0,29.002722
2010-12-10,31.312777,62.93812,3.41908,344,0,0,0,0,29.003237
2010-12-11,32.60618,74.09562,-1.3897074,345,0,0,0,1,31.312777
2010-12-12,39.485786,69.19688,-2.0731108,346,0,0,0,1,32.60618
2010-12-13,23.413727,74.35334,0.058789637,347,0,0,0,0,39.485786
2010-12-14,29.015661,60.34875,-2.5210583,348,0,0,0,0,23.413727
2010-12-15,29.261156,51.37062,-4.101191,349,0,0,0,0,29.015661
2010-12-16,32.675823,51.715836,-2.9214203,350,0,0,0,0,29.261156
2010-12-17,55.050236,69.96937,-6.964209,351,0,0,0,0,32.675823
2010-12-18,62.33162,79.886055,-8.167459,352,0,0,0,1,55.050236
2010-12-19,49.89314,87.04583,-5.7900214,353,0,0,0,1,62.33162
2010-12-20,44.830883,86.153755,-7.684855,354,0,0,0,0,49.89314
2010-12-21,36.001926,79.222084,-2.221512,355,0,0,0,0,44.830883
2010-12-22,48.40476,84.0125,-2.1502936,356,0,0,0,0,36.001926
2010-12-23,36.72792,85.21063,1.8209972,357,0,0,0,0,48.40476
2010-12-24,38.37792,87.97167,3.18468,358,0,0,1,0,36.72792
2010-12-25,61.4451,97.77271,3.8266041,359,1,0,1,1,38.37792
2010-12-26,8.827939,59.52979,3.7768548,360,1,1,0,1,61.4451
2010-12-27,10.563773,38.40833,-0.15261848,361,0,1,0,0,8.827939
2010-12-28,47.84363,72.913124,-3.9486663,362,0,0,0,0,10.563773
2010-12-29,56.830143,79.28659,-4.7891517,363,0,0,0,0,47.84363
2010-12-30,49.854656,77.545006,-4.482562,364,0,0,0,0,56.830143
2010-12-31,91.848045,81.39625,-3.8244107,365,0,0,1,0,49.854656
2011-01-04,64.35098,89.41836,-5.258959,4,0,0,0,0,99.90148
2011-01-05,53.063477,86.498955,-6.757729,5,0,0,1,0,64.35098
2011-01-06,54.483337,77.4652,-5.415812,6,1,0,0,0,53.063477
2011-01-07,77.494606,75.72105,-5.445812,7,0,1,0,0,54.483337
2011-01-08,41.09853,72.51146,2.329448,8,0,0,0,1,77.494606
2011-01-09,25.517282,77.582726,5.0182996,9,0,0,0,1,41.09853
2011-01-10,26.475512,80.739784,3.255006,10,0,0,0,0,25.517282
2011-01-11,40.094364,87.49478,3.2915413,11,0,0,0,0,26.475512
2011-01-12,37.392643,98.50876,2.8127499,12,0,0,0,0,40.094364
2011-01-13,27.765928,98.60312,1.9818001,13,0,0,0,0,37.392643
2011-01-14,41.92976,95.13749,2.1201282,14,0,0,0,0,27.765928
2011-01-15,60.13162,91.474365,4.3831644,15,0,0,0,1,41.92976
2011-01-16,28.276077,79.01191,4.9878516,16,0,0,0,1,60.13162
2011-01-17,41.19159,79.07624,3.174948,17,0,0,0,0,28.276077
2011-01-18,53.442383,81.87729,2.3917522,18,0,0,0,0,41.19159
2011-01-19,62.138485,82.786674,1.8629662,19,0,0,0,0,53.442383
2011-01-20,46.86563,96.51291,0.78125,20,0,0,0,0,62.138485
2011-01-21,66.423546,82.32209,0.5736127,21,0,0,0,0,46.86563
2011-01-22,53.591156,78.613525,-1.2469273,22,0,0,0,1,66.423546
2011-01-23,44.820713,74.340004,-2.9215431,23,0,0,0,1,53.591156
2011-01-24,46.743282,71.30085,-3.356806,24,0,0,0,0,44.820713
2011-01-25,36.11049,78.416664,-1.5308443,25,0,0,0,0,46.743282
2011-01-26,57.444607,85.0375,-2.5148606,26,0,0,0,0,36.11049
2011-01-27,74.74755,83.464165,-1.5172807,27,0,0,0,0,57.444607
2011-01-28,37.40319,89.68271,-0.2666021,28,0,0,0,0,74.74755
