,temp,pm10,pressure,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2009-11-07,5.1176467,21.096006,967.4897,135.44218,1.4832958,0.3159537,90.895836,311,0,0,0,1,24.130991
2009-11-08,5.675792,19.044004,963.75824,136.32924,1.318904,0.34534338,90.68689,312,0,0,0,1,21.096006
2009-11-09,4.6042705,13.6729965,961.0957,162.9822,1.9508897,0.44027033,91.05771,313,0,0,0,0,19.044004
2009-11-10,7.1262927,19.109005,964.0146,175.20483,1.4423624,0.34865522,86.47523,314,0,0,0,0,13.6729965
2009-11-11,7.9045835,,963.23114,294.77,5.9521675,1.8534378,64.0498,315,0,0,0,0,19.109005
2009-11-12,8.178354,,962.9207,285.59872,5.0875177,1.5941668,52.814785,316,0,0,0,0,
2009-11-13,5.3175898,,969.5647,129.94685,2.0692961,0.66735786,70.816864,317,0,0,0,0,
2009-11-14,6.3222294,,975.75824,82.30385,2.2661169,0.7865309,75.240425,318,0,0,0,1,
2009-11-15,7.806521,,973.7229,162.95067,2.9102466,0.858952,74.50124,319,0,0,0,1,
2009-11-16,8.352332,,974.69995,70.45774,2.1737025,0.7233415,78.91355,320,0,0,0,0,
2009-11-17,9.728749,,972.34375,129.85857,2.019813,0.5942938,78.19186,321,0,0,0,0,
2009-11-18,10.169874,31.630003,973.84796,172.23924,2.5506082,0.7382925,78.275635,322,0,0,0,0,
2009-11-19,9.151416,31.265993,979.75836,163.63765,2.1229818,0.44121003,86.3675,323,0,0,0,0,31.630003
2009-11-20,8.13827,24.435995,983.5417,209.28917,3.2791796,1.0339124,77.51707,324,0,0,0,0,31.265993
2009-11-21,9.644334,19.44599,983.70416,226.03192,4.9529166,1.6473666,64.48208,325,0,0,0,1,24.435995
2009-11-22,7.5407696,27.810013,984.20197,106.19104,2.283748,0.7338355,75.69624,326,0,0,0,1,19.44599
2009-11-23,2.225173,33.699986,977.0625,163.75983,1.7512962,0.5110249,91.54354,327,0,0,0,0,27.810013
2009-11-24,5.0295415,38.0,974.8291,220.66454,1.540444,0.37040415,87.686646,328,0,0,0,0,33.699986
2009-11-25,8.0443325,38.579987,973.24384,173.8706,2.4480503,0.5161458,78.52709,329,0,0,0,0,38.0
2009-11-26,8.198792,33.85999,974.54156,157.74557,2.1034186,0.5982767,78.08979,330,0,0,0,0,38.579987
2009-11-27,6.6805,34.689976,972.6416,122.25973,2.4031668,0.6631102,77.358536,331,0,0,0,0,33.85999
2009-11-28,5.568688,32.62,970.32916,78.13346,2.2610042,0.81672287,83.85543,332,0,0,0,1,34.689976
2009-11-29,5.278521,20.447008,972.1209,162.77519,1.7437859,0.4859257,88.77396,333,0,0,0,1,32.62
2009-11-30,5.0131974,19.495989,969.071,183.92003,2.327946,0.6014609,80.73563,334,0,0,0,0,20.447008
2009-12-01,10.817813,24.461008,959.7895,184.92952,2.8950646,0.7338109,72.874794,335,0,0,0,0,19.495989
2009-12-02,7.8733335,11.599,960.7603,188.51234,2.688917,0.62694436,85.92979,336,0,0,0,0,24.461008
2009-12-03,2.8664331,19.828993,972.5085,146.74112,2.3318355,0.73681456,87.18542,337,0,0,0,0,11.599
2009-12-04,0.53909725,30.59301,970.0728,213.84126,1.7510018,0.5209587,92.21188,338,0,0,0,0,19.828993
2009-12-05,2.6798584,35.92001,966.75,195.76683,0.97671676,0.25660875,84.99854,339,0,0,0,1,30.59301
2009-12-06,2.3175917,28.097002,973.375,138.59772,1.3677417,0.34289166,88.465,340,0,0,0,1,35.92001
2009-12-07,0.8051103,29.989012,974.66876,218.70775,1.2643545,0.3528979,90.178764,341,0,0,1,0,28.097002
2009-12-08,3.0402234,50.670002,973.60834,164.8323,1.4845104,0.39978334,86.058754,342,1,0,0,0,29.989012
2009-12-09,4.1234174,29.41899,969.448,206.72632,2.6407478,0.73288894,87.12583,343,0,1,0,0,50.670002
2009-12-10,7.31971,10.419004,976.5918,311.6829,6.5629287,1.991846,51.333954,344,0,0,0,0,29.41899
2009-12-11,3.4793453,23.156004,979.72284,168.22081,2.1193502,0.66933966,74.70458,345,0,0,0,0,10.419004
2009-12-12,4.8417172,16.491009,972.95215,172.20546,2.3188584,0.68165636,71.796875,346,0,0,0,1,23.156004
2009-12-13,2.7354915,9.821006,974.7979,194.58087,3.4523685,1.0716374,61.19396,347,0,0,0,1,16.491009
2009-12-14,-1.3451033,22.614996,975.5229,122.03898,2.0896463,0.6879708,79.98856,348,0,0,0,0,9.821006
2009-12-15,-2.6283538,28.24901,975.84174,111.36916,1.6566668,0.49964795,82.1473,349,0,0,0,0,22.614996
2009-12-16,-2.2519164,25.930006,970.9792,236.3015,1.4503919,0.4400876,79.993744,350,0,0,0,0,28.24901
2009-12-17,-3.0993128,44.810028,964.6855,192.42754,1.8281506,0.58762914,80.26938,351,0,0,0,0,25.930006
2009-12-18,-5.6993957,40.5,962.927,146.03613,1.9553005,0.62719184,78.3229,352,0,0,0,0,44.810028
2009-12-19,-7.5607505,49.29002,962.4414,158.08186,1.9022588,0.62881875,81.78292,353,0,0,0,1,40.5
2009-12-20,-7.925979,39.97999,959.2041,172.70917,1.2714437,0.3989444,87.14834,354,0,0,0,1,49.29002
2009-12-21,-10.98652,44.80002,963.60846,251.55005,1.1137419,0.25427166,84.52772,355,0,0,0,0,39.97999
2009-12-22,-7.674019,54.760006,966.55005,159.0491,2.5499377,0.61053234,78.80167,356,0,0,0,0,44.80002
2009-12-23,-0.4947064,36.14001,959.96674,86.284676,2.8076088,1.0011168,84.44334,357,0,0,0,0,54.760006
2009-12-24,4.402063,49.45998,955.5168,151.75932,2.2600007,0.6444667,90.57253,358,0,0,1,0,36.14001
2009-12-25,4.4408545,40.239994,959.18353,198.07036,1.2852169,0.28315878,92.05958,359,1,0,1,0,49.45998
2009-12-26,7.5176044,19.812992,954.3438,175.27472,3.4803524,1.0226959,85.484375,360,1,1,0,1,40.239994
2009-12-27,2.2443058,14.427997,968.3083,124.894554,2.0151713,0.61777556,77.26978,361,0,1,0,1,19.812992
2009-12-28,1.6991687,24.349,964.7165,135.20314,1.8060226,0.6124126,83.051674,362,0,0,0,0,14.427997
2009-12-29,0.39153647,30.442009,964.2188,151.05067,2.0122316,0.61152005,81.14625,363,0,0,0,0,24.349
2009-12-30,-0.31556293,25.967001,966.1794,136.12573,1.7253962,0.6170578,77.845,364,0,0,0,0,30.442009
2009-12-31,1.8892707,37.5,957.5083,135.6325,2.3979127,0.6749313,76.60207,365,0,0,1,0,25.967001
2010-01-04,-0.7428071,11.488003,974.1582,242.49976,4.5297165,1.2802,49.110626,4,0,0,0,0,10.264006
2010-01-05,-3.8673708,26.274002,972.7542,134.3239,2.007177,0.7044521,69.331055,5,0,0,1,0,11.488003
2010-01-06,-3.772709,33.160004,965.8814,189.38985,2.264598,0.73439175,81.0825,6,1,0,0,0,26.274002
2010-01-07,-1.6200398,44.10999,958.42706,155.58334,1.0257875,0.28675625,86.39167,7,0,1,0,0,33.160004
2010-01-08,-0.7785187,51.739994,967.18964,164.41165,1.4171776,0.39671507,84.83104,8,0,0,0,0,44.10999
2010-01-09,-0.60845596,36.199986,966.63135,179.22627,1.0066293,0.25221625,90.6727,9,0,0,0,1,51.739994
2010-01-10,0.5570455,32.329994,960.0332,145.2791,1.155242,0.28756496,93.475426,10,0,0,0,1,36.199986
2010-01-11,0.90783125,30.723013,963.90424,197.84605,1.1527356,0.32441872,93.135216,11,0,0,0,0,32.329994
2010-01-12,-0.10840801,26.493004,970.71454,128.0306,1.8538294,0.5749438,90.87374,12,0,0,0,0,30.723013
2010-01-13,-1.1066937,32.5,973.127,173.56337,1.3888754,0.40691045,82.271454,13,0,0,0,0,26.493004
2010-01-14,-1.4376041,39.040012,969.3938,227.40807,1.3049065,0.38196662,86.92333,14,0,0,0,0,32.5
2010-01-15,-1.3625625,29.327017,970.82715,218.85834,1.4428229,0.49123335,83.71542,15,0,0,0,0,39.040012
2010-01-16,-0.7897356,52.389988,978.8396,147.68169,1.4372522,0.45185006,87.690834,16,0,0,0,1,29.327017
2010-01-17,-1.2758424,48.56999,984.02094,221.36629,1.5674232,0.46290687,82.74897,17,0,0,0,1,52.389988
2010-01-18,-3.4766452,50.129986,978.2083,188.77629,1.2335981,0.3328229,86.54395,18,0,0,0,0,48.56999
2010-01-19,-1.196181,79.51,979.9375,196.91272,1.4428793,0.35477915,84.75146,19,0,0,0,0,50.129986
2010-01-20,0.8338635,56.120026,978.7168,118.78782,1.5708399,0.45638332,86.13645,20,0,0,0,0,79.51
2010-01-21,0.6736815,30.569986,973.25,236.6834,2.1649811,0.6761043,75.54604,21,0,0,0,0,56.120026
2010-01-22,-2.194125,54.120026,976.55835,189.93788,1.7376837,0.5107937,87.41042,22,0,0,0,0,30.569986
2010-01-23,-3.2111874,52.050022,981.7332,200.85625,1.6977273,0.50646454,81.80958,23,0,0,0,1,54.120026
2010-01-24,-4.51575,61.80003,983.5479,175.20668,1.5691334,0.44997892,85.45645,24,0,0,0,1,52.050022
2010-01-25,-4.5866876,65.28002,984.7563,183.77043,1.8411711,0.53589994,81.53146,25,0,0,0,0,61.80003
2010-01-26,-4.941896,57.080006,987.69794,174.50415,1.8297287,0.5568208,81.0675,26,0,0,0,0,65.28002
2010-01-27,-5.6888547,65.90999,987.90405,163.65877,1.5906234,0.44335786,80.680626,27,0,0,0,0,57.080006
2010-01-28,-8.263812,63.989994,982.33954,161.53654,1.5015458,0.44809422,79.42853,28,0,0,0,0,65.90999
2010-01-29,-6.352415,107.75996,962.15186,208.5559,1.284542,0.3306946,81.02999,29,0,0,0,0,63.989994
2010-01-30,-3.6036313,63.0,953.9001,210.98283,1.433096,0.3544308,83.517715,30,0,0,0,1,107.75996
2010-01-31,-0.9682817,45.879993,949.49164,87.11245,2.074461,0.6441917,82.35041,31,0,0,0,1,63.0
2010-02-01,-0.8240312,17.987993,958.7812,283.701,3.5900452,1.0068125,56.285824,32,0,0,0,0,45.879993
2010-02-02,-4.376554,43.0,967.7415,169.73857,2.257763,0.67135984,67.349785,33,0,0,0,0,17.987993
2010-02-03,-3.1714942,40.77001,973.0417,121.97904,2.2794206,0.81463146,67.982506,34,0,0,0,0,43.0
2010-02-04,-0.20391893,39.900017,969.43134,173.82288,2.5016587,0.76821464,66.840836,35,0,0,0,0,40.77001
2010-02-05,0.37248394,43.19998,977.34595,224.8235,1.4556127,0.453081,82.91729,36,0,0,0,0,39.900017
2010-02-06,0.024293892,55.120026,972.13525,145.20946,1.5503231,0.5121417,86.12354,37,0,0,0,1,43.19998
2010-02-07,0.57705516,42.10999,967.81665,172.47156,1.6260958,0.4267167,92.01896,38,0,0,0,1,55.120026
2010-02-08,-1.9397646,45.44998,970.8623,196.6648,2.8574088,0.9099207,80.92896,39,0,0,0,0,42.10999
2010-02-09,-4.6337085,49.100002,968.78735,193.54793,2.0935879,0.64258754,78.91062,40,0,0,0,0,45.44998
2010-02-10,-4.4651675,43.319977,964.05414,240.7563,1.8739834,0.58144766,79.781456,41,0,0,0,0,49.100002
2010-02-11,-2.6979268,48.12001,960.0418,257.97098,2.018569,0.61197084,84.536644,42,0,0,0,0,43.319977
2010-02-12,-1.2086122,36.77001,956.78735,300.6604,3.9555314,1.4213122,78.22167,43,0,0,0,0,48.12001
2010-02-13,-0.4345915,60.43996,963.2564,169.7693,1.9277878,0.56984794,78.14334,44,0,0,0,1,36.77001
2010-02-14,0.7980297,44.020008,965.46045,280.616,6.466402,2.6364312,61.284176,45,0,0,0,1,60.43996
2010-02-15,-1.8971144,53.069992,967.94586,191.80495,2.0517044,0.6188442,73.90147,46,0,0,0,0,44.020008
2010-02-16,-0.9377697,55.969982,965.83527,134.12262,1.5051061,0.42315564,77.15625,47,0,0,0,0,53.069992
2010-02-17,-2.4233968,66.62004,964.1877,225.4474,1.6863624,0.49093744,79.80501,48,0,0,0,0,55.969982
2010-02-18,0.37267193,87.129944,959.7373,215.47392,1.6812788,0.5118479,77.835205,49,0,0,0,0,66.62004
2010-02-19,2.0005062,110.56998,958.60626,204.32756,1.464448,0.40705752,80.86396,50,0,0,0,0,87.129944
2010-02-20,2.0814297,80.29002,955.40826,174.39159,1.2489439,0.32282522,90.41396,51,0,0,0,1,110.56998
2010-02-21,4.655063,9.760995,953.7957,287.1465,5.5687137,1.6713105,53.721878,52,0,0,0,1,80.29002
2010-02-22,1.3707322,19.66301,962.62494,206.85744,2.4340377,0.6936333,65.57479,53,0,0,0,0,9.760995
2010-02-23,2.2290356,24.37599,960.6521,141.4952,2.3117461,0.63074416,72.26396,54,0,0,0,0,19.66301
2010-02-24,4.3115115,31.385008,957.52704,99.71783,2.549575,0.9505999,70.68811,55,0,0,0,0,24.37599
2010-02-25,5.994709,34.550014,961.1458,90.896965,2.3042004,0.8505499,70.75792,56,0,0,0,0,31.385008
2010-02-26,6.1582503,37.030018,963.27313,162.06755,2.814833,0.944525,71.928535,57,0,0,0,0,34.550014
2010-02-27,3.9449375,33.47999,957.6479,110.32419,1.9163003,0.64839876,88.383736,58,0,0,0,1,37.030018
2010-02-28,6.5408344,15.0859995,965.53973,187.9037,3.7706664,1.1367711,50.866043,59,0,0,0,1,33.47999
2010-03-01,6.894707,19.280012,958.71246,245.30907,3.9808667,1.1405168,59.061047,60,0,0,0,0,15.0859995
2010-03-02,9.006667,21.036007,965.73535,107.36933,2.772867,0.8756648,64.097496,61,0,0,0,0,19.280012
2010-03-03,5.602209,24.663004,975.17096,172.3496,1.9346418,0.512529,71.44854,62,0,0,0,0,21.036007
2010-03-04,3.1237156,31.53199,977.48126,170.49135,1.6310583,0.42254245,78.44666,63,0,0,0,0,24.663004
2010-03-05,2.0772421,31.206015,968.7227,218.88826,1.5388669,0.41479203,84.760414,64,0,0,0,0,31.53199
2010-03-06,-0.09125354,14.059002,972.8062,264.00937,4.910267,1.4499024,58.929585,65,0,0,0,1,31.206015
2010-03-07,-1.3015347,20.711,972.92523,173.4552,2.2519333,0.51773113,57.57271,66,0,0,0,1,14.059002
2010-03-08,-1.8870066,23.336006,981.91455,129.7748,2.4340816,0.6698854,63.556046,67,0,0,0,0,20.711
2010-03-09,-3.324281,23.195002,978.88965,199.46391,3.8464546,1.1676272,58.19687,68,0,0,0,0,23.336006
2010-03-10,-1.818005,30.998007,977.43964,172.93872,3.9135373,1.2560958,57.95041,69,0,0,0,0,23.195002
2010-03-11,-1.943408,33.489994,977.4104,210.31865,2.1708734,0.675473,75.1923,70,0,0,0,0,30.998007
2010-03-12,-0.5531729,25.932993,969.08344,185.0996,1.5287482,0.3929298,78.53791,71,0,0,0,0,33.489994
2010-03-13,1.1156083,36.050014,970.87524,175.42395,2.3052332,0.71688133,68.78478,72,0,0,0,1,25.932993
2010-03-14,2.8704145,17.586992,974.83105,218.49492,3.0690558,0.8545115,62.52231,73,0,0,0,1,36.050014
2010-03-15,3.7792318,13.422997,974.53326,262.64706,4.6339936,1.3338145,60.763126,74,0,0,0,0,17.586992
2010-03-16,0.6660642,21.690992,974.91675,212.99327,2.309079,0.48464373,83.79708,75,0,0,0,0,13.422997
2010-03-17,4.0904307,15.354997,976.5042,187.54915,4.423479,1.3930854,68.055,76,0,0,0,0,21.690992
2010-03-18,5.0054793,25.366995,984.5815,143.56833,2.4889998,0.7752979,70.2775,77,0,0,0,0,15.354997
2010-03-19,6.3524137,36.35999,983.75433,115.85207,2.8183753,1.0618186,65.74563,78,0,0,0,0,25.366995
2010-03-20,10.061,37.85999,980.38947,184.92393,3.6229374,1.1372855,57.157913,79,0,0,0,1,36.35999
2010-03-21,11.995354,26.619009,975.54175,223.79027,4.9897494,1.4184376,54.863125,80,0,0,0,1,37.85999
2010-03-22,13.724935,22.77699,974.46466,229.72723,4.0075207,1.2002498,57.893955,81,0,0,0,0,26.619009
2010-03-23,9.931959,21.659988,979.01874,149.73817,1.8759875,0.537348,84.83375,82,0,0,0,0,22.77699
2010-03-24,9.829791,21.721006,977.3772,170.27635,1.9912935,0.5722292,76.275826,83,0,0,0,0,21.659988
2010-03-25,11.723915,20.533009,976.38135,111.95307,3.2134914,0.9933023,66.40478,84,0,0,0,0,21.721006
2010-03-26,13.294896,32.920006,973.83954,163.11958,3.03064,0.86605144,69.35625,85,0,0,0,0,20.533009
2010-03-27,11.44773,30.31299,970.07104,131.22089,3.3801877,1.0349877,71.74167,86,0,0,0,1,32.920006
2010-03-28,10.253479,9.368003,967.0625,200.5048,3.1831582,0.8473079,63.687496,87,0,0,0,1,30.31299
2010-03-29,9.99952,10.040002,969.4126,215.27643,3.392742,0.97928715,58.929806,88,0,0,0,0,9.368003
